accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,response_norm,route,std_1,std_2,std_3,std_4
0.75,100,0.313386509481609,0.011160999828533635,-0.7541649167682306,0.011160999828533635,0.4325167043998599,0.7412095241701727,1.0980213385634479,0.6754895526402402,cold_T002_s080_b10_lr0004_w035,0.12160218778140133,0.9106921588713135,0.6807967666082979,0.13129492217940378
0.5,200,0.145376736072218,0.09106508063892117,-0.7153399853803009,-0.17004902104070924,0.4446627465589985,0.09106508063892117,0.7372171277026551,0.7103570898009222,cold_T002_s080_b10_lr0004_w035,0.15448116759393218,0.6734455620942384,0.6935253791762344,0.8084984371670124
0.5,300,0.16189964652225144,0.13804813531696652,-0.6227086056150501,-0.8955205770476704,0.3748685579028164,0.13804813531696652,1.3553224831212505,0.7042549177591355,cold_T002_s080_b10_lr0004_w035,0.4476496524896493,0.06290555433246442,0.6819869964051674,0.8929278564066835
0.5,400,0.18231510386653704,0.0388131865551474,-0.6240774515773931,-0.5104095534306696,0.34620893190597385,0.0388131865551474,0.9823075946968922,0.6740677501682023,cold_T002_s080_b10_lr0004_w035,0.4478285365292026,0.6993339609193153,0.7407812552587689,0.8706783620288517
0.75,500,0.18479539034723957,0.07757103263832255,-0.5150510360584617,-0.22709697653807517,0.41179526742476497,-0.07757103263832255,0.7344506236771728,0.6380334138531236,cold_T002_s080_b10_lr0004_w035,0.595213025073473,0.879844739024518,0.7239173365637318,0.893630040587489
0.75,600,0.18207063340273488,0.093843426083984,-0.6403114275995959,-0.10791624184066959,0.419275740596214,-0.093843426083984,0.6288036674902704,0.7729271935444304,cold_T002_s080_b10_lr0004_w035,0.4476909421090782,0.8764365663854061,0.6858118289702101,0.8573377611787775
0.5,0,0.0,0.7092699189415731,-0.7493950100355228,-0.7105663729285793,0.7233549874897689,0.7092699189415731,1.4967440739836122,0.0,cold_T005_s100_b10_lr0003_w04,0.133058356864581,0.3722673651935834,0.34679802121656056,0.16507117545995986
0.5,1,0.3640899138788286,0.7378446669975957,-0.7668152551119336,-0.8098802091275773,0.8657869191610343,0.7378446669975957,1.5920396835801167,0.7929373753547965,cold_T005_s100_b10_lr0003_w04,0.12519197029077972,0.12235521396625369,0.11378466326125165,0.1886083304222192
0.5,100,0.2577436416539369,0.047047093586236224,-0.6930747404532333,-0.7465303921662353,0.8032588876932614,0.047047093586236224,1.0698965517918178,0.7618088269982587,cold_T005_s100_b10_lr0003_w04,0.19967548882671607,0.20380667807059408,0.10797669309515012,0.7912285661521538
0.75,200,0.15826673349550505,0.028188265546308294,-0.7270180695451447,-0.790245766563946,0.7620603326184874,-0.028188265546308294,1.070133092897627,0.8239342356761286,cold_T005_s100_b10_lr0003_w04,0.16626618699709872,0.16283779285790395,0.14758836841688677,0.8876652652449268
0.75,300,0.16333087654131537,0.06491197959345271,-0.5326589108128431,-0.7724564479608961,0.8114553092289023,-0.06491197959345271,1.0674870649716497,0.7893440531577052,cold_T005_s100_b10_lr0003_w04,0.5237554923433724,0.1262284121610456,0.15980202787299227,0.8313515825704707
0.75,400,0.10131114942827182,0.1517569784046814,-0.6267752398084577,-0.7720005543916075,0.729679483005983,-0.1517569784046814,1.0179680229943169,0.7294047999070665,cold_T005_s100_b10_lr0003_w04,0.46326117117548565,0.12870941434553546,0.38726918128863097,0.8509647402722884
0.5,500,0.14151023069724916,0.013769088383193684,-0.6398395827397403,-0.8386933949833701,0.505956227403125,0.013769088383193684,1.1955789851799001,0.7303078236301248,cold_T005_s100_b10_lr0003_w04,0.1495331693777747,0.14332484496087655,0.6283291642111702,0.8049522060945918
0.5,600,0.17443066537977783,0.007983476654892657,-0.4710602961429229,-0.795587707781974,0.2993580656634236,0.007983476654892657,1.25271055900358,0.7530963049260565,cold_T005_s100_b10_lr0003_w04,0.5643266837435751,0.14061359040347138,0.788232881145851,0.8231365480476461
