timestamp,batch,threads,workers,batchsize,sweeps,beta,temp,stepsize,relaxation_steps,setup_seconds,data_seconds,manager_seconds,schedule,examples,jobs,fill_seconds,clear_seconds,run_seconds,flush_seconds,update_seconds,sync_seconds,total_seconds,run_seconds_per_example,total_seconds_per_example,examples_per_second
2026-06-02T20:46:35,1,32,32,128,500.0,5.0,0.001,0.5,80000,1.767685,1.3123924,14.2332738,greedy,128,128,4.02e-5,0.0008273,0.1935695,0.0014431,0.000628,8.33e-5,0.1965914,0.00151226171875,0.0015358703125,651.0966400361359
2026-06-02T20:46:36,2,32,32,128,500.0,5.0,0.001,0.5,80000,1.767685,1.3123924,14.2332738,greedy,128,128,3.73e-5,0.0008364,0.1938966,0.0014705,0.0006102,7.87e-5,0.1969297,0.0015148171875,0.00153851328125,649.9781394071082
2026-06-02T20:46:36,3,32,32,128,500.0,5.0,0.001,0.5,80000,1.767685,1.3123924,14.2332738,greedy,128,128,4.36e-5,0.0004759,0.1972628,0.0013938,0.0006975,6.94e-5,0.19994299999999998,0.001541115625,0.0015620546874999999,640.1824519988197
2026-06-02T20:46:40,1,32,32,128,500.0,5.0,0.001,0.5,80000,1.767685,1.3123924,1.1277947,spawn,128,128,4.24e-5,0.0003985,0.2044507,0.0013344,0.0007455,7.4e-5,0.20704550000000002,0.00159727109375,0.0016175429687500002,618.2215986341166
2026-06-02T20:46:40,2,32,32,128,500.0,5.0,0.001,0.5,80000,1.767685,1.3123924,1.1277947,spawn,128,128,5.04e-5,0.0004132,0.2091879,0.0013679,0.0007567,8.89e-5,0.21186500000000003,0.00163428046875,0.0016551953125000002,604.1583083567365
2026-06-02T20:46:40,3,32,32,128,500.0,5.0,0.001,0.5,80000,1.767685,1.3123924,1.1277947,spawn,128,128,4.37e-5,0.0004915,0.2256104,0.0013506,0.0007446,7.4e-5,0.2283148,0.00176258125,0.001783709375,560.629446711295
