timestamp,workers,batch,warmup_batches,hidden,output_replicas,batchsize,jobs,minit,sweeps,relaxation,graph_states,graph_edges,param_bytes_per_graph,synced_graphs,build_graph_seconds,build_graph_cpu_threads,build_layer_seconds,build_layer_cpu_threads,build_trainer_seconds,build_trainer_cpu_threads,load_seconds,load_cpu_threads,job_build_seconds,job_build_cpu_threads,write_state_seconds,write_state_cpu_threads,reset_worker_seconds,reset_worker_cpu_threads,apply_input_target_seconds,apply_input_target_cpu_threads,reset_buffers_seconds,reset_buffers_cpu_threads,manager_run_seconds,manager_run_cpu_threads,collect_gradient_seconds,collect_gradient_cpu_threads,optimiser_seconds,optimiser_cpu_threads,serial_sync_seconds,serial_sync_cpu_threads,striped_sync_seconds,striped_sync_cpu_threads,graph_threaded_sync_seconds,graph_threaded_sync_cpu_threads,striped_sync_error,active_workers,min_worker_norm,mean_worker_norm,max_worker_norm,gradient_norm
2026-05-20T02:03:57,15,1,1,120,4,64,64,1,5.0,800,944,197760,794816,17,2.0476054,1.1141062628570915,0.0122293,NaN,9.7260934,1.5840121379052354,1.2213722,1.2025408798399047,3.8e-6,NaN,0.0001277,NaN,1.0e-6,NaN,0.0001432,NaN,0.0004134,NaN,0.0098019,NaN,0.0005674,NaN,0.0013163,NaN,0.0005839,NaN,0.0005625,NaN,0.0005321,NaN,0.0,15,36.187595,47.889114,58.78467,33.19582
2026-05-20T02:04:03,15,2,1,120,4,64,64,1,5.0,800,944,197760,794816,17,2.0476054,1.1141062628570915,0.0122293,NaN,9.7260934,1.5840121379052354,1.2213722,1.2025408798399047,4.2e-6,NaN,0.0001099,NaN,1.1e-6,NaN,0.0001433,NaN,0.0003837,NaN,0.0096321,NaN,0.000644,NaN,0.0012798,NaN,0.0005595,NaN,0.0005624,NaN,0.0005042,NaN,0.0,15,40.20062,51.755077,59.817944,32.532703
2026-05-20T02:04:08,15,3,1,120,4,64,64,1,5.0,800,944,197760,794816,17,2.0476054,1.1141062628570915,0.0122293,NaN,9.7260934,1.5840121379052354,1.2213722,1.2025408798399047,3.5e-6,NaN,0.0001112,NaN,1.3e-6,NaN,0.0001466,NaN,0.0003994,NaN,0.0090671,NaN,0.0007092,NaN,0.0012497,NaN,0.0005806,NaN,0.0005671,NaN,0.0005341,NaN,0.0,15,47.182854,56.980278,68.50287,35.38514
