accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.872242877709246
0.5,1,0.08863478208545392,1.8463706573536731
0.484375,300,0.07410377644997736,1.4681465937165772
0.5,600,0.01551231389585801,1.9916027123385638
0.5,900,0.02159198367884277,1.989348614524885
0.5,1200,0.02913961931229273,1.980581601789767
0.5,1500,0.019819975380371894,1.990668616182047
0.5,1800,0.024706543652405245,1.9895031986783676
0.5,2100,0.019533756910290172,1.5329486727513475
0.5,2400,0.05761533844847538,1.5659327312841855
0.5,2700,0.018571543341273915,1.5492102211247651
0.5,3000,0.015148394449745577,1.5163871225266479
