timestamp,config_id,hidden,output_replicas,epoch,seconds,train_per_class,validation_per_class,batchsize,free_relaxation,nudged_relaxation,free_sweeps,nudged_sweeps,minit,target_on,target_off,beta,lr,stepsize,weight_scale,bias_scale,temp,weight_decay,gradient_sign,train_accuracy,train_mse,validation_accuracy,validation_mse,best_epoch,best_validation_accuracy,best_validation_mse,initial_graph_path,best_graph_path,final_graph_path
2026-05-20T02:57:16,1,120,4,0,0.0,1,1,4,160,160,1.0,1.0,1,0.2,0.0,0.1,0.001,0.05,0.005,0.02,0.001,0.0001,-1.0,0.1,14.0715885,0.0,14.53657,0,0.0,14.536569595336914,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_smoke\checkpoints\config_1\initial_graph.jld2,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_smoke\checkpoints\config_1\best_graph.jld2,
2026-05-20T02:57:18,1,120,4,1,1.9989594,1,1,4,160,160,1.0,1.0,1,0.2,0.0,0.1,0.001,0.05,0.005,0.02,0.001,0.0001,-1.0,0.0,13.654619,0.0,13.847956,1,0.0,13.847955703735352,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_smoke\checkpoints\config_1\initial_graph.jld2,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_smoke\checkpoints\config_1\best_graph.jld2,ext/IsingLearning/experiments/mnist_manager/runs/20260520_balanced_sign_smoke\checkpoints\config_1\final_graph.jld2
