accuracy,epoch,grad_norm,margin,mean_1_1,mean_1_2,mean_2_1,mean_2_2,mean_3_1,mean_3_2,mean_4_1,mean_4_2,mse,response_norm,route,std_1,std_2,std_3,std_4
0.5,0,0.0,0.12561861625202003,0.35103681288473254,-0.5534437895437168,-0.1626735270435365,0.3766066109824962,-0.2531273115211579,-0.37874592777317795,-0.5651523907507777,0.29258040550769465,1.0361907330292959,0.0,normal,0.4585321485732094,0.6452637857102738,0.5652576262165625,0.48046229434760507
0.5,1,0.9527788785565091,0.04954629983752956,0.4362979734158802,-0.4270432484979978,0.14992989814806854,0.507708551652797,-0.4062719419121726,-0.45581824174970215,-0.39458656221402366,0.5422053208338143,1.1257397182156723,0.588097550373733,normal,0.4941948097685964,0.6183752150091553,0.495524565847502,0.4999393605176894
0.5,120,1.0867583847609439,0.06284895416499092,0.4952919769361244,-0.3741527573005254,-0.007161339430553734,0.3727763147863978,-0.2883733518760336,-0.3512223060410245,-0.5570420847998793,0.3062621573713345,1.0610585251543982,0.5518976603900584,normal,0.5813985623933955,0.6364971406167617,0.5823135886657743,0.4267004344153613
0.75,240,0.986088670613052,0.11315181295211851,0.5173709909875205,-0.3981324471553145,-0.48752885945434293,0.3410712187311176,-0.24633419527484499,-0.13318238232272647,-0.6991445143131436,0.36306118314606056,0.9861414308153615,0.5666557283118258,normal,0.46802182262435715,0.5387082745873011,0.635306335020358,0.48682999637923297
0.75,360,0.948460653096646,0.552988069950186,0.4918290429100524,-0.38018712930486287,-0.5205429923594186,0.2903151336945859,-0.49199236411895536,0.060995705831230644,-0.7035971298730713,0.4375121231526978,0.9355528069564043,0.5330066510840334,normal,0.5154746212290883,0.6338461249058435,0.6159229604928187,0.3989244104569207
0.75,480,0.7857856352919145,0.49031552575814275,0.6311892230787716,-0.5126734226355781,-0.33356597966353013,0.5009979922306252,-0.3624629663556714,0.12785255940247134,-0.5864753459892487,-0.04284467283437091,0.7083488575700922,0.5292203101041083,normal,0.43504843132665993,0.5107849223358041,0.6423312437781901,0.47386567546023356
0.75,600,0.720402927951125,0.20014177826424606,0.4001175203206808,-0.37161229390598116,-0.6249879634848767,0.5245704504650894,-0.2744816345899725,-0.07433985632572643,-0.6518132454865969,0.13577783685282482,0.852557337598346,0.47316914979298286,normal,0.5984285729850272,0.33106702899869606,0.7068112417040767,0.46595326033278683
0.75,720,0.9330499314438474,0.46794487067919366,0.4052182337123174,-0.38522262301219007,-0.5524131545484728,0.22000347381819518,-0.3756398429955555,0.2508703361193653,-0.7073998551245514,-0.23945498444535773,0.7481386228457645,0.4808555097132097,normal,0.570027299797519,0.5327474294587988,0.6252881556519574,0.44599867384207603
0.75,840,0.8193676751002462,0.18191939730352386,0.5164036458022451,-0.24342361448041464,-0.3746652846933228,0.20559802261619886,-0.4917157479370144,0.31832893399446704,-0.6259450658071698,-0.44402566850364594,0.6880280507735081,0.4961709784254558,normal,0.6002530545376205,0.6201157005170268,0.5094389521725164,0.43101912821360205
0.75,960,0.6211624194552804,0.38101842306228817,0.6469454104851232,-0.51682610655084,-0.6340860820156038,0.573554911070988,-0.5513308514508343,0.39018525861534065,-0.6134272898523703,-0.23240886679008213,0.5549218443534282,0.4770173981538132,normal,0.4707963100034157,0.414838117487888,0.5663510229976481,0.46072494773586115
0.75,1080,0.7732436991667357,0.3351893195884658,0.29813959261096534,-0.12993280371142665,-0.47891942431773576,0.41844366587159487,-0.6178877229538705,0.4747232510454105,-0.6969091124392035,-0.3617197928507377,0.6960231634519226,0.4476169110829604,normal,0.6517179226530956,0.46779067661952156,0.37143213044770573,0.4488759428112698
0.75,1200,0.7744284291589163,0.16138461750317534,0.3429706713396035,-0.3711083341268377,-0.4248426174522331,0.5185525643669059,-0.45449271729243973,0.446908329198563,-0.7173994528287699,-0.5560148353255946,0.6424827766157453,0.5006816795831271,normal,0.5805597091651018,0.6073413565202563,0.49347292542816656,0.32861995864925114
