kind,config_id,stepsize,beta,sweeps,nsamples,metric,value
free,5,0.1,0.1,1.0,32,state_rms_to_final,0.28933098912239075
free,5,0.1,0.1,1.0,32,hidden_rms_to_final,0.7828700114041567
free,5,0.1,0.1,1.0,32,output_rms_to_final,0.3666205797344446
free,5,0.1,0.1,1.0,32,output_mse_to_target,15.384463399648666
free,5,0.1,0.1,1.0,32,score_margin,0.548844107426703
free,5,0.1,0.1,2.0,32,state_rms_to_final,0.28552353475242853
free,5,0.1,0.1,2.0,32,hidden_rms_to_final,0.7720998600125313
free,5,0.1,0.1,2.0,32,output_rms_to_final,0.36469436902552843
free,5,0.1,0.1,2.0,32,output_mse_to_target,15.40199989080429
free,5,0.1,0.1,2.0,32,score_margin,0.5413191015832126
free,5,0.1,0.1,5.0,32,state_rms_to_final,0.27361170994117856
free,5,0.1,0.1,5.0,32,hidden_rms_to_final,0.7388629950582981
free,5,0.1,0.1,5.0,32,output_rms_to_final,0.3555966690182686
free,5,0.1,0.1,5.0,32,output_mse_to_target,15.411031544208527
free,5,0.1,0.1,5.0,32,score_margin,0.5500423843041062
free,5,0.1,0.1,10.0,32,state_rms_to_final,0.25424594851210713
free,5,0.1,0.1,10.0,32,hidden_rms_to_final,0.684830229729414
free,5,0.1,0.1,10.0,32,output_rms_to_final,0.3408410381525755
free,5,0.1,0.1,10.0,32,output_mse_to_target,15.449033796787262
free,5,0.1,0.1,10.0,32,score_margin,0.5633808607235551
free,5,0.1,0.1,20.0,32,state_rms_to_final,0.21721008978784084
free,5,0.1,0.1,20.0,32,hidden_rms_to_final,0.5817054007202387
free,5,0.1,0.1,20.0,32,output_rms_to_final,0.31041702907532454
free,5,0.1,0.1,20.0,32,output_mse_to_target,15.542463719844818
free,5,0.1,0.1,20.0,32,score_margin,0.5605000141076744
free,5,0.1,0.1,50.0,32,state_rms_to_final,0.12079680757597089
free,5,0.1,0.1,50.0,32,hidden_rms_to_final,0.316161148250103
free,5,0.1,0.1,50.0,32,output_rms_to_final,0.20884772296994925
free,5,0.1,0.1,50.0,32,output_mse_to_target,16.527158051729202
free,5,0.1,0.1,50.0,32,score_margin,0.5248880255967379
free,5,0.1,0.1,100.0,32,state_rms_to_final,0.0
free,5,0.1,0.1,100.0,32,hidden_rms_to_final,0.0
free,5,0.1,0.1,100.0,32,output_rms_to_final,0.0
free,5,0.1,0.1,100.0,32,output_mse_to_target,19.260535895824432
free,5,0.1,0.1,100.0,32,score_margin,0.63218217715621
nudged,5,0.1,0.1,1.0,32,plus_loss_delta,-0.23622345924377441
nudged,5,0.1,0.1,1.0,32,minus_loss_delta,0.35601606965065
nudged,5,0.1,0.1,1.0,32,plusminus_target_dot,0.29587776912376285
nudged,5,0.1,0.1,1.0,32,plus_target_cos,0.28325940447393805
nudged,5,0.1,0.1,1.0,32,minus_target_cos,-0.397606463637203
nudged,5,0.1,0.1,1.0,32,plus_output_rms,0.015407807048177347
nudged,5,0.1,0.1,1.0,32,plus_hidden_rms,0.01356664125341922
nudged,5,0.1,0.1,1.0,32,plusminus_output_rms,0.022854166920296848
nudged,5,0.1,0.1,1.0,32,plus_improves_fraction,1.0
nudged,5,0.1,0.1,1.0,32,minus_worsens_fraction,1.0
nudged,5,0.1,0.1,2.0,32,plus_loss_delta,-0.44802916049957275
nudged,5,0.1,0.1,2.0,32,minus_loss_delta,0.6445690989494324
nudged,5,0.1,0.1,2.0,32,plusminus_target_dot,0.544614648912102
nudged,5,0.1,0.1,2.0,32,plus_target_cos,0.3750349616166204
nudged,5,0.1,0.1,2.0,32,minus_target_cos,-0.45917385444045067
nudged,5,0.1,0.1,2.0,32,plus_output_rms,0.022519890451803803
nudged,5,0.1,0.1,2.0,32,plus_hidden_rms,0.01946880790637806
nudged,5,0.1,0.1,2.0,32,plusminus_output_rms,0.034805837960448116
nudged,5,0.1,0.1,2.0,32,plus_improves_fraction,1.0
nudged,5,0.1,0.1,2.0,32,minus_worsens_fraction,1.0
nudged,5,0.1,0.1,5.0,32,plus_loss_delta,-1.080098181962967
nudged,5,0.1,0.1,5.0,32,minus_loss_delta,1.5043324828147888
nudged,5,0.1,0.1,5.0,32,plusminus_target_dot,1.2800375446677208
nudged,5,0.1,0.1,5.0,32,plus_target_cos,0.5037935003638268
nudged,5,0.1,0.1,5.0,32,minus_target_cos,-0.5395623645745218
nudged,5,0.1,0.1,5.0,32,plus_output_rms,0.040519080590456724
nudged,5,0.1,0.1,5.0,32,plus_hidden_rms,0.034253478224854916
nudged,5,0.1,0.1,5.0,32,plusminus_output_rms,0.0664147330680862
nudged,5,0.1,0.1,5.0,32,plus_improves_fraction,1.0
nudged,5,0.1,0.1,5.0,32,minus_worsens_fraction,1.0
nudged,5,0.1,0.1,10.0,32,plus_loss_delta,-2.143420100212097
