config_id,sample_idx,stepsize,beta,phase,steps,sweeps,free_loss,plus_loss,minus_loss,plus_loss_delta,minus_loss_delta,plus_target_dot,minus_target_dot,plusminus_target_dot,plus_target_cos,minus_target_cos,plusminus_target_cos,plus_output_rms,minus_output_rms,plusminus_output_rms,plus_hidden_rms,minus_hidden_rms,plusminus_hidden_rms
4,14,0.1,0.05,nudged,8000,50.0,16.35053,12.993566,22.427502,-3.356965,6.076971,2.5675905,-1.9188267,4.486418,0.4761761,-0.31711158,0.73036397,0.21084446,0.23660707,0.24019526,0.20443437,0.20694247,0.09165423
4,14,0.1,0.05,nudged,16000,100.0,16.35053,13.845152,27.559156,-2.5053787,11.208626,3.536935,-2.2638435,5.800779,0.40923697,-0.21660167,0.6739118,0.33795294,0.40868494,0.33657923,0.30264577,0.30935457,0.09746443
4,15,0.1,0.05,nudged,160,1.0,23.429968,23.296782,24.011108,-0.13318634,0.5811405,0.07107629,-0.28486365,0.35593995,0.15508106,-0.55092907,0.48787382,0.014970977,0.016889837,0.02383161,0.013635668,0.013490201,0.016610507
4,15,0.1,0.05,nudged,320,2.0,23.429968,23.326626,24.26584,-0.103342056,0.83587265,0.060356565,-0.4041326,0.46448913,0.09460604,-0.50251156,0.45791253,0.02083962,0.026270116,0.033134248,0.01744944,0.01650616,0.019446474
4,15,0.1,0.05,nudged,800,5.0,23.429968,23.589535,25.02198,0.15956688,1.5920124,-0.057626326,-0.76078284,0.70315653,-0.05655476,-0.59216875,0.45051196,0.03328403,0.041966178,0.050983522,0.028843913,0.029692572,0.027352815
4,15,0.1,0.05,nudged,1600,10.0,23.429968,23.599497,26.586935,0.16952896,3.1569672,-0.026107678,-1.455625,1.4295174,-0.015747264,-0.6066602,0.52576345,0.054156087,0.07837692,0.08881436,0.054091655,0.04898048,0.0399483
4,15,0.1,0.05,nudged,3200,20.0,23.429968,23.365732,29.072124,-0.06423569,5.6421566,0.15841673,-2.4615386,2.6199553,0.0651179,-0.5996971,0.6207525,0.07946663,0.1340784,0.13786677,0.09986565,0.08523981,0.051457472
4,15,0.1,0.05,nudged,8000,50.0,23.429968,21.549643,33.220673,-1.8803253,9.790705,1.4694265,-3.7628138,5.2322407,0.2950606,-0.5165178,0.664435,0.162675,0.23796415,0.25722864,0.1789448,0.18265456,0.070197865
4,15,0.1,0.05,nudged,16000,100.0,23.429968,22.08615,36.156033,-1.3438187,12.726065,2.095603,-4.411033,6.506636,0.25656638,-0.46121088,0.63985586,0.26680464,0.31241,0.33216855,0.2876342,0.30683416,0.08805216
4,16,0.1,0.05,nudged,160,1.0,15.999925,15.876919,16.252556,-0.12300587,0.2526312,0.06665916,-0.122986235,0.1896454,0.16408816,-0.37677315,0.36775306,0.01605808,0.012902908,0.02038436,0.014705644,0.012785373,0.017747028
4,16,0.1,0.05,nudged,320,2.0,15.999925,16.005535,16.388601,0.005610466,0.38867664,0.0066768923,-0.18531032,0.1919872,0.012120802,-0.344742,0.26014686,0.021774793,0.021247923,0.029171905,0.018930975,0.018002238,0.020811748
4,16,0.1,0.05,nudged,800,5.0,15.999925,15.88831,17.312098,-0.11161423,1.3121729,0.08207748,-0.6181746,0.7002521,0.089517914,-0.5612301,0.57262325,0.03624308,0.04353928,0.048338868,0.038367897,0.032956846,0.034219828
4,16,0.1,0.05,nudged,1600,10.0,15.999925,15.935914,18.434347,-0.06401062,2.4344225,0.098205194,-1.1194462,1.2176514,0.067472816,-0.63289905,0.6696172,0.057532955,0.06991652,0.07187989,0.06506103,0.05876485,0.042716954
4,16,0.1,0.05,nudged,3200,20.0,15.999925,15.784138,20.985415,-0.21578693,4.98549,0.29912668,-2.0839503,2.3830771,0.12092003,-0.57618266,0.7108401,0.09778404,0.14296779,0.13251872,0.11635046,0.10536911,0.057755973
4,16,0.1,0.05,nudged,8000,50.0,15.999925,17.015064,26.316607,1.0151396,10.316682,0.39141113,-3.3989995,3.7904105,0.07297663,-0.45300403,0.6262245,0.212012,0.29659244,0.23925842,0.24066691,0.22584435,0.08500756
4,16,0.1,0.05,nudged,16000,100.0,15.999925,17.43748,32.32683,1.4375563,16.326908,1.71031,-4.1600647,5.870374,0.19398996,-0.36754653,0.63151234,0.34850308,0.44740292,0.36744723,0.35009232,0.34698543,0.11912182
4,17,0.1,0.05,nudged,160,1.0,17.788807,17.81498,18.051859,0.026172638,0.263052,-0.010597268,-0.12593892,0.11534165,-0.035622124,-0.28250304,0.24796636,0.011152461,0.016712192,0.01743773,0.013341289,0.015206126,0.018020872
4,17,0.1,0.05,nudged,320,2.0,17.788807,17.780785,18.417818,-0.008022308,0.62901115,0.011561822,-0.3021318,0.3136936,0.022309165,-0.4553932,0.42998073,0.01942851,0.02487176,0.027349746,0.020360122,0.020395242,0.022868749
4,17,0.1,0.05,nudged,800,5.0,17.788807,17.537586,19.038849,-0.2512207,1.250042,0.1537072,-0.58394516,0.73765236,0.15373796,-0.48304716,0.5449546,0.03748087,0.045318875,0.050744385,0.034064446,0.034896918,0.028796641
4,17,0.1,0.05,nudged,1600,10.0,17.788807,17.591253,20.232689,-0.19755363,2.443882,0.1850693,-1.1079518,1.2930211,0.10562317,-0.55017674,0.56921047,0.06568584,0.07549448,0.08515876,0.06035316,0.0645982,0.038473133
4,17,0.1,0.05,nudged,3200,20.0,17.788807,16.917759,20.820688,-0.871048,3.0318813,0.60507965,-1.2604405,1.8655201,0.24635991,-0.4180609,0.59271306,0.09207443,0.113026276,0.11799186,0.10611317,0.10987872,0.054630402
4,17,0.1,0.05,nudged,8000,50.0,17.788807,15.401111,25.263283,-2.3876963,7.474476,1.9235107,-2.5440764,4.467587,0.3775247,-0.39047435,0.6699626,0.19100547,0.24424982,0.24998793,0.19315031,0.19631448,0.08394664
4,17,0.1,0.05,nudged,16000,100.0,17.788807,16.225494,33.153904,-1.5633125,15.365097,3.0138972,-3.7194972,6.7333946,0.33819678,-0.3132428,0.6481312,0.33408388,0.44514322,0.38946435,0.29468608,0.3023731,0.11954689
4,18,0.1,0.05,nudged,160,1.0,20.60922,20.719484,20.758278,0.110263824,0.14905739,-0.051828776,-0.070138775,0.018309996,-0.14046599,-0.16491215,0.034041837,0.012851061,0.01481306,0.018733308,0.012319919,0.012699284,0.015860965
4,18,0.1,0.05,nudged,320,2.0,20.60922,20.833275,20.900595,0.22405434,0.2913742,-0.10458058,-0.1352166,0.030636001,-0.18874902,-0.20581427,0.03756994,0.019297704,0.022881987,0.028400814,0.018998828,0.017252661,0.023017459
4,18,0.1,0.05,nudged,800,5.0,20.60922,20.684515,21.927027,0.075294495,1.3178062,-0.014299176,-0.61694354,0.6026444,-0.014576561,-0.4691263,0.4178083,0.034166083,0.0458031,0.050236955,0.032743808,0.02997169,0.033404395
4,18,0.1,0.05,nudged,1600,10.0,20.60922,20.901215,23.208527,0.2919941,2.599306,-0.099981226,-1.1775597,1.0775785,-0.07259675,-0.524919,0.4705066,0.047966775,0.078132175,0.079766855,0.05111463,0.047658034,0.04364974
4,18,0.1,0.05,nudged,3200,20.0,20.60922,20.021307,25.402325,-0.5879135,4.793104,0.43556517,-2.0829322,2.5184977,0.18028751,-0.5793323,0.67407256,0.0841447,0.12522374,0.13012902,0.084851444,0.080180325,0.048301153
4,18,0.1,0.05,nudged,8000,50.0,20.60922,19.017673,29.304613,-1.591547,8.695393,1.4241107,-3.136425,4.5605354,0.279835,-0.44388318,0.64460003,0.17724784,0.2460965,0.24641363,0.16939676,0.1703832,0.060549635
4,18,0.1,0.05,nudged,16000,100.0,20.60922,19.163597,35.14703,-1.4456234,14.537809,2.8143697,-3.631073,6.445443,0.30311018,-0.2965295,0.5825264,0.323385,0.42648754,0.38536867,0.24611107,0.25418663,0.09103562
4,19,0.1,0.05,nudged,160,1.0,13.934191,13.735419,14.044369,-0.19877148,0.110177994,0.10250469,-0.05006685,0.15257154,0.34769303,-0.13383092,0.3203857,0.012487541,0.01584612,0.020171098,0.013571922,0.013233458,0.017338296
4,19,0.1,0.05,nudged,320,2.0,13.934191,13.5492,14.245684,-0.3849907,0.31149292,0.20118481,-0.1456512,0.34683603,0.40884697,-0.27459997,0.49949276,0.020843158,0.02246688,0.02941197,0.018757509,0.01880358,0.02351198
4,19,0.1,0.05,nudged,800,5.0,13.934191,13.069495,14.536523,-0.86469555,0.6023321,0.46761876,-0.27260682,0.7402256,0.47165692,-0.30556664,0.5756502,0.04199474,0.03778852,0.054467138,0.032460187,0.031353924,0.034242384
4,19,0.1,0.05,nudged,1600,10.0,13.934191,12.92927,15.068575,-1.004921,1.1343842,0.5996086,-0.48980987,1.0894184,0.3644128,-0.3335422,0.59161574,0.06969527,0.06220222,0.077998124,0.05522516,0.05330854,0.046826627
4,19,0.1,0.05,nudged,3200,20.0,13.934191,12.5022745,15.788975,-1.4319162,1.854784,0.95947105,-0.6927769,1.6522481,0.3683115,-0.2709318,0.66555077,0.11034324,0.1083085,0.105153374,0.08493862,0.09379344,0.0607448
4,19,0.1,0.05,nudged,8000,50.0,13.934191,11.91416,18.804434,-2.020031,4.870243,1.9279981,-1.4581635,3.3861613,0.38118315,-0.27945542,0.6848105,0.21424071,0.22101554,0.20944323,0.1568648,0.16927215,0.08267708
4,19,0.1,0.05,nudged,16000,100.0,13.934191,11.949763,25.026808,-1.9844275,11.092617,4.013393,-1.5965084,5.6099014,0.43738863,-0.15216959,0.65076256,0.38866308,0.4443984,0.36514202,0.2889327,0.29670128,0.11473914
4,20,0.1,0.05,nudged,160,1.0,22.105364,22.068,22.677055,-0.037363052,0.5716915,0.022886282,-0.27954218,0.30242842,0.05307409,-0.5295021,0.44958377,0.014501532,0.01775419,0.022622114,0.013527467,0.014495297,0.016197188
4,20,0.1,0.05,nudged,320,2.0,22.105364,22.073132,23.180893,-0.032232285,1.0755291,0.023155374,-0.52258164,0.54573697,0.04150654,-0.6378388,0.56426316,0.018761022,0.027552716,0.032525416,0.019088944,0.01881184,0.01938996
4,20,0.1,0.05,nudged,800,5.0,22.105364,22.071325,23.826775,-0.034038544,1.7214108,0.046236146,-0.81415606,0.8603922,0.04068105,-0.56752247,0.5513366,0.03822176,0.04824427,0.05248085,0.036860842,0.032510817,0.030475805
4,20,0.1,0.05,nudged,1600,10.0,22.105364,21.463034,24.588388,-0.64233017,2.4830246,0.38322932,-1.1381199,1.5213493,0.2313521,-0.5323268,0.6737234,0.055706576,0.07190033,0.07593964,0.060979877,0.054166313,0.03888744
4,20,0.1,0.05,nudged,3200,20.0,22.105364,19.995127,26.529774,-2.1102371,4.42441,1.2235142,-1.9039053,3.1274195,0.44841304,-0.515696,0.7441576,0.09175969,0.12415745,0.14133261,0.10342775,0.10001527,0.046966445
4,20,0.1,0.05,nudged,8000,50.0,22.105364,20.217861,31.523277,-1.8875027,9.417913,1.8029966,-3.2468138,5.0498104,0.29253116,-0.40382996,0.6407111,0.2072736,0.2703834,0.26505378,0.1932984,0.18833077,0.08693043
4,20,0.1,0.05,nudged,16000,100.0,22.105364,20.918728,35.527325,-1.186636,13.421961,3.0561202,-3.5009575,6.5570774,0.29288137,-0.29387924,0.59429556,0.35091332,0.40062597,0.37104708,0.29715618,0.2905085,0.11461133
4,21,0.1,0.05,nudged,160,1.0,14.110084,14.064398,14.427679,-0.045685768,0.31759548,0.029026318,-0.1555951,0.18462141,0.06948269,-0.5175807,0.3424062,0.017584115,0.012653859,0.022695808,0.013782125,0.013466931,0.017629921
4,21,0.1,0.05,nudged,320,2.0,14.110084,14.056072,14.714843,-0.054011345,0.6047592,0.038058475,-0.2912944,0.3293529,0.06814603,-0.5207934,0.44584197,0.023508022,0.023543548,0.031094655,0.017495515,0.017305262,0.021154946
4,21,0.1,0.05,nudged,800,5.0,14.110084,13.755739,14.822677,-0.35434437,0.7125931,0.20765372,-0.3199253,0.527579,0.22389145,-0.31578323,0.49046424,0.039039783,0.04264467,0.045277808,0.031661812,0.032591145,0.030632649
4,21,0.1,0.05,nudged,1600,10.0,14.110084,13.886976,15.43191,-0.22310734,1.321826,0.20285359,-0.57444584,0.77729946,0.12637691,-0.36774272,0.4348668,0.06756475,0.065752186,0.07523802,0.05223385,0.054633226,0.0436129
4,21,0.1,0.05,nudged,3200,20.0,14.110084,13.485811,16.2367,-0.62427235,2.1266165,0.55357057,-0.84064794,1.3942186,0.21207714,-0.33536154,0.5530835,0.10987132,0.105513036,0.106107324,0.08836623,0.087107636,0.059809238
4,21,0.1,0.05,nudged,8000,50.0,14.110084,12.38576,19.248768,-1.7243233,5.1386843,1.8370488,-1.3616318,3.1986804,0.35023835,-0.23323756,0.5863658,0.22078125,0.24573465,0.22961877,0.17180677,0.18273169,0.080389835
4,21,0.1,0.05,nudged,16000,100.0,14.110084,12.502092,24.60279,-1.6079912,10.492707,3.4531784,-1.6750112,5.1281896,0.39937726,-0.1668484,0.5460444,0.36394933,0.4225721,0.39531317,0.28183818,0.2728162,0.113497496
4,22,0.1,0.05,nudged,160,1.0,18.888416,18.904707,19.044737,0.016290665,0.15632057,-0.0042214803,-0.07432014,0.07009865,-0.010962846,-0.19511203,0.13966806,0.014009211,0.013857812,0.018259326,0.0134071065,0.012056975,0.01576255
4,22,0.1,0.05,nudged,320,2.0,18.888416,18.806358,19.194674,-0.08205795,0.30625725,0.05228224,-0.14259265,0.19487491,0.08018389,-0.22602725,0.25728866,0.023721345,0.022951366,0.027555449,0.018044064,0.017437836,0.020743296
4,22,0.1,0.05,nudged,800,5.0,18.888416,19.23402,19.438524,0.34560394,0.55010796,-0.1447032,-0.25271174,0.108008586,-0.1404475,-0.27506945,0.09219574,0.03748317,0.03342376,0.042620607,0.030923862,0.029777994,0.031405125
4,22,0.1,0.05,nudged,1600,10.0,18.888416,18.583223,20.490477,-0.30519295,1.6020603,0.22363786,-0.72616535,0.94980323,0.13651305,-0.43180093,0.4811964,0.05959961,0.061182063,0.07180976,0.053691454,0.052895896,0.038381018
4,22,0.1,0.05,nudged,3200,20.0,18.888416,18.546923,22.297106,-0.3414936,3.4086895,0.35880527,-1.3915188,1.7503241,0.13461605,-0.40478534,0.50805724,0.09696928,0.12506521,0.12533663,0.10304351,0.09769309,0.050892986
4,22,0.1,0.05,nudged,8000,50.0,18.888416,18.207045,26.250555,-0.6813717,7.3621387,0.9289557,-2.4398034,3.3687592,0.19705771,-0.3562945,0.5381391,0.17150381,0.24912536,0.22774436,0.20190752,0.20064385,0.08641334
4,22,0.1,0.05,nudged,16000,100.0,18.888416,18.738113,31.376371,-0.15030289,12.487955,1.8660146,-3.2591872,5.125202,0.22686672,-0.30693012,0.5827036,0.2992378,0.38631538,0.31998932,0.3280122,0.29111117,0.1168988
4,23,0.1,0.05,nudged,160,1.0,15.415015,15.171007,15.468653,-0.24400806,0.053637505,0.1264097,-0.022332324,0.148742,0.34297833,-0.060049552,0.29031643,0.014842659,0.014976908,0.02063289,0.013327863,0.013910509,0.015583841
4,23,0.1,0.05,nudged,320,2.0,15.415015,15.09761,15.537553,-0.31740475,0.12253761,0.16677135,-0.051878173,0.21864952,0.33437297,-0.0964154,0.30607957,0.020085763,0.02166887,0.028768169,0.021998148,0.02204043,0.01993486
4,23,0.1,0.05,nudged,800,5.0,15.415015,14.98032,16.241741,-0.43469524,0.82672596,0.24269415,-0.3805808,0.6232749,0.27454492,-0.3785651,0.4478509,0.0355995,0.04048595,0.056045946,0.040934764,0.039952528,0.03584403
4,23,0.1,0.05,nudged,1600,10.0,15.415015,15.276224,17.54183,-0.13879108,2.1268148,0.12990247,-0.95278883,1.0826913,0.0951107,-0.51593864,0.48437798,0.055002958,0.074369796,0.090015694,0.07208602,0.06602488,0.044920277
4,23,0.1,0.05,nudged,3200,20.0,15.415015,14.7615595,19.944237,-0.65345573,4.5292215,0.5161654,-1.8856537,2.401819,0.21358421,-0.5516716,0.6520818,0.09732351,0.13765098,0.14833246,0.11435693,0.11110442,0.05430604
4,23,0.1,0.05,nudged,8000,50.0,15.415015,15.179498,25.421158,-0.2355175,10.006143,0.8513148,-3.5047963,4.356111,0.17901376,-0.5156795,0.6871687,0.19151454,0.27370387,0.25528988,0.21390699,0.21449716,0.07877962
4,23,0.1,0.05,nudged,16000,100.0,15.415015,16.040316,32.205326,0.6253004,16.79031,1.7821656,-4.421513,6.203679,0.22176257,-0.399475,0.6294571,0.32363677,0.44573766,0.3969001,0.30142963,0.29426128,0.09696375
4,24,0.1,0.05,nudged,160,1.0,22.610485,22.694986,22.712465,0.08450127,0.10198021,-0.039264865,-0.04895733,0.009692467,-0.10688081,-0.16146368,0.021989126,0.012215732,0.010082261,0.014656876,0.01468284,0.014604266,0.018443108
4,24,0.1,0.05,nudged,320,2.0,22.610485,22.509256,22.874363,-0.101228714,0.26387787,0.056773636,-0.123751715,0.18052536,0.10758178,-0.20338206,0.25074628,0.017547814,0.020232692,0.023939705,0.020392831,0.020087976,0.023167692
4,24,0.1,0.05,nudged,800,5.0,22.610485,21.957155,23.198278,-0.65332985,0.58779335,0.34866756,-0.26360488,0.6122725,0.34954357,-0.22522755,0.46099234,0.03316846,0.038917687,0.044163764,0.035650503,0.032058585,0.028906778
4,24,0.1,0.05,nudged,1600,10.0,22.610485,21.323824,23.426289,-1.2866611,0.8158035,0.71081764,-0.3523969,1.0632145,0.40688986,-0.22243026,0.58684844,0.058089335,0.052680913,0.060243472,0.05777079,0.05317107,0.040931165
4,24,0.1,0.05,nudged,3200,20.0,22.610485,21.335123,24.280813,-1.275362,1.6703281,0.81469095,-0.6918956,1.5065866,0.28795418,-0.27182934,0.53515154,0.09407725,0.08463682,0.09361218,0.110827535,0.09324053,0.05808077
4,24,0.1,0.05,nudged,8000,50.0,22.610485,20.004782,27.245955,-2.6057034,4.6354694,2.3637843,-1.3357708,3.6995552,0.341267,-0.2004539,0.599741,0.2303184,0.221581,0.20511661,0.20552231,0.19199823,0.074321546
4,24,0.1,0.05,nudged,16000,100.0,22.610485,18.72744,29.847893,-3.8830452,7.2374077,4.4504232,-1.2066497,5.6570725,0.4178204,-0.11553611,0.55639994,0.3541822,0.34727904,0.3380802,0.28120366,0.27938944,0.08530841
4,25,0.1,0.05,nudged,160,1.0,22.822546,22.79155,22.93416,-0.030996323,0.11161423,0.019486917,-0.052528325,0.07201524,0.045673214,-0.13579367,0.14341341,0.014121132,0.012802713,0.016619679,0.015529187,0.01495209,0.018141422
4,25,0.1,0.05,nudged,320,2.0,22.822546,22.602613,23.143953,-0.21993256,0.32140732,0.119252995,-0.15223013,0.2714831,0.18316862,-0.24478671,0.29926053,0.021547964,0.020582624,0.030024882,0.019762058,0.02049715,0.022839935
4,25,0.1,0.05,nudged,800,5.0,22.822546,22.303144,23.22306,-0.51940155,0.4005146,0.28692162,-0.17509536,0.462017,0.25740606,-0.16338378,0.3409558,0.036892023,0.035469383,0.044848494,0.033781394,0.03443959,0.031281177
4,25,0.1,0.05,nudged,1600,10.0,22.822546,22.281288,24.051023,-0.54125786,1.2284775,0.3289198,-0.5306761,0.85959595,0.20164992,-0.2717251,0.42576277,0.05398585,0.06463798,0.06682126,0.05975549,0.057784833,0.044162422
4,25,0.1,0.05,nudged,3200,20.0,22.822546,20.956022,25.785482,-1.8665237,2.9629364,1.087011,-1.2014433,2.288454,0.41032812,-0.33605346,0.6445253,0.087678,0.11832673,0.117514156,0.107781306,0.1050695,0.053988878
4,25,0.1,0.05,nudged,8000,50.0,22.822546,20.389952,30.174501,-2.4325943,7.3519554,1.8765553,-2.4404259,4.3169813,0.34182778,-0.32496637,0.5929624,0.18169458,0.2485508,0.24095781,0.19998215,0.22350512,0.08672153
4,25,0.1,0.05,nudged,16000,100.0,22.822546,19.949389,34.890327,-2.8731575,12.067781,3.3961546,-3.09099,6.4871445,0.35909498,-0.26669368,0.5909051,0.3130157,0.383595,0.36334887,0.3005559,0.30725852,0.08442384
4,26,0.1,0.05,nudged,160,1.0,14.385986,14.600172,14.506338,0.21418571,0.12035179,-0.102292165,-0.055787347,-0.046504814,-0.27523077,-0.15700018,-0.10453409,0.0154933585,0.014812751,0.01854557,0.014365697,0.012745257,0.015817102
4,26,0.1,0.05,nudged,320,2.0,14.385986,14.3984,14.853171,0.012413979,0.46718502,0.0014701906,-0.22550505,0.22697525,0.0031279798,-0.46749055,0.38642213,0.019593405,0.020108681,0.024485936,0.019589975,0.01882788,0.020454697
4,26,0.1,0.05,nudged,800,5.0,14.385986,14.400585,15.249716,0.014598846,0.8637295,0.025366511,-0.40105408,0.42642063,0.026165545,-0.42596284,0.40478492,0.04041393,0.039249256,0.043915123,0.030747455,0.032786667,0.02837751
4,26,0.1,0.05,nudged,1600,10.0,14.385986,13.908789,16.357437,-0.47719765,1.9714508,0.304435,-0.87807035,1.1825052,0.22119676,-0.49891466,0.6927391,0.057374123,0.07336742,0.0711596,0.054897625,0.057356376,0.038122825
4,26,0.1,0.05,nudged,3200,20.0,14.385986,13.422254,17.655354,-0.9637327,3.2693672,0.6925366,-1.3311517,2.0236883,0.2812917,-0.45044428,0.7225142,0.10263276,0.12319318,0.116760895,0.09120664,0.09404636,0.053766396
4,26,0.1,0.05,nudged,8000,50.0,14.385986,13.015251,20.802965,-1.3707352,6.416979,1.5381854,-2.0455098,3.5836952,0.31052446,-0.35361505,0.703315,0.20649667,0.24114099,0.21241313,0.1922638,0.18114711,0.08134785
4,26,0.1,0.05,nudged,16000,100.0,14.385986,12.886166,26.672237,-1.4998207,12.286251,3.197737,-2.534778,5.7325153,0.38103732,-0.24877165,0.6377564,0.34984475,0.42475572,0.37470594,0.2620997,0.24204117,0.09084542
4,27,0.1,0.05,nudged,160,1.0,20.56386,20.585539,20.78959,0.021678925,0.2257309,-0.0065949755,-0.10993314,0.10333816,-0.015786374,-0.31655312,0.22967379,0.014566273,0.012108763,0.015687978,0.013486965,0.014935092,0.01674371
4,27,0.1,0.05,nudged,320,2.0,20.56386,20.358727,21.090868,-0.20513344,0.52700806,0.1103321,-0.25445086,0.36478296,0.19522284,-0.41700467,0.5172698,0.019705568,0.021275546,0.024588674,0.019004652,0.018859554,0.019327518
4,27,0.1,0.05,nudged,800,5.0,20.56386,20.441446,21.536558,-0.122413635,0.9726982,0.084207095,-0.4528428,0.5370499,0.08657881,-0.385765,0.4195165,0.033912107,0.040930063,0.04463579,0.03377475,0.031388,0.031397346
4,27,0.1,0.05,nudged,1600,10.0,20.56386,19.961359,22.223667,-0.6025009,1.6598072,0.37195668,-0.7401605,1.1121172,0.2181196,-0.38526312,0.5220078,0.059458695,0.06698634,0.0742833,0.05567262,0.05296059,0.038617216
4,27,0.1,0.05,nudged,3200,20.0,20.56386,20.054478,23.697472,-0.50938225,3.1336117,0.4397529,-1.3005373,1.7402903,0.15939803,-0.3930018,0.5701391,0.09619301,0.115384094,0.10642866,0.09331434,0.09827365,0.04216115
4,27,0.1,0.05,nudged,8000,50.0,20.56386,18.08137,28.1711,-2.4824905,7.6072407,2.262603,-2.6041372,4.8667397,0.34910175,-0.37076545,0.69162893,0.2259821,0.24489637,0.24534807,0.18416768,0.18868841,0.06701195
4,27,0.1,0.05,nudged,16000,100.0,20.56386,18.646013,34.010456,-1.9178467,13.446596,4.0557675,-3.7615921,7.8173594,0.35937354,-0.34082663,0.6761559,0.39349994,0.38481846,0.40311685,0.26664278,0.2723449,0.086516544
4,28,0.1,0.05,nudged,160,1.0,18.584501,18.567892,18.935482,-0.016609192,0.35098076,0.012832604,-0.17073388,0.1835665,0.031280965,-0.40612265,0.33369145,0.015046282,0.01541903,0.020176362,0.012528772,0.013366003,0.016149195
4,28,0.1,0.05,nudged,320,2.0,18.584501,18.549212,18.9496,-0.035289764,0.36509895,0.026075048,-0.17205639,0.19813146,0.04658051,-0.27548718,0.2571631,0.020531254,0.022906777,0.028257864,0.017357675,0.01860892,0.019789597
4,28,0.1,0.05,nudged,800,5.0,18.584501,18.23129,19.61787,-0.35321045,1.0333691,0.20134701,-0.48545903,0.6868061,0.20996006,-0.45061737,0.54768366,0.035172485,0.039512925,0.045993753,0.036310628,0.032477304,0.034663726
4,28,0.1,0.05,nudged,1600,10.0,18.584501,17.78157,20.709692,-0.80293083,2.1251907,0.4593471,-0.96308154,1.4224286,0.31316945,-0.50076,0.63325393,0.053796757,0.07053878,0.08238481,0.06331255,0.055776592,0.04627258
4,28,0.1,0.05,nudged,3200,20.0,18.584501,16.966238,22.212387,-1.6182632,3.6278858,1.0018532,-1.5684787,2.570332,0.3743239,-0.51927143,0.69814485,0.09816374,0.11078443,0.13503247,0.10746613,0.10394782,0.056151856
4,28,0.1,0.05,nudged,8000,50.0,18.584501,16.020514,26.489433,-2.5639877,7.904932,1.9171346,-2.7646978,4.681832,0.3945728,-0.41609403,0.67216617,0.17820504,0.24369729,0.25546634,0.19124834,0.18368258,0.087847635
4,28,0.1,0.05,nudged,16000,100.0,18.584501,16.66294,31.949486,-1.9215622,13.3649845,3.4979737,-3.500229,6.9982023,0.3602047,-0.3218385,0.63208777,0.35617357,0.39888984,0.40607256,0.2828417,0.2700066,0.13340104
4,29,0.1,0.05,nudged,160,1.0,18.404608,18.42681,18.570665,0.022201538,0.16605759,-0.0067278594,-0.07795125,0.0712234,-0.016768778,-0.18030097,0.10949886,0.014787072,0.015934255,0.02397286,0.015169365,0.013900467,0.017294569
4,29,0.1,0.05,nudged,320,2.0,18.404608,18.387825,18.930674,-0.01678276,0.5260658,0.015923608,-0.24921694,0.26514053,0.030240854,-0.3494687,0.28390187,0.01940681,0.026283065,0.034420297,0.019935794,0.020323005,0.019065775
4,29,0.1,0.05,nudged,800,5.0,18.404608,18.20696,19.753212,-0.1976471,1.3486042,0.121465616,-0.6409421,0.7624077,0.13304923,-0.57840717,0.51166385,0.033647105,0.040840577,0.05491731,0.034377847,0.03175447,0.028072879
4,29,0.1,0.05,nudged,1600,10.0,18.404608,17.638695,20.954685,-0.765913,2.5500774,0.4433551,-1.1638811,1.607236,0.29734638,-0.57538307,0.6307744,0.054953553,0.07455181,0.09391011,0.056800365,0.051724587,0.043708984
4,29,0.1,0.05,nudged,3200,20.0,18.404608,17.947668,23.074295,-0.4569397,4.6696873,0.373821,-2.0142374,2.3880587,0.16161233,-0.5863369,0.68372416,0.0852503,0.12661062,0.12872735,0.09561244,0.08541753,0.052463487
4,29,0.1,0.05,nudged,8000,50.0,18.404608,16.6906,27.364386,-1.7140083,8.959778,1.6120307,-3.280723,4.8927536,0.30578348,-0.49380085,0.67898935,0.19429697,0.24486375,0.26558107,0.18148667,0.17649855,0.08702334
4,29,0.1,0.05,nudged,16000,100.0,18.404608,15.0259285,32.67408,-3.3786793,14.269472,3.8695626,-3.9615076,7.8310704,0.43194973,-0.36654863,0.6495789,0.33016834,0.39832324,0.44432008,0.28005198,0.2983277,0.09922816
4,30,0.1,0.05,nudged,160,1.0,19.77858,19.711992,19.948662,-0.06658745,0.17008209,0.036261782,-0.0808493,0.11711107,0.1058195,-0.19854598,0.24008061,0.012183047,0.014477301,0.017342566,0.012589083,0.014681647,0.018000131
4,30,0.1,0.05,nudged,320,2.0,19.77858,19.857445,20.118732,0.07886505,0.34015274,-0.03241689,-0.16026035,0.12784345,-0.061534677,-0.25718173,0.17887361,0.018729402,0.02215432,0.02541,0.017057158,0.021906963,0.022533253
4,30,0.1,0.05,nudged,800,5.0,19.77858,19.580847,20.33002,-0.19773293,0.5514412,0.11180341,-0.23940445,0.35120785,0.15628415,-0.19974533,0.27773744,0.025433876,0.042611618,0.04495751,0.03363811,0.03803761,0.029597001
4,30,0.1,0.05,nudged,1600,10.0,19.77858,19.449995,20.593847,-0.32858467,0.81526756,0.21289065,-0.30272993,0.5156206,0.1535449,-0.1486101,0.326978,0.04929395,0.072423495,0.056064017,0.05343869,0.05346307,0.03879563
