kind,config_id,stepsize,beta,sweeps,nsamples,metric,value
free,7,0.2,0.05,1.0,32,state_rms_to_final,0.35023936815559864
free,7,0.2,0.05,1.0,32,hidden_rms_to_final,0.9151690844446421
free,7,0.2,0.05,1.0,32,output_rms_to_final,0.6160060623660684
free,7,0.2,0.05,1.0,32,output_mse_to_target,15.537280589342117
free,7,0.2,0.05,1.0,32,score_margin,0.5246087312698364
free,7,0.2,0.05,2.0,32,state_rms_to_final,0.34342387318611145
free,7,0.2,0.05,2.0,32,hidden_rms_to_final,0.8955733831971884
free,7,0.2,0.05,2.0,32,output_rms_to_final,0.6117927012965083
free,7,0.2,0.05,2.0,32,output_mse_to_target,15.553144305944443
free,7,0.2,0.05,2.0,32,score_margin,0.5520376823842525
free,7,0.2,0.05,5.0,32,state_rms_to_final,0.3232453353703022
free,7,0.2,0.05,5.0,32,hidden_rms_to_final,0.8374057356268167
free,7,0.2,0.05,5.0,32,output_rms_to_final,0.5994920432567596
free,7,0.2,0.05,5.0,32,output_mse_to_target,15.6728056371212
free,7,0.2,0.05,5.0,32,score_margin,0.5901062469929457
free,7,0.2,0.05,10.0,32,state_rms_to_final,0.2919218000024557
free,7,0.2,0.05,10.0,32,hidden_rms_to_final,0.7479303162544966
free,7,0.2,0.05,10.0,32,output_rms_to_final,0.5747507782652974
free,7,0.2,0.05,10.0,32,output_mse_to_target,15.825089186429977
free,7,0.2,0.05,10.0,32,score_margin,0.586228096857667
free,7,0.2,0.05,20.0,32,state_rms_to_final,0.23760821670293808
free,7,0.2,0.05,20.0,32,hidden_rms_to_final,0.5939090568572283
free,7,0.2,0.05,20.0,32,output_rms_to_final,0.5214220732450485
free,7,0.2,0.05,20.0,32,output_mse_to_target,16.434222370386124
free,7,0.2,0.05,20.0,32,score_margin,0.5861179735511541
free,7,0.2,0.05,50.0,32,state_rms_to_final,0.12342704460024834
free,7,0.2,0.05,50.0,32,hidden_rms_to_final,0.28592101763933897
free,7,0.2,0.05,50.0,32,output_rms_to_final,0.33629210758954287
free,7,0.2,0.05,50.0,32,output_mse_to_target,19.370066612958908
free,7,0.2,0.05,50.0,32,score_margin,0.5943821538239717
free,7,0.2,0.05,100.0,32,state_rms_to_final,0.0
free,7,0.2,0.05,100.0,32,hidden_rms_to_final,0.0
free,7,0.2,0.05,100.0,32,output_rms_to_final,0.0
free,7,0.2,0.05,100.0,32,output_mse_to_target,25.53320014476776
free,7,0.2,0.05,100.0,32,score_margin,0.8826826848089695
nudged,7,0.2,0.05,1.0,32,plus_loss_delta,-0.22074156999588013
nudged,7,0.2,0.05,1.0,32,minus_loss_delta,0.4004672169685364
nudged,7,0.2,0.05,1.0,32,plusminus_target_dot,0.30820833070902154
nudged,7,0.2,0.05,1.0,32,plus_target_cos,0.19298018238623627
nudged,7,0.2,0.05,1.0,32,minus_target_cos,-0.2763874882948585
nudged,7,0.2,0.05,1.0,32,plus_output_rms,0.018865125894080848
nudged,7,0.2,0.05,1.0,32,plus_hidden_rms,0.018399081483948976
nudged,7,0.2,0.05,1.0,32,plusminus_output_rms,0.028615244897082448
nudged,7,0.2,0.05,1.0,32,plus_improves_fraction,0.84375
nudged,7,0.2,0.05,1.0,32,minus_worsens_fraction,0.96875
nudged,7,0.2,0.05,2.0,32,plus_loss_delta,-0.4042510390281677
nudged,7,0.2,0.05,2.0,32,minus_loss_delta,0.6457392573356628
nudged,7,0.2,0.05,2.0,32,plusminus_target_dot,0.5207425355911255
