kind,config_id,stepsize,beta,sweeps,nsamples,metric,value
free,2,0.05,0.1,1.0,32,state_rms_to_final,0.20015554316341877
free,2,0.05,0.1,1.0,32,hidden_rms_to_final,0.5506907859817147
free,2,0.05,0.1,1.0,32,output_rms_to_final,0.18731255643069744
free,2,0.05,0.1,1.0,32,output_mse_to_target,15.065986812114716
free,2,0.05,0.1,1.0,32,score_margin,0.6210329532623291
free,2,0.05,0.1,2.0,32,state_rms_to_final,0.19786431640386581
free,2,0.05,0.1,2.0,32,hidden_rms_to_final,0.5442927964031696
free,2,0.05,0.1,2.0,32,output_rms_to_final,0.18602622719481587
free,2,0.05,0.1,2.0,32,output_mse_to_target,15.059170633554459
free,2,0.05,0.1,2.0,32,score_margin,0.6244446467608213
free,2,0.05,0.1,5.0,32,state_rms_to_final,0.1911565475165844
free,2,0.05,0.1,5.0,32,hidden_rms_to_final,0.5256327725946903
free,2,0.05,0.1,5.0,32,output_rms_to_final,0.18150655925273895
free,2,0.05,0.1,5.0,32,output_mse_to_target,15.078667432069778
free,2,0.05,0.1,5.0,32,score_margin,0.6235500266775489
free,2,0.05,0.1,10.0,32,state_rms_to_final,0.1798737347126007
free,2,0.05,0.1,10.0,32,hidden_rms_to_final,0.49422468431293964
free,2,0.05,0.1,10.0,32,output_rms_to_final,0.1740296317730099
free,2,0.05,0.1,10.0,32,output_mse_to_target,15.099514782428741
free,2,0.05,0.1,10.0,32,score_margin,0.6317080138251185
free,2,0.05,0.1,20.0,32,state_rms_to_final,0.15798139851540327
free,2,0.05,0.1,20.0,32,hidden_rms_to_final,0.433353366330266
free,2,0.05,0.1,20.0,32,output_rms_to_final,0.15875745750963688
free,2,0.05,0.1,20.0,32,output_mse_to_target,15.165285795927048
free,2,0.05,0.1,20.0,32,score_margin,0.6649172334000468
free,2,0.05,0.1,50.0,32,state_rms_to_final,0.09506077668629587
free,2,0.05,0.1,50.0,32,hidden_rms_to_final,0.25872408831492066
free,2,0.05,0.1,50.0,32,output_rms_to_final,0.11044789757579565
free,2,0.05,0.1,50.0,32,output_mse_to_target,15.2844398021698
free,2,0.05,0.1,50.0,32,score_margin,0.6877417229115963
free,2,0.05,0.1,100.0,32,state_rms_to_final,0.0
free,2,0.05,0.1,100.0,32,hidden_rms_to_final,0.0
free,2,0.05,0.1,100.0,32,output_rms_to_final,0.0
free,2,0.05,0.1,100.0,32,output_mse_to_target,15.982255965471268
