kind,config_id,stepsize,beta,sweeps,nsamples,metric,value
free,9,0.2,0.2,1.0,32,state_rms_to_final,0.36399571411311626
free,9,0.2,0.2,1.0,32,hidden_rms_to_final,0.959136113524437
free,9,0.2,0.2,1.0,32,output_rms_to_final,0.6012951284646988
free,9,0.2,0.2,1.0,32,output_mse_to_target,14.835966646671295
free,9,0.2,0.2,1.0,32,score_margin,0.522193655371666
free,9,0.2,0.2,2.0,32,state_rms_to_final,0.3567409794777632
free,9,0.2,0.2,2.0,32,hidden_rms_to_final,0.938256936147809
free,9,0.2,0.2,2.0,32,output_rms_to_final,0.5975662879645824
free,9,0.2,0.2,2.0,32,output_mse_to_target,14.816887527704239
free,9,0.2,0.2,2.0,32,score_margin,0.5214988579973578
free,9,0.2,0.2,5.0,32,state_rms_to_final,0.3350904816761613
free,9,0.2,0.2,5.0,32,hidden_rms_to_final,0.8763489369302988
free,9,0.2,0.2,5.0,32,output_rms_to_final,0.5837630042806268
free,9,0.2,0.2,5.0,32,output_mse_to_target,14.924190700054169
free,9,0.2,0.2,5.0,32,score_margin,0.5474349204450846
free,9,0.2,0.2,10.0,32,state_rms_to_final,0.3018358005210757
free,9,0.2,0.2,10.0,32,hidden_rms_to_final,0.7813581991940737
free,9,0.2,0.2,10.0,32,output_rms_to_final,0.5601066024973989
free,9,0.2,0.2,10.0,32,output_mse_to_target,15.092450261116028
free,9,0.2,0.2,10.0,32,score_margin,0.5802679806947708
free,9,0.2,0.2,20.0,32,state_rms_to_final,0.24269568407908082
free,9,0.2,0.2,20.0,32,hidden_rms_to_final,0.6132704261690378
free,9,0.2,0.2,20.0,32,output_rms_to_final,0.507123913615942
free,9,0.2,0.2,20.0,32,output_mse_to_target,15.728593289852142
free,9,0.2,0.2,20.0,32,score_margin,0.5845027174800634
free,9,0.2,0.2,50.0,32,state_rms_to_final,0.12228367407806218
free,9,0.2,0.2,50.0,32,hidden_rms_to_final,0.2868503136560321
free,9,0.2,0.2,50.0,32,output_rms_to_final,0.3222701447084546
free,9,0.2,0.2,50.0,32,output_mse_to_target,18.697118282318115
free,9,0.2,0.2,50.0,32,score_margin,0.7508239913731813
free,9,0.2,0.2,100.0,32,state_rms_to_final,0.0
free,9,0.2,0.2,100.0,32,hidden_rms_to_final,0.0
free,9,0.2,0.2,100.0,32,output_rms_to_final,0.0
free,9,0.2,0.2,100.0,32,output_mse_to_target,24.047679901123047
free,9,0.2,0.2,100.0,32,score_margin,0.7409383859485388
nudged,9,0.2,0.2,1.0,32,plus_loss_delta,-1.3482986092567444
