timestamp,epoch,seconds,train_accuracy,train_loss,skipped,test_accuracy,test_loss,pred_counts,per_class_accuracy,confusion,best_accuracy,best_path,final_path
2026-05-20T03:46:20,0,0.0,missing,missing,missing,0.883,1.818,119-103-87-96-108-102-92-97-117-79,0.98-0.99-0.81-0.87-0.92-0.89-0.86-0.86-0.9-0.75,98:0:0:0:1:0:1:0:0:0;0:99:0:0:0:0:0:0:1:0;6:0:81:1:0:0:2:2:8:0;0:1:1:87:0:8:1:0:2:0;0:0:0:0:92:0:1:0:5:2;4:1:0:1:1:89:0:2:2:0;6:0:1:0:1:5:86:0:1:0;1:2:3:2:2:0:0:86:2:2;1:0:1:3:2:0:1:2:90:0;3:0:0:2:9:0:0:5:6:75,0.883,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_continue500pc_lrhalf_e8\best_model.bin,
2026-05-20T03:47:14,1,45.248377,0.922,1.224,4592,0.839,2.63,97-90-156-83-108-110-54-105-120-77,0.93-0.9-0.95-0.78-0.92-0.89-0.54-0.87-0.87-0.74,93:0:4:0:2:1:0:0:0:0;0:90:5:0:0:0:0:0:5:0;0:0:95:0:0:0:0:1:4:0;0:0:6:78:0:12:0:2:2:0;0:0:2:0:92:0:0:0:4:2;2:0:1:1:1:89:0:3:3:0;2:0:23:0:2:7:54:2:10:0;0:0:9:0:2:0:0:87:1:1;0:0:6:3:1:0:0:3:87:0;0:0:5:1:8:1:0:7:4:74,0.883,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_continue500pc_lrhalf_e8\best_model.bin,
2026-05-20T03:48:06,2,43.82864,0.9238,1.1876,4612,0.876,1.98,92-100-131-82-120-114-95-80-88-98,0.89-0.98-0.93-0.78-0.96-0.93-0.88-0.78-0.78-0.85,89:0:5:0:0:2:2:0:0:2;0:98:1:0:0:0:0:0:1:0;0:0:93:0:1:0:1:1:3:1;0:0:9:78:0:11:1:0:0:1;0:0:0:0:96:0:1:0:1:2;1:0:1:1:2:93:0:0:1:1;1:0:4:0:1:5:88:0:1:0;1:1:12:0:4:0:0:78:1:3;0:0:6:2:5:3:2:1:78:3;0:1:0:1:11:0:0:0:2:85,0.883,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_continue500pc_lrhalf_e8\best_model.bin,
2026-05-20T03:48:57,3,43.4286237,0.9346,1.032,4659,0.872,2.064,106-110-85-90-80-114-91-114-75-135,0.97-1.0-0.81-0.83-0.76-0.9-0.88-0.92-0.7-0.95,97:0:0:0:0:1:1:0:0:1;0:100:0:0:0:0:0:0:0:0;0:1:81:2:0:1:1:8:3:3;0:3:1:83:0:10:1:1:0:1;1:0:0:0:76:1:0:0:0:22;2:2:1:0:0:90:0:3:1:1;3:0:0:0:0:5:88:3:1:0;0:2:1:0:1:0:0:92:0:4;3:2:1:4:3:6:0:3:70:8;0:0:0:1:0:0:0:4:0:95,0.883,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_continue500pc_lrhalf_e8\best_model.bin,
2026-05-20T03:49:49,4,43.0954603,0.9398,0.9528,4689,0.9,1.618,101-103-100-104-92-88-93-92-118-109,0.95-0.99-0.9-0.92-0.87-0.83-0.88-0.84-0.91-0.91,95:0:2:0:0:0:2:1:0:0;0:99:0:0:0:0:0:0:1:0;0:0:90:0:0:0:1:2:5:2;0:1:1:92:0:2:1:0:3:0;0:0:0:0:87:0:1:0:3:9;2:2:0:4:1:83:0:1:6:1;1:0:1:0:0:3:88:1:6:0;2:1:6:2:1:0:0:84:0:4;1:0:0:4:1:0:0:1:91:2;0:0:0:2:2:0:0:2:3:91,0.9,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_continue500pc_lrhalf_e8\best_model.bin,
2026-05-20T03:50:40,5,43.0520371,0.9416,0.9248,4695,0.894,1.74,101-100-98-110-95-92-88-133-82-101,0.95-0.99-0.88-0.93-0.91-0.82-0.85-0.97-0.76-0.88,95:0:2:0:0:0:1:2:0:0;0:99:0:0:0:0:0:1:0:0;0:1:88:1:0:0:0:5:3:2;0:0:2:93:0:2:1:1:0:1;0:0:0:0:91:0:1:2:0:6;3:0:0:4:0:82:0:8:2:1;2:0:2:0:0:5:85:5:1:0;0:0:1:0:1:0:0:97:0:1;1:0:3:9:2:3:0:4:76:2;0:0:0:3:1:0:0:8:0:88,0.9,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_continue500pc_lrhalf_e8\best_model.bin,
2026-05-20T03:51:31,6,42.9339389,0.9462,0.8436,4722,0.881,1.912,100-99-101-95-95-105-85-100-148-72,0.95-0.98-0.89-0.89-0.88-0.91-0.81-0.87-0.95-0.68,95:0:2:0:0:1:1:0:1:0;0:98:0:0:0:0:0:0:2:0;0:0:89:0:0:0:1:2:8:0;0:0:1:89:0:6:1:0:3:0;0:0:0:0:88:1:1:0:7:3;0:0:1:1:0:91:0:1:6:0;2:0:3:0:0:4:81:2:8:0;1:1:5:0:2:1:0:87:2:1;0:0:0:3:1:0:0:1:95:0;2:0:0:2:4:1:0:7:16:68,0.9,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_continue500pc_lrhalf_e8\best_model.bin,
2026-05-20T03:52:22,7,43.1276044,0.9444,0.8768,4710,0.871,2.078,99-91-70-133-94-76-111-115-99-112,0.93-0.91-0.7-0.96-0.89-0.75-0.95-0.91-0.83-0.88,93:0:0:0:0:0:4:1:0:2;0:91:0:3:1:0:0:3:2:0;2:0:70:10:0:0:5:4:7:2;0:0:0:96:0:0:2:0:0:2;0:0:0:0:89:0:2:2:2:5;3:0:0:8:0:75:1:4:4:5;1:0:0:0:0:1:95:2:1:0;0:0:0:3:1:0:0:91:0:5;0:0:0:9:2:0:2:1:83:3;0:0:0:4:1:0:0:7:0:88,0.9,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_continue500pc_lrhalf_e8\best_model.bin,
2026-05-20T03:53:13,8,42.8169692,0.9486,0.812,4734,0.899,1.602,105-100-96-99-103-127-91-96-104-79,0.98-0.99-0.89-0.87-0.94-0.94-0.88-0.86-0.89-0.75,98:0:0:0:0:1:1:0:0:0;0:99:0:0:0:0:0:0:1:0;0:0:89:1:0:1:1:2:5:1;0:0:1:87:0:11:1:0:0:0;1:0:0:0:94:1:0:0:2:2;2:0:0:1:0:94:0:1:2:0;2:0:1:0:1:5:88:0:3:0;1:1:4:3:1:3:0:86:0:1;1:0:1:3:1:4:0:1:89:0;0:0:0:4:6:7:0:6:2:75,0.9,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_continue500pc_lrhalf_e8\best_model.bin,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_continue500pc_lrhalf_e8\final_model.bin
