timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,effective_w_decay,effective_w_input_decay,symmetry_error,grad_symmetry_error,best_accuracy,best_path,final_path
2026-06-09T20:41:43,0,0.0,0.2,52.143486,0.0,53.613686,0-0-3-1-1-2-0-2-0-1,0.48583895,0.0,1.5314544,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,ext/IsingLearning/experiments/MNIST/baseline_new_nudge/experiments/current/smoke_batch_earlystop_check\best_checkpoint.bin,
2026-06-09T20:41:54,1,9.454385,0.0,53.177795,0.0,54.04138,1-1-2-0-2-2-2-0-0-0,0.2893239,0.01734478,0.6791271,0.0052888617,0.0020212808,0.017506719,0.0001,0.0001,0.0,0.0,0.0,ext/IsingLearning/experiments/MNIST/baseline_new_nudge/experiments/current/smoke_batch_earlystop_check\best_checkpoint.bin,ext/IsingLearning/experiments/MNIST/baseline_new_nudge/experiments/current/smoke_batch_earlystop_check\final_checkpoint.bin
