accuracy,epoch,grad_norm,margin,mean_1_1,mean_1_2,mean_2_1,mean_2_2,mean_3_1,mean_3_2,mean_4_1,mean_4_2,mse,response_norm,route,std_1,std_2,std_3,std_4
0.75,0,0.0,0.10062764030222676,-0.2680411154140237,-0.36866875571625046,0.5328324236201428,-0.1280435169781061,-0.24440969642481092,0.4449015491500943,0.3042830368106417,-0.06862529414541813,0.9823870947568484,0.0,normal,0.7243012683423594,0.6546115517914688,0.6153439603703247,0.7182858402171128
0.5,1,0.9257537805298149,0.10360127619765064,-0.40076100633889095,-0.05205573587228369,0.5641603795424922,-0.5116893796514429,-0.26538337443089005,0.35476334517856056,0.23809426673561773,0.1344929905379671,1.3020123521877853,0.5049871684500048,normal,0.7137814032429469,0.5701802582679913,0.6898417124807291,0.7143159771876794
0.5,120,0.8461279517909028,0.3426516181983108,-0.7608855996030867,-0.2506894572874658,-0.3302589763473587,-0.6729105945456695,-0.3514551819313842,0.4771309083721656,0.3101034668999418,-0.3497285356294823,1.0627724940246919,0.47123323296047853,normal,0.5474563681093434,0.5139616673248933,0.650595938345532,0.6337464464594486
0.5,240,0.6706040780412211,0.36419771581738175,-0.7480421351695212,-0.3526866819703048,-0.29886370027043757,-0.6630614160878193,-0.5162613542473471,0.3942638398206641,0.5008508151358629,-0.5745375460301766,0.9703898505171363,0.4312704697758276,normal,0.4724475463335213,0.5394387375847028,0.6542131406703748,0.46040882293781293
0.5,360,0.6432398622316193,0.35761445518268375,-0.7362600090584387,-0.36203729882125285,-0.2316644238952389,-0.5892788790779226,-0.4416801308982494,0.48115101013898137,0.678004645776313,-0.6770998989494076,0.9158266217570028,0.4271317938054593,normal,0.48821888076237463,0.540350474539537,0.5896436939904943,0.3898693117182023
0.5,480,0.8944333440090612,0.17647847611189948,-0.7209139364870575,-0.544435460375158,-0.2984461348308351,-0.7430631102818621,-0.32986106079933425,0.38823811886888904,0.3879571972605087,-0.5697500394009484,1.0103226095921267,0.3951244172792509,normal,0.4067473717188766,0.5313059244185017,0.6182964220237636,0.5136441726954385
0.5,600,0.6821364384101081,0.08702783990984764,-0.726688920636942,-0.6396610807270944,-0.3823696759240473,-0.6178291626243014,-0.5949262353862694,0.396686015287321,0.5909620424365254,-0.6242876719976901,0.8683351881397242,0.4115196556879364,normal,0.3019664456248056,0.5362965524444389,0.5845427393413789,0.4548226935941626
0.5,720,0.4459977021626214,0.23769147928875856,-0.7520822384080684,-0.49180822911356276,-0.5280377975549967,-0.7657292768437552,-0.5809566910312469,0.3653120678946773,0.5280034367171257,-0.6015184284190213,0.9535742037967168,0.31990099086235396,normal,0.48235748759554997,0.3791969476060882,0.5457490221035877,0.49432776100318093
0.5,840,0.5760763142143215,0.08433370740273571,-0.6882436683559213,-0.5911589411122676,-0.6513699497599432,-0.7357036571626789,-0.665669029666098,0.3969413719185935,0.5365041464598951,-0.7240920088159658,0.8647422906338122,0.3786407696351901,normal,0.37170286704410516,0.3121175485245282,0.5762938978734523,0.4227615085420454
0.5,960,0.6269701292726028,0.17044699160988874,-0.7520533177995796,-0.5160172135500938,-0.5644800258350174,-0.7349270174449062,-0.5946083293636345,0.6682957731653172,0.4506439450778214,-0.7187259154479003,0.8948571070238619,0.34025259947522746,normal,0.3494135673194197,0.40718843153198536,0.46122509433196307,0.40960469436728286
0.5,1080,0.49320121991335836,0.08940768448929393,-0.7660696439734879,-0.6766619594841939,-0.5263682974302161,-0.7467864964075174,-0.6563652290114413,0.6398013599822248,0.6860366786614245,-0.6450102294052452,0.8714447687494906,0.33714077592578945,normal,0.3336821709848744,0.3505228926403694,0.4721851570245383,0.33900911934040523
0.5,1200,0.5465621142649051,0.08112233386120371,-0.7998597904420569,-0.5387521914157444,-0.6260405807594841,-0.7071629146206878,-0.5541565069129607,0.5657071327858146,0.7037367314731319,-0.6201454439143953,0.8907429741708992,0.3316687926475386,normal,0.36149550300632155,0.34703323993624297,0.4647690482163955,0.2894197935811267
