timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,symmetry_error,grad_symmetry_error,attractor_samples,reward_mean,reward_std,best_accuracy,best_path,final_path
2026-06-09T12:42:17,0,0.0,0.0,57.00039,0.0,53.954567,0-1-2-1-1-0-3-1-0-1,1.0,0.0,1.5336232,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,ext/IsingLearning/experiments/MNIST/784-120-40-reinforce-minima-fixes/experiments/current/w_norm_smoke\best_checkpoint.bin,
2026-06-09T12:42:30,1,10.9301976,0.0,56.315987,0.0,58.212902,0-0-1-1-0-2-1-3-1-1,0.99999994,0.05912427,1.5336231,0.026212804,0.01138221,0.1027847,0.0,0.0,4,-0.61035573,0.22369118,0.0,ext/IsingLearning/experiments/MNIST/784-120-40-reinforce-minima-fixes/experiments/current/w_norm_smoke\best_checkpoint.bin,ext/IsingLearning/experiments/MNIST/784-120-40-reinforce-minima-fixes/experiments/current/w_norm_smoke\final_checkpoint.bin
