accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,std_1,std_2,std_3,std_4
0.5,0,0.0,0.5793497073552089,-0.9034756192185868,-0.9890055877713856,0.8420985631650112,0.5793497073552089,1.6211846365371416,0.40508088289825395,0.008000799293893253,0.5027940280058583,0.8237887241578827
0.5,1,0.7382450882938547,0.5775963385672945,-0.9085396539333527,-0.9907987942440727,0.9092566926640396,0.5775963385672945,1.6171723473383715,0.4062462847162135,0.007118950199504413,0.404888478198202,0.82013718372007
0.5,300,0.02129110961229828,0.49374838227688866,-0.7433498123082408,-0.5570591501584464,0.9909758387259933,0.49374838227688866,1.1804170452439697,0.6684690187346437,0.5774638312706618,0.00794878757676101,0.6556094455797019
0.5,600,0.3504810394458506,0.07678394403250159,-0.5777338992526807,-0.07678394403250159,0.9896658172813083,0.7943197278311417,1.139365600745755,0.8207472573326767,0.8310938353850887,0.006594160979550203,0.353212040020041
0.75,900,0.20069438403287237,0.34219197607839996,-0.8347687436699066,0.34219197607839996,0.9890275690288005,0.987813328100545,1.102883746504911,0.5340494214747749,0.8209839482922894,0.006502858053811673,0.009438486487424893
0.75,1200,0.014838342270108492,0.9812023087468824,-0.9930203670924044,0.9812023087468824,0.9920491182341763,0.9873522890112828,0.987508601407803,0.0054297852704726784,0.0433223251327491,0.0064840494554080615,0.008751504500037057
0.75,1500,0.014297195966426134,0.9882595149830794,-0.9882595149830794,0.9895516601340087,0.9905241274600137,0.9916838976826393,0.9917853868107731,0.007909714597305167,0.008442782512609678,0.007437639618687717,0.006403384800748911
0.75,1800,0.009740691001134867,0.9903559026990264,-0.9916416743838945,0.9907582257804107,0.99219489986687,0.9903559026990264,0.9904332027486936,0.006755128173286979,0.0075542818518577,0.005714086053210172,0.007590814487265696
0.75,2100,0.5573495955149536,0.9887363572778082,-0.9890507215155536,0.9890686137428704,0.9937018784490032,0.9887363572778082,0.9888378367496272,0.007749293929185388,0.007072258425214282,0.004038743893226399,0.007419261635403648
0.5,2400,0.01734619540905477,0.1808854282902058,-0.9898841313981716,-0.1808854282902058,0.988795719256108,0.5610699014544611,0.9579143746699352,0.0085675700168261,0.505020983990613,0.009080432243692475,0.5693996367817004
1.0,2700,0.5574315019934474,0.4072880678779653,-0.8250721054711332,0.4072880678779653,0.90627510938309,-0.8273699014949298,0.10512317719878994,0.5579420826423408,0.9141895952422304,0.404419365806063,0.5509281162782736
1.0,3000,0.41087977361847966,0.43917360040884496,-0.7425556856630419,0.43917360040884496,0.906471743598679,-0.7446679838718984,0.1136864496670792,0.6663584104120301,0.8882719659403215,0.40462082737992505,0.6693836052712426
