accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,std_1,std_2,std_3,std_4
0.5,0,0.0,0.10911832293015995,-0.8776172788275185,-0.9741426213257082,0.10911832293015995,0.28750775487105906,1.5908907502920515,0.2912063985001616,0.05338582002549701,0.9140612911126178,0.8769422062942516
0.5,1,0.24133977940896223,0.15399184610285052,-0.8121700481074028,-0.9628648620849345,0.15399184610285052,0.2732791788565331,1.5562720553514287,0.46176530633301177,0.09054350186602995,0.9171358699914933,0.8809725792128068
0.5,150,0.03351745986565153,0.11353023491421077,-0.4531882086402896,-0.11353023491421077,0.7035750913265006,0.7304151920919202,1.1552892956856806,0.8328343795364502,0.9529305882069156,0.6327475486487791,0.413698829196062
0.75,300,0.0626507298813631,0.01638918206539884,-0.35890991936056277,0.05915289579691915,0.513279588758246,0.01638918206539884,0.6415333732801289,0.7906309573918215,0.9038944408403581,0.6465479713080717,0.9131553483942322
1.0,450,0.05355754822426391,0.09851422234293333,-0.2916462252424574,0.09851422234293333,0.41860114227479556,-0.26887098278163607,0.5467539872785222,0.7963651001479181,0.8404547131001596,0.5653323694925408,0.8204943693813221
1.0,600,0.06527086586201426,0.03827714522513223,-0.2664035384381904,0.03827714522513223,0.3663831416579585,-0.14449581965998137,0.6491080858917038,0.7550532619674402,0.8390729736178593,0.5950255977952601,0.8452876023802725
0.75,750,0.12025919120325454,0.02372400184438639,-0.29985855390650595,0.02372400184438639,0.27586310361985905,0.07382573956526665,0.7801972081911459,0.8160410835553704,0.7875026539938806,0.6105086014076428,0.6978772161349147
0.75,900,0.058346198159248346,0.008992787768651006,-0.2619231820694758,-0.14302688759907628,0.34059344287528726,-0.008992787768651006,0.8170450393036242,0.6920368159711202,0.33327237887945504,0.35514960408969964,0.6695323010020768
0.75,1050,0.04811624583872567,0.0025116376429237808,-0.387200200118118,0.0025116376429237808,0.4093910381137502,0.08909606164472633,0.7263639512808708,0.4694340818145722,0.3116772713677581,0.15645509659534512,0.5125343489186038
1.0,1200,0.047622936303299425,0.022242122961372096,-0.07666397003109263,0.08363924577539014,0.4337521135110312,-0.022242122961372096,0.7422283977965369,0.2889750788201824,0.20747716029463367,0.20285015125391098,0.3115742221413556
1.0,1350,0.044168951155145186,0.06939327595122197,-0.243477460352011,0.06939327595122197,0.4057346637493236,-0.1557814710276741,0.6260528605923923,0.24737919031594616,0.2117821566528673,0.19640312577090224,0.3021798199495636
1.0,1500,0.0458485000980406,0.0766237776967923,-0.18924539181375094,0.0766237776967923,0.4251457962704514,-0.19270892571162715,0.6230307291953474,0.24611816839950043,0.1788043559062278,0.2151389965730241,0.3751742208610172
