accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.8277180553884025
0.5,1,1.7363627636265797,1.7918241300685547
0.4921875,300,0.03845214752255989,1.1152120476293548
0.5234375,600,0.02308478121707947,1.0359231159575968
0.515625,900,0.046561532701785674,1.0475542716057005
0.46875,1200,0.0744335380697395,1.0918636369240788
0.5078125,1500,0.032575516142478604,1.0337404849534888
0.421875,1800,0.024055040537092724,1.0687745088113079
0.5546875,2100,0.029610425334515595,0.9913851450332407
0.515625,2400,0.03774566579472626,1.0095069452090644
0.484375,2700,0.03603658725862342,1.0139663221857393
0.4609375,3000,0.018360665553230474,1.0275362040073481
