timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,attractor_samples,reward_mean,reward_std,best_accuracy,best_path,final_path
2026-06-09T00:20:15,0,0.0,missing,missing,0.09,53.68105,107-96-88-110-96-97-103-90-108-105,0.48583895,0.0,1.5314544,0.0,0.0,0.0,0,0.0,0.0,0.09,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p001\best_checkpoint.bin,
2026-06-09T00:20:24,1,9.0707772,missing,missing,0.122,52.961655,82-109-97-103-117-107-74-97-84-130,0.65082705,0.038840737,1.8325257,1.4148029,1.1653417,6.2234397,2080,-2.2470691,0.42597774,0.122,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p001\best_checkpoint.bin,
2026-06-09T00:20:27,2,2.8394772,missing,missing,0.212,55.214725,175-55-58-111-118-114-75-64-56-174,0.92435235,0.03755859,2.3912208,0.62788606,0.14984602,4.4967046,2080,-2.134434,0.38600293,0.212,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p001\best_checkpoint.bin,
2026-06-09T00:20:30,3,2.8655294,missing,missing,0.253,59.19441,285-34-31-99-57-74-50-69-46-255,1.1496271,0.048667718,3.1549644,0.9610357,0.6326433,4.787335,2080,-2.0716932,0.3689998,0.253,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p001\best_checkpoint.bin,
2026-06-09T00:20:33,4,2.961056,missing,missing,0.234,62.34761,295-22-23-100-90-72-25-41-34-298,1.3211644,0.063939355,3.99779,0.64054126,0.379844,4.980274,2080,-2.0142844,0.3524951,0.253,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p001\best_checkpoint.bin,
2026-06-09T00:20:37,5,3.4333092,missing,missing,0.245,65.30132,363-17-13-72-105-68-23-22-26-291,1.4475926,0.076618664,4.9096227,0.91483897,0.185205,4.222018,2080,-2.108641,0.40405148,0.253,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p001\best_checkpoint.bin,
2026-06-09T00:20:40,6,3.489036,missing,missing,0.245,66.77584,376-22-17-75-86-51-16-15-14-328,1.5442526,0.09661225,5.8490305,0.8997424,0.80033803,5.6033993,2080,-2.0722013,0.38661146,0.253,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p001\best_checkpoint.bin,
2026-06-09T00:20:44,7,3.5464909,missing,missing,0.239,66.87517,360-11-14-78-96-72-15-23-18-313,1.6023755,0.11606848,6.817837,0.87389815,0.17280522,4.0843105,2080,-2.0982862,0.40857616,0.253,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p001\best_checkpoint.bin,
2026-06-09T00:20:48,8,3.8553831,missing,missing,0.239,68.10383,379-7-10-61-126-62-17-11-9-318,1.6683562,0.13443112,7.8019915,0.60467947,0.6564602,5.6790648,2080,-2.1368983,0.43585822,0.253,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p001\best_checkpoint.bin,
2026-06-09T00:20:52,9,3.6256586,missing,missing,0.225,68.83466,391-12-2-72-122-71-5-11-11-303,1.7049862,0.15368874,8.780648,0.7329238,0.679523,4.36994,2080,-2.040963,0.344813,0.253,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p001\best_checkpoint.bin,
2026-06-09T00:20:56,10,3.6589923,missing,missing,0.228,69.21887,397-11-5-59-133-64-11-13-4-303,1.7484827,0.17243913,9.734234,0.77026904,0.59523475,6.0649705,2080,-2.0707476,0.41446248,0.253,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p001\best_checkpoint.bin,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p001_t0p001\final_checkpoint.bin
