accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,std_1,std_2,std_3,std_4,temperature
0.75,0,0.0,0.01472493117958859,-0.06819011313003376,0.054786462980716405,0.10319050507744229,0.01472493117958859,0.8989080629934494,0.861394979079891,0.7327817136073338,0.82387993265714,0.8077458025155755,0.04930308502167463
0.5,1,10.601855138482588,0.045516069600414655,-0.12369754680232312,-0.10983745518780175,0.045516069600414655,0.07998698445864486,1.0192641566022802,0.8590364808784513,0.8321260403781668,0.8634553960519266,0.8140140950471374,0.04930308502167463
0.25,900,8.017222137412828,0.13227955359839516,0.13227955359839516,-0.1685119319302704,0.1576732785708972,0.13871738436485154,1.163417177412156,0.8128562271440496,0.8508795779125289,0.7657966941538491,0.8221839470480252,0.04930308502167463
0.5,1800,8.11418159432192,0.0928687749053197,-0.09656988247815604,-0.10290177472257381,0.0928687749053197,0.15568751561204594,1.0477697488037636,0.7700428746226554,0.7769198956834841,0.8483606082498149,0.7460271892785661,0.04930308502167463
0.75,2700,5.733753274044179,0.03951520986007662,-0.4875146052060032,0.1965530029810489,0.039547749081458514,0.03951520986007662,0.7278071886802153,0.6069775484589942,0.772069321809154,0.7968461486446177,0.8661853400272892,0.04930308502167463
0.5,3600,6.943028721108473,0.08248717083294105,-0.6187032357386132,0.08248717083294105,-0.09905478947464534,0.17650941515192395,0.8948282120826558,0.5722200955856075,0.8394680830390996,0.7825451540932247,0.7995178169745049,0.04930308502167463
0.5,4500,5.750669271363889,0.02874661825245809,-0.6477240329336659,-0.07342458065493598,0.02874661825245809,0.03186618354770976,0.8211049099080248,0.41845020868362215,0.7747923915416814,0.8808689053285315,0.7148493051857906,0.04930308502167463
1.0,5400,6.274561774718111,0.06265139071902937,-0.42282169203851255,0.07608103444289833,0.064873847466734,-0.06265139071902937,0.7349610976425073,0.7275468698868182,0.7967523328212253,0.7136513831045223,0.8316843612824731,0.04930308502167463
0.75,6300,5.9352111680155835,0.029034652465364047,-0.42017519410874304,0.029034652465364047,-0.2155136645967777,-0.3472807925081224,0.7956215860725506,0.6055061350115909,0.803685770808967,0.8562600382361768,0.6821924928234928,0.04930308502167463
0.75,7200,6.023121105993054,0.02192698742920006,-0.5375494614086376,0.02192698742920006,-0.24069570448330235,-0.29575821228086435,0.8014424113139809,0.6327590503164816,0.865357003040935,0.8106587071258523,0.8284382524788089,0.04930308502167463
0.5,8100,6.985466044267931,0.08912956359538551,-0.6729371435554847,-0.08912956359538551,-0.3257519406947281,-0.2595677550507108,0.8997578589949007,0.4786613878163905,0.7261761763371615,0.7634487168829205,0.7813080527923837,0.04930308502167463
0.5,9000,6.502887103609108,0.15742061032570748,-0.6504019062589886,-0.39177415605826915,-0.42620185598176663,-0.15742061032570748,1.200811472632199,0.495135579251953,0.6903081417885151,0.7003063762992583,0.8073514607642905,0.04930308502167463
