config,hidden_side,radius,periodic,epoch,mse,output_mse,accuracy,all_correct,min_margin,mean_margin,best_mse,best_epoch,best_min_margin,best_margin_epoch,first_all_correct_epoch,gradient_norm,parameter_norm,update_norm,learning_rate,elapsed_seconds,predictions,scores,margins,per_case_mse
h16_r9_open,16,9,false,0,0.9418311,0.98983747,0.5,false,-0.09338403,0.03436303,0.9418311,0,-0.09338403,0,-1,NaN,13.187505785321598,NaN,0.005,5.03,1|1|1|1,0.0255|0.1265|0.1298|0.0934,-0.0255|0.1265|0.1298|-0.0934,1.0119|0.8968|0.9171|1.1336
h16_r9_open,16,9,false,5,1.1811111,1.0408736,0.25,false,-0.20578456,-0.076722056,0.9418311,0,-0.09338403,0,-1,1.8128538772813836,14.368365805236374,0.868558092670358,0.004072531,10.548,0|0|0|1,-0.1743|-0.1412|-0.1342|0.2058,0.1743|-0.1412|-0.1342|-0.2058,0.9574|1.1088|1.0411|1.0562
h16_r9_open,16,9,false,10,0.91192806,1.0014882,1.0,true,0.0122202635,0.045292646,0.91192806,10,0.0122202635,10,10,1.7966421225197726,15.181975690411898,0.490845500695928,0.0031512466,12.585,0|1|1|0,-0.0122|0.0724|0.0478|-0.0488,0.0122|0.0724|0.0478|0.0488,0.9795|1.0431|1.0193|0.9641
h16_r9_open,16,9,false,15,1.1808655,1.0668916,0.0,false,-0.1718576,-0.085012764,0.91192806,10,0.0122202635,10,10,1.790633931562108,15.665340015704006,0.3240316379606235,0.0024383743,14.806,1|0|0|1,0.002|-0.0852|-0.081|0.1719,-0.002|-0.0852|-0.081|-0.1719,1.1088|1.0244|1.0779|1.0565
h16_r9_open,16,9,false,20,0.9215789,1.0231756,0.75,false,-0.08539367,0.044586405,0.91192806,10,0.0122202635,10,10,1.7906513738104626,15.952604190047966,0.22930104838379908,0.0018867676,16.868,0|0|1|0,-0.1724|-0.0854|0.0758|-0.0155,0.1724|-0.0854|0.0758|0.0155,0.9711|1.1534|0.9814|0.9868
h16_r9_open,16,9,false,25,0.8294873,0.92183584,0.75,false,-0.02342403,0.09611578,0.8294873,25,0.0122202635,10,10,1.7822263618364613,16.125387970744494,0.16975711091060863,0.0014599446,18.919,0|1|1|1,-0.2791|0.0556|0.0732|0.0234,0.2791|0.0556|0.0732|-0.0234,0.866|0.9328|0.9275|0.961
h16_r9_open,16,9,false,30,0.9725689,0.992856,0.75,false,-0.055843532,0.014865324,0.8294873,25,0.0122202635,10,10,1.7757120880071264,16.227228260295064,0.12705205583922638,0.0011296773,21.122,0|1|1|1,-0.0711|0.0171|0.0271|0.0558,0.0711|0.0171|0.0271|-0.0558,0.9637|0.9504|1.0068|1.0506
h16_r9_open,16,9,false,35,0.96957135,1.0448664,0.5,false,-0.10130113,0.023077875,0.8294873,25,0.0122202635,10,10,1.7956364219081844,16.286454377531232,0.09667314642154422,0.00087412266,23.544,0|0|0|0,-0.1411|-0.1013|-0.099|-0.1515,0.1411|-0.1013|-0.099|0.1515,1.0035|1.0687|1.1518|0.9554
h16_r9_open,16,9,false,40,1.1042461,0.9857963,0.25,false,-0.09258735,-0.04997301,0.8294873,25,0.0122202635,10,10,1.781522161204066,16.32327697914517,0.07370939648366286,0.0006763794,26.048,1|0|0|0,0.0848|-0.0357|-0.0926|-0.0131,-0.0848|-0.0357|-0.0926|0.0131,0.9558|1.0767|0.9818|0.9289
h16_r9_open,16,9,false,45,0.90081686,0.99384075,0.5,false,-0.05970633,0.055521592,0.8294873,25,0.0122202635,10,10,1.7624205145261398,16.34490017463398,0.05691781536943215,0.00052336947,28.408,1|0|1|0,0.0054|-0.0597|0.1075|-0.1797,-0.0054|-0.0597|0.1075|0.1797,1.0661|1.0656|0.8957|0.9479
h16_r9_open,16,9,false,50,0.8511112,0.9938496,1.0,true,0.028814316,0.07933338,0.8294873,25,0.028814316,50,10,1.806411910142652,16.35980871112047,0.05429945303264831,0.0005,30.457,0|1|1|0,-0.1747|0.0821|0.0288|-0.0316,0.1747|0.0821|0.0288|0.0316,0.9627|1.0272|0.9991|0.9864
h16_r9_open,16,9,false,55,1.0424567,1.05305,0.25,false,-0.12195051,-0.015322864,0.8294873,25,0.028814316,50,10,1.7769536187554271,16.37248571763673,0.05430352852898572,0.0005,32.682,0|0|0|1,-0.1617|-0.122|-0.0267|0.0743,0.1617|-0.122|-0.0267|-0.0743,0.9922|1.0647|1.0648|1.0905
h16_r9_open,16,9,false,60,0.91811246,0.97061265,0.5,false,-0.09256524,0.04990138,0.8294873,25,0.028814316,50,10,1.786196816508897,16.383572496678074,0.054014358923057657,0.0005,34.658,1|0|1|0,0.0462|-0.0926|0.1261|-0.2123,-0.0462|-0.0926|0.1261|0.2123,1.0324|0.9793|0.9902|0.8805
h16_r9_open,16,9,false,65,0.87357223,1.0308588,0.75,false,-0.10266209,0.07723859,0.8294873,25,0.028814316,50,10,1.7827062844306298,16.394266456790618,0.054014826613797175,0.0005,36.861,0|1|1|1,-0.3096|0.0336|0.0685|0.1027,0.3096|0.0336|0.0685|-0.1027,0.9497|1.0833|1.0417|1.0487
h16_r9_open,16,9,false,70,0.85899353,0.9548011,0.75,false,-0.071383,0.07750742,0.8294873,25,0.028814316,50,10,1.7846270889213356,16.403211214111877,0.05440391514373229,0.0005,39.303,0|1|0|0,-0.1337|0.1584|-0.0714|-0.0893,0.1337|0.1584|-0.0714|0.0893,0.9467|0.9273|1.0289|0.9164
h16_r9_open,16,9,false,75,0.931623,0.98376435,0.75,false,-0.074374974,0.038004667,0.8294873,25,0.028814316,50,10,1.790088875551448,16.410338032348314,0.05411460862045933,0.0005,41.354,0|0|1|0,-0.1416|-0.0744|0.0164|-0.0684,0.1416|-0.0744|0.0164|0.0684,0.9029|1.0526|1.0592|0.9204
