timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,attractor_samples,reward_mean,reward_std,best_accuracy,best_path,final_path
2026-06-09T00:04:35,0,0.0,0.115,52.94567,0.108,53.359528,99-99-83-108-111-105-96-92-98-109,0.48583895,0.0,1.5314544,0.0,0.0,0.0,0,0.0,0.0,0.108,ext/IsingLearning/experiments/MNIST/784-120-40-surrogate-attractor/experiments/current/ruleA_few_batches_s25_cs25_lr003_t001\best_checkpoint.bin,
2026-06-09T00:04:49,1,12.3468114,0.122,54.46652,0.135,54.69939,63-41-36-64-93-36-82-153-288-144,1.2647463,0.13848934,3.5386047,0.26633117,0.16677175,3.5001757,2080,-2.2977571,0.34810036,0.135,ext/IsingLearning/experiments/MNIST/784-120-40-surrogate-attractor/experiments/current/ruleA_few_batches_s25_cs25_lr003_t001\best_checkpoint.bin,ext/IsingLearning/experiments/MNIST/784-120-40-surrogate-attractor/experiments/current/ruleA_few_batches_s25_cs25_lr003_t001\final_checkpoint.bin
