accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,std_1,std_2,std_3,std_4
0.5,0,0.0,0.5780832843928153,-0.9043536344613964,-0.9881011569598819,0.9519014423331363,0.5780832843928153,1.6135886903189034,0.40565334998684244,0.007994626076581466,0.20008419484951054,0.8189851051763006
0.5,1,1.1116763377733156,0.5762022563634798,-0.9081997847553117,-0.9893091788355245,0.9231271496197762,0.5762022563634798,1.6140253191522864,0.4025270137719763,0.006685894994781868,0.33938381862224287,0.8247183290165793
0.5,300,0.049976003472839724,0.11148767232554387,-0.6631930904343575,-0.11148767232554387,0.9895438123565562,0.8203886368658244,1.1656919652882658,0.7547742293875531,0.8636880891350771,0.007725333390071176,0.31333312000212077
0.75,600,0.20085128428747664,0.1654880230537582,-0.5768252670132803,0.1654880230537582,0.9904737759490794,0.9910568928689784,1.209971348472711,0.8226774144178477,0.9954010352910139,0.006936118300885572,0.0071181758470593775
0.75,900,0.014982238029709351,0.582597197549903,-0.9912455449230334,0.582597197549903,0.988521253028357,0.9889939202480603,1.0326325790981687,0.007670304056835676,0.5286853973978823,0.007021470830083572,0.008726019304289437
0.75,1200,0.02146242026720576,0.8283360120098674,-0.9905417809544482,0.8283360120098674,0.9885225933738134,0.9886573027255903,0.9961118953067182,0.008335850025277166,0.24695762921851205,0.010750619311565596,0.0075054863768069515
0.75,1500,0.020119755872607187,0.9416909129533814,-0.989517605899862,0.9416909129533814,0.9897554332604507,0.9913946661109193,0.9923168743952455,0.008074414502637642,0.12782685803817084,0.008385876998974555,0.008418435191290086
0.75,1800,0.0230033089482042,0.9856718865179181,-0.9898782299234804,0.9856718865179181,0.987176925161589,0.9879884253458688,0.988142538905724,0.0074742032749207645,0.009771556793848555,0.009708687767941959,0.00921748363216582
0.75,2100,0.01904324861845034,0.6354112929083541,-0.9892537827636839,0.6354112929083541,0.989604321753212,0.9876385132343731,1.0209638339856022,0.00945208545899825,0.48552918759192804,0.007751231230507303,0.011122813033382115
0.75,2400,0.03151458487270979,0.8512228772201381,-0.987847059047755,0.8512228772201381,0.9906373738165746,0.9893900520931842,0.995010691093204,0.009521753719485607,0.245816860237765,0.0074850416193536305,0.01126862264065869
0.75,2700,0.015184960681575843,0.961263697877901,-0.9895205116389717,0.961263697877901,0.9859584694416238,0.989752303580013,0.9902304287401983,0.007445140953162186,0.08313660254052431,0.006411006785417266,0.005973417369342018
0.75,3000,0.01951905283090676,0.7210171097084427,-0.9907402950990449,0.7210171097084427,0.9926896989880266,0.9666138919513868,0.9863852089318376,0.008885330306977541,0.3394119265744302,0.005961890317407761,0.06723473998182387
