accuracy,epoch,grad_norm,mse
0.484375,0,0.0,2.0761885764746437
0.578125,1,0.6881615490467242,1.6803967248353715
0.5,500,0.018038952442237566,1.7200599196239332
0.515625,1000,0.2029297193132412,1.558050258099793
0.5,1500,0.03573481202744878,1.701423617806939
0.5,2000,0.20521811333471082,1.6905469555516193
0.5,2500,0.19081302582689583,1.7301359409553494
0.5,3000,0.0220680511834759,1.7177941564651082
0.5,3500,0.18786251796201517,1.7029718396690812
0.5,4000,0.017133152966305413,1.6800300374888388
0.5,4500,0.03778791168228401,1.7290647771340732
0.5,5000,0.07352362724771508,1.715179206426444
