timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,best_accuracy,best_path,final_path
2026-06-06T00:28:27,0,0.0,0.175,18.819824,0.095,19.52469,42-38-35-48-46-50-37-40-41-23,0.095,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p3_lr0p00003_s75_e80\best_checkpoint.bin,
2026-06-06T00:28:36,1,7.580604,missing,missing,missing,missing,missing,0.095,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p3_lr0p00003_s75_e80\best_checkpoint.bin,
2026-06-06T00:28:37,2,0.7874696,missing,missing,missing,missing,missing,0.095,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p3_lr0p00003_s75_e80\best_checkpoint.bin,
2026-06-06T00:28:38,3,0.8297119,missing,missing,missing,missing,missing,0.095,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p3_lr0p00003_s75_e80\best_checkpoint.bin,
2026-06-06T00:28:39,4,0.7845166,missing,missing,missing,missing,missing,0.095,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p3_lr0p00003_s75_e80\best_checkpoint.bin,
2026-06-06T00:28:40,5,0.7588037,0.07,5.7501664,0.12,5.449162,42-45-41-38-37-39-36-40-42-40,0.12,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p3_lr0p00003_s75_e80\best_checkpoint.bin,
2026-06-06T00:28:41,6,0.76705,missing,missing,missing,missing,missing,0.12,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p3_lr0p00003_s75_e80\best_checkpoint.bin,
2026-06-06T00:28:41,7,0.7572542,missing,missing,missing,missing,missing,0.12,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p3_lr0p00003_s75_e80\best_checkpoint.bin,
2026-06-06T00:28:42,8,0.8393396,missing,missing,missing,missing,missing,0.12,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p3_lr0p00003_s75_e80\best_checkpoint.bin,
2026-06-06T00:28:43,9,0.8767225,missing,missing,missing,missing,missing,0.12,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p3_lr0p00003_s75_e80\best_checkpoint.bin,
2026-06-06T00:28:44,10,0.9547214,0.09,5.5866017,0.11,4.633806,30-49-49-43-30-45-40-39-36-39,0.12,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p3_lr0p00003_s75_e80\best_checkpoint.bin,
2026-06-06T00:28:45,11,0.8323492,missing,missing,missing,missing,missing,0.12,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p3_lr0p00003_s75_e80\best_checkpoint.bin,
2026-06-06T00:28:46,12,0.8116417,missing,missing,missing,missing,missing,0.12,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p3_lr0p00003_s75_e80\best_checkpoint.bin,
2026-06-06T00:28:47,13,0.8428448,missing,missing,missing,missing,missing,0.12,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p3_lr0p00003_s75_e80\best_checkpoint.bin,
2026-06-06T00:28:47,14,0.7873888,missing,missing,missing,missing,missing,0.12,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p3_lr0p00003_s75_e80\best_checkpoint.bin,
2026-06-06T00:28:48,15,0.7833006,0.075,5.2070312,0.0975,5.553781,34-39-37-34-44-40-42-35-51-44,0.12,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_001828_lcl_6x6_tangent_diagnostic_grid\lcl6x6_tangent_b0p3_lr0p00003_s75_e80\best_checkpoint.bin,
