accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.849206466870285
0.5,1,0.17540664919014512,1.8421404779246138
0.5,300,0.03623581537196038,1.5110913267010226
0.5,600,0.034716588136731424,1.4904084622509233
0.5,900,0.03520326322110856,1.4859119105701695
0.5,1200,0.037758480512777394,1.4917240782162382
0.5,1500,0.034064044936826694,1.5252801212486493
0.5,1800,0.02616047631524161,1.5708113341785446
0.5,2100,0.03442031521470452,1.4926667177998427
0.5,2400,0.03650410467366164,1.5265080066086818
0.5,2700,0.029732132614610197,1.5425194705280827
0.5,3000,0.0485714073194702,1.9831718960565183
