accuracy,epoch,grad_norm,mse
0.515625,0,0.0,1.7375096519936535
0.5,1,0.17129685706802425,1.711820433094053
0.5,750,0.106769156887671,1.8993877591253099
0.59375,1500,0.11521853812503707,1.659563974462415
0.640625,2250,0.14664883178159652,1.220738188146966
0.59375,3000,0.10115274984837215,1.6180069783649267
