snapshot,sweep,output,hidden_norm,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67
21,210,-0.8302893657549344,6.241104556607422,-1.0,-1.0,0.9087278212580321,-0.8101105189944473,-0.7429707022723642,0.7554483306999665,-0.19407930552982755,0.8329883459035343,0.870468683512877,0.7304673326227813,-0.6824372749161215,-0.7367948079676819,-0.861579438793886,0.7902609286828184,0.9668373809519976,-0.9700831211248024,0.253781025652805,-0.9127463677504215,0.4591528259435944,0.9918124503770519,-0.9068434992470884,-0.9436384707702782,-0.4839458977407419,0.8448090436765332,0.9765870039300091,0.6302412727842409,-0.8711659907334148,0.9769901509577589,-0.9679065163929197,-0.6119146762878158,0.8004504743314795,0.15718740718989183,-0.24494045922421798,0.9662733046631455,0.9435723362081015,-0.6748923738493984,0.6847796731806606,-0.7087116147764831,0.3301436301190905,-0.937447074711514,0.29942177534681563,-0.9168103031915439,-0.7180326968370986,-0.8436230913277626,0.9484874994822103,-0.6608848860299341,0.6773069196802308,-0.4803651817966228,-0.8680841165264495,-0.8066530525477931,0.8814574804500621,0.3648447011351741,0.9349350962220061,0.6706548638093137,-0.9822406670273853,-0.925587789369379,0.8184499065900335,-0.9089754491774746,0.773648220293909,0.941317901207458,0.4028831894055076,-0.9042961868496295,0.7236358793803621,0.7626811384653854,0.7766507197396768,0.8172105540535864,-0.8302893657549344
22,220,-0.9575614780162339,6.102094125785962,-1.0,-1.0,0.8506162531485703,-0.076169811962041,-0.802740185721844,0.7598827440220814,-0.3115090528178722,0.822464622493821,0.9977826540039358,0.9823315051183702,-0.8413451134316491,-0.981506086854429,-0.9323268066076572,-0.056579318680460115,0.8361224008436636,-0.9662709625702623,0.19451594324278926,-0.7207800772938917,0.9427770584649751,0.8489053628885737,-0.6454394902568149,-0.6396302526972703,-0.8550334878329044,0.9427034203014255,0.9135138744676476,0.9556520553349755,-0.5883721125659458,0.7088904524648969,-0.9759047185631262,-0.7201022924174296,0.8625342192147594,-0.22269333630667804,-0.2714812397369144,0.27805102485594996,0.9044987402810534,-0.8449919661770647,0.7395685113327912,-0.9666780909243999,0.7060600045083114,-0.9189098712200394,0.16918360094530197,-0.5113659174510911,-0.9886281608913601,-0.7600765590628416,0.9056905430708673,-0.759842883529747,0.6875087469293275,-0.6029690692493503,-0.970230500688511,-0.894558731299556,0.8507671258683279,0.31789904625168086,0.8561120957431507,0.991803415959557,-0.8207421255399554,-0.8383215140247745,0.9603636025770941,-0.6564847236446896,0.5790941254490756,0.9556712929328448,0.1735586025691122,-0.8447556726630886,0.35071644212893105,-0.27050862783844987,0.7477311971086467,0.7440767899641145,-0.9575614780162339
23,230,-0.8998443862366096,5.989704668139797,-1.0,-1.0,0.7546973625605418,-0.22701739053169168,-0.9364296497330401,0.8093001935557429,-0.5440210012531811,0.7906073948299753,0.902057395144346,0.8710229430330259,-0.510285019232722,-0.7818646678135439,-0.6861707468989693,-0.5595691918775475,0.9646836246431878,-0.7218861687030191,0.988231469140902,-0.8906584267045536,0.8349050453272475,0.8468011865431969,-0.6642684949585721,-0.11028614648250987,-0.07674412619155652,0.8027357024451971,0.9429761864136532,0.8793669395375843,-0.8605089461873491,0.8613081725010643,-0.875614947123585,-0.4051537789883028,0.8492655139298989,-0.7185155916590464,0.4176812501623818,0.2632639241695567,0.513481968809772,-0.941504732252068,0.782837534929913,-0.9097605101647483,0.8608200872860143,-0.850478457706811,-0.06109357818899311,-0.5355955306067484,-0.5172854162175793,-0.8176596241908238,0.9623721253402131,-0.599629100300068,0.5697039435815858,-0.9984246061923135,-0.6522421657117592,-0.8007587205510016,0.9051826256782347,0.4781758503785202,0.829219565729745,0.53382434407069,-0.9786064656196133,-0.7929837299619342,0.9482687461022309,-0.7862536471157506,0.7661696500622122,0.8404911445909686,0.7445717823821998,-0.8585724965467944,0.18105366564384723,-0.26191597222670776,0.7462355238481431,0.9772452720166243,-0.8998443862366096
24,240,-0.6142085491332736,6.217234496215774,-1.0,-1.0,0.22674236775037948,-0.3315327493223056,-0.7484918530403111,0.8412042690697848,0.30433758992502985,0.7399093134573773,0.8414983770734921,0.8685739593618528,-0.25280445813321045,-0.9020144192895501,-0.8430731825183129,-0.16170253154066822,0.8793301363763837,-0.8566597592094048,0.5145481573946706,-0.9681344483667802,0.8377441572124357,0.951901814604785,-0.3129534032907145,-0.4102349054007257,0.725306244866028,0.7266469214436961,0.9373901701979865,0.9052317414016722,-0.888859153039604,0.9074841988712746,-0.9139466462873822,0.011076133481427941,0.529826503012455,-0.6812258572156427,-0.16874357753244476,0.9486250962977323,0.835532542559293,-0.9385724391280879,0.6209318437343336,-0.8302125771667619,0.9060537551419068,-0.9900958488002889,0.49683213692691525,-0.9877837286959883,-0.7645014221704233,-0.9681193203391047,0.9082741763560543,-0.9751281628300726,0.9075375757291159,-0.6203762035232518,-0.9208955374528589,-0.744086894685723,0.7835427031428464,0.9299438563092842,0.8458638818507869,0.6841294574370601,-0.9421930230582123,-0.4777279153962397,0.9243150381856826,-0.8389047039650535,0.5911229651884833,0.9904340485579808,0.6233746020821876,-0.9105732080421296,0.7976248209214077,-0.7343481185851357,0.8534785793315409,0.822374884975781,-0.6142085491332736
25,250,-0.6051973094426524,6.2242729253152795,-1.0,-1.0,0.12725652311846056,-0.6405768880375649,-0.8674236168239258,0.8394573769796102,-0.48658184916563296,0.9853879516622968,0.8431899717506273,0.953842702078964,0.16007614537999837,-0.8256042208826718,-0.8166825735172294,0.5826966031160469,0.8915965875709333,-0.7689511760116342,0.3508378795681357,-0.9139812281381776,0.6812052763895233,0.9724970204541976,-0.37260258511638283,-0.43593434059929265,0.9586441539722484,0.8718744146703684,0.8405312846304825,0.7651300723964771,-0.8563301932557521,0.9845018257738181,-0.9571113819433368,-0.01647763638912575,0.9983328639747104,-0.9589981368187033,-0.09483845673485386,0.8933031056283618,0.8231547412221082,-0.4937851188057305,0.8818718277679887,-0.707293436428631,0.9410221270841133,-0.6063503710653142,0.4674254648011668,-0.8175642975667733,-0.9311466156615886,-0.7444507662401258,0.9333911927755125,-0.9918479032490586,0.9836897435964165,-0.8796781966485989,-0.8598360386654957,-0.8608536523532818,0.8624101196078153,0.39875336744367984,0.804788874094482,0.7301195496709173,-0.6307495764916933,-0.31623521340065697,0.9802073454996627,-0.917958971587925,0.7232545865926144,0.7641646051960311,0.8552325164047637,-0.9596985045271769,0.9167045050276867,-0.3424771666759775,0.40987515069531344,0.9008461158514516,-0.6051973094426524
26,260,-0.9300519280704259,5.92398450769958,-1.0,-1.0,0.16492987068990123,-0.7688308599011315,-0.902653192107066,0.7614926457691173,-0.3462899078449778,0.6786170218715422,0.9680507335730368,0.8087310662494265,0.06679163735651904,-0.842320249531648,-0.7308405740981772,0.731131152755043,0.8917106541244397,-0.4868339221164591,0.6008887204692472,-0.9729039525702584,0.8680648934632138,0.9086236938916054,-0.34844344163713387,-0.8463696778902476,0.3364073957787548,0.9366358600237044,0.8135929183217356,0.8308541718650566,-0.619402601600294,0.9563739602656086,-0.7021326931445477,0.23916599566193358,0.8797983582453792,-0.9833922364698271,0.17866357190892254,0.36424283172923205,0.47292499285881584,-0.9887438959796215,0.7537644297392152,-0.927172257364608,0.46515462449927425,-0.9418546062970008,0.562592024397579,-0.6984858464472825,-0.5881052422495913,-0.9572965509816074,0.8509785331196893,-0.7843157692346194,0.8653966551262005,-0.7919988638587154,-0.6221038232873276,-0.9232716879227865,0.7404047662798507,-0.05432949527451206,0.7770161375018851,0.6450376663954352,-0.7834140474905751,-0.5923360833862419,0.9797298189056758,-0.5355828161353795,0.5543648635530855,0.7546442338313055,0.8590867089220549,-0.9157556365686216,0.8124670081086769,-0.25719008261972964,0.7746386475858751,0.9780663153656146,-0.9300519280704259
27,270,-0.9277154184587375,6.406806295576708,-1.0,-1.0,0.8742469181881124,-0.2999239227611821,-0.9545185335038145,0.9033185065270493,-0.37960770071713645,0.8561184813214213,0.6289664969131621,0.9643715881458552,-0.7041706986843909,-0.8620104816918152,-0.8360058163101391,0.7943114326082225,0.8122341596725736,-0.862357211093641,0.6729060599443608,-0.922004928729732,0.9996580654975649,0.7676965035042287,0.5943277924157898,-0.7054555987155382,0.34053896590500365,0.8788718272148199,0.686983193008681,0.6980462877734563,-0.7614889545064418,0.9373496955162752,-0.9855714875595925,0.018896720027048064,0.9701106317215968,-0.859077369459235,0.10757962863950984,0.863511735608598,0.8001249096560294,-0.9917615194823233,0.9070310757765712,-0.9755280085821791,0.8063902280774213,-0.9764938213252075,0.9701165783899841,-0.8210765141655163,-0.6027589860010618,-0.9835504653000773,0.9195138107472166,-0.721488797381681,0.8197122099519071,-0.7226720956069865,-0.7799922152317729,-0.8767655186934062,0.8021994805082477,0.676936825994595,0.8354150193360798,0.8541194260814869,-0.4470607329801678,-0.4642658817889101,0.9742747613839498,-0.8646769169692989,0.5750573937248115,0.9314777097563365,0.48429208672323387,-0.6840776229146863,0.9131490368762605,-0.8212608692692032,0.9512632206321074,0.9967883699801958,-0.9277154184587375
28,280,-0.9248887666406655,6.344516201674908,-1.0,-1.0,0.8749343220067266,-0.7067157530247862,-0.5391137785214463,0.8562304633840006,-0.2899841241095496,0.9045003760248838,0.9198693137868683,0.7079422672929137,-0.7907097955490375,-0.5285732260225561,-0.8748599160833548,0.6502503967846119,0.8936756043563978,-0.8160073093043541,0.9031456005403724,-0.7889460478622246,0.832386981318836,0.8602700884740209,0.9868406174247928,-0.6726698050946648,0.3034160166607982,0.9422040173517103,0.681177324272901,0.9071368200373826,-0.8358472387450568,0.9065113825533659,-0.7258254944592313,-0.7587567679776839,0.6737304437875183,-0.7344006399654402,-0.8551779794506242,0.7886325225294386,0.655907530958728,-0.7473195989555328,0.8094771348894549,-0.9531499809844202,0.8469529486373046,-0.9113966845520585,-0.22863025843211657,-0.9691252606307399,-0.9546840610395364,-0.835145555136548,0.9016390760114801,-0.9121126121728578,0.7913423372519504,-0.5587620858527034,-0.9307516590550122,-0.7822079218974363,0.7562398906601329,0.9959610176065592,0.9350586896425779,0.8506018381663669,-0.5126672318579714,-0.8425121534460275,0.8129298298400278,-0.8468629829802846,0.926191867016855,0.7384276393472196,0.01801062551514926,-0.9502677732869866,0.4912287074294682,-0.6190326662165686,0.8726958006708403,0.8102483447612836,-0.9248887666406655
29,290,-0.9385333175788491,6.317678907480223,-1.0,-1.0,0.803162890562287,-0.26318603115579614,-0.7595552881852389,0.7714729742634976,-0.10153541015065798,0.7834001150670624,0.9125280554535963,0.9990887050340685,-0.42856975651326557,-0.81679932065464,-0.5407916694895462,0.9692135841513991,0.8246386574136487,-0.8511954697482628,0.821941247297775,-0.9885171147577556,0.9734738662561275,0.9918510645812284,0.4815427206224665,-0.9223601949485463,0.5338938939316414,0.659506899389041,0.8649447417777179,0.9327189776157786,-0.755695554065977,0.7969127362920121,-0.9180662102150177,-0.4933986906991141,0.7044736344804656,-0.6886050087529902,-0.8166576944641661,0.8886778917472107,0.7868729003304359,-0.8049175702168392,0.7982580554005424,-0.6950638380823263,0.7976428919994134,-0.8230312799232999,-0.3168780265716309,0.009807486279366312,-0.942096320943838,-0.9095787535846186,0.6314057699767804,-0.5723857962328078,0.7336620307344361,-0.9485460737399038,-0.6716411594330637,-0.9875259979256921,0.9622060200056262,0.9120070625839398,0.8661170608360749,0.9802719785498759,-0.8915936453510396,-0.9042307563045702,0.9936061219010002,-0.8348532458890703,0.9005353032083393,0.48569977105949425,0.8914610608555118,-0.8807676315849338,0.026529705103276624,-0.8004855963089844,0.8061179980294968,0.7608609876105028,-0.9385333175788491
30,300,-0.9709277754471266,6.1592660103648615,-1.0,-1.0,0.8755858038964754,-0.5517553268393978,-0.9131716325167099,0.5924960391505252,-0.23613645573784262,0.870315717692353,0.7918298487591879,0.9085409525440613,-0.9791493995305952,-0.6976891365222749,-0.5968356591320116,0.689829567175795,0.9036428847849902,-0.77387411268273,0.473068238719195,-0.7268171274199231,0.8649550488572529,0.9714271473802895,0.026298412855599362,-0.8957127442476303,0.6161984075726258,0.9104720052352855,0.9892127011551693,0.29418041800319206,-0.808961555738978,0.34488128919674343,-0.8825047269276891,-0.5308905512168924,0.8941907761847414,-0.9091805891601676,-0.8645981141428751,0.8031222440295043,0.8034278312503844,-0.9565862840091461,0.7286479151574272,-0.9583680342203511,0.9775516547411218,-0.6269415097763131,-0.556269865120092,0.4353567876586542,-0.9803500803254304,-0.7119522606217628,0.98124898264769,-0.7988341710749083,0.8790188666263341,-0.24127810962313065,-0.8217348048417327,-0.6377252137405529,0.8217606059500748,0.5505817808778376,0.9487823629027711,0.7956411610898578,-0.34143253581690847,-0.7868466790849326,0.9612848148645239,-0.8629824932170096,0.659115287541127,0.8750092837467623,0.8413682021522826,-0.9125718385203849,-0.0016551080408206409,-0.5929289313151845,0.8694767256836958,0.8629270986172091,-0.9709277754471266
31,310,-0.641422395312734,6.171176288192379,-1.0,-1.0,0.9864547244063753,-0.7331324739066186,-0.8611446899539865,0.7843982060886563,0.22686538500046174,0.8623668521361667,0.708937933329282,0.7491452393228172,-0.8791403099523586,-0.1534639662653856,-0.9163400763244822,0.9065488670032665,0.9630327787995255,-0.8509876948307113,0.553513647255242,-0.9634012693636461,0.1466283718014778,0.867196449921471,0.8883481996300896,-0.8664961250635671,0.08046493564140733,0.9034880528697652,0.7745309840246205,0.5062854834547944,-0.9996088011587658,0.7061443896687816,-0.9728814827160384,-0.9849285859258954,0.9698846272936255,-0.9841649153518799,-0.4462145202036175,0.7860546510577091,0.6754387467749849,-0.7984935452847424,0.8978462870333317,-0.7482170494364313,0.7576581581653373,-0.7452116936593045,-0.6284351641358209,-0.5256122984386968,-0.9416551789421232,-0.8685552127240398,0.7266864816476627,-0.9078177809115433,0.7796475548102397,-0.19005990446038246,-0.6178615238077434,-0.962970454853536,0.8895111596101706,0.6943474262841198,0.40616954040110276,0.7936013798452007,-0.5904223092451193,-0.4484669721107232,0.7528895872718163,-0.7931134353799099,0.8995504637339593,0.9378335654920494,0.9551759759552496,-0.7944674536120369,-0.17279993450251535,-0.3725854171120237,0.8643191104101149,0.8434242440597031,-0.641422395312734
32,320,-0.6397672083040602,6.375148693285533,-1.0,-1.0,0.972317267427079,-0.890861668157541,-0.6893672865551984,0.9330320277092383,0.477569255570712,0.8439777010494396,0.6732453076030681,0.9558110540157319,-0.9257111718706899,0.32461986852855174,-0.9661510369912715,0.9030622559064723,0.8424759263333019,-0.9580298578584463,0.6616434046989221,-0.9166310257391044,0.7022458197772582,0.8610699446285789,0.9028877872532959,-0.9151311607500219,0.8160891868828872,0.7899423865549773,0.6344215899737695,0.8190695033043869,-0.709642159345206,0.601188776140445,-0.9597042492924652,-0.8152228257583237,0.7490624024773879,-0.8587078165820717,-0.5311074932625437,0.4934108209461956,0.742999234486201,-0.8717129224786676,0.9991266919563397,-0.7863838641696013,0.8729215961306007,-0.8607879629273186,-0.45587978910491966,-0.5672065218467788,-0.5955173339078133,-0.9739335498878643,0.9481843905288095,-0.8864014027278233,0.6531261898842793,-0.4269381642700159,-0.6988669158735243,-0.6605146863594912,0.7865479571438297,0.41435571551989286,0.9932525430944779,0.8017147479095605,-0.4612539515667746,-0.9949326418060753,0.8836923402983019,-0.7050016566566497,0.9928141233141226,0.9273741952815087,0.7394777919445502,-0.9747895224373759,-0.5432572184396438,-0.8340782391383931,0.6942997678622014,0.9539100436076713,-0.6397672083040602
33,330,-0.7622027579418651,6.29548790664158,-1.0,-1.0,0.9221793387134087,-0.07384970845814692,-0.4904946141429378,0.8911334653255176,0.19343384605405942,0.5410634150576863,0.8783491563906782,0.9370379775014119,-0.7873840936296056,0.7480700671239304,-0.9501334334360068,0.9501389535753155,0.7424670849377715,-0.895945502623559,0.9941629628605053,-0.8654674812391443,0.673318817545143,0.846045247239779,0.912397505850909,-0.7468533767611537,0.8287849862506864,0.8408269904455201,0.6090763237985682,0.8074518689544918,-0.9926610014801662,0.7023703388966241,-0.8064119977620225,0.09624648797360622,0.8303058995362993,-0.9946178793320382,0.5541660094578434,0.8600983395358259,0.9917808344723571,-0.9791602934724778,0.91498749984365,-0.8396945038206125,0.7194251977371867,-0.9739747715039082,-0.8119217876298894,-0.758036702141374,-0.7908360497360976,-0.8655456564453337,0.5632828483912246,-0.9813671461568609,0.8695908531655494,-0.2636126356104663,-0.9503654752556558,-0.8425144357293575,0.38111714930120993,0.757368501422532,0.8443665022242209,0.7390538514899587,-0.7378423906483558,-0.718289273693195,0.7425761201491414,-0.8055627060673061,0.7917640912774094,0.6004516733208742,0.9118379567655528,-0.6500046388665912,-0.15641117712660116,-0.8164404285902483,0.9424373539755031,0.7132157983468932,-0.7622027579418651
34,340,-0.8409317523974242,5.865207782947715,-1.0,-1.0,0.9882720827154386,-0.05992935381180423,-0.16707430610534035,0.940575644710341,0.3309433756675889,0.37658732406660356,0.9628757024992254,0.8001996839522798,-0.07723692148187893,0.49508695214695625,-0.28348573448812175,0.7896124895349228,0.8446096334520554,-0.9016399807035623,0.45601681837474795,-0.8913054554705004,0.8448217932301754,0.908336625901236,0.7331079296278384,-0.6258427865848942,0.9727556746367265,0.8131626183071221,-0.005785616160637427,0.7169614718156012,-0.8091161207170745,0.388921388209506,-0.8393134104069033,-0.5208330615416186,0.69596044188512,-0.9288470824972395,0.21659646339509003,0.7223301116890435,0.9796921777688359,-0.8336163249745061,0.8374108662782089,-0.8128268287095191,0.9632696048847722,-0.8555220239782029,-0.5052150184562781,-0.44021222688690953,-0.8395154123657993,-0.4672406678788463,0.770368371613432,-0.7943796811228737,0.7765561376483023,-0.02099733149048011,-0.8522375325625169,-0.8511998777107159,0.8861689387741628,0.37847733579610904,0.8028840706344412,0.9173697120779423,-0.9738489054139254,-0.7957988684333176,0.9343137606353187,-0.9171010808074866,0.41122840132484123,0.8693440546876653,0.8999316044153005,-0.7624027587817377,-0.07901447409340293,-0.6590576308545779,0.7600118727754649,0.7391792193160562,-0.8409317523974242
35,350,-0.9756123666000072,6.000128715827519,-1.0,-1.0,0.6686222214682832,0.23959257508103296,0.5018359505569152,0.6450770081999124,0.7594979607609607,0.731244098245722,0.8569379667847192,0.9423969313749262,-0.5981369085341396,0.7081630809368731,-0.5579890473309357,0.1579658416598303,0.8961797315831666,-0.9147756370545861,0.6027263351526088,-0.9263438597220874,0.9067237728732175,0.5693461947301022,0.6207318749803734,-0.6113637149694893,0.416680764516874,0.9448888467921925,0.4890709067533974,0.8837921156830195,-0.8608022698522336,0.7747570493184155,-0.8427379137686173,-0.9207897508897908,0.7053319860385416,-0.9126247524573615,-0.04277943654479907,0.7963421522272819,0.7778545354745584,-0.8417325131532007,0.8797061576982665,-0.8368043048432297,0.6354971833298709,-0.8533026420026486,0.17294861691609487,-0.4276844453803188,-0.9685586634429585,-0.9198214047371823,0.6887044655429966,-0.9891922756900398,0.9880630845989953,0.05282241107597113,-0.7806285890816327,-0.6654806247880901,0.4573761543791196,0.6550944523513429,0.9524491996236204,0.7645258496677241,-0.8903742448555265,-0.9844327425322139,0.9515690425822592,-0.8035346879399361,-0.09984292574109607,0.7584264644829221,0.8271075294925985,-0.7836170207686446,-0.5333199702196703,-0.6185115720204234,0.95934917351458,0.9305597035953134,-0.9756123666000072
36,360,-0.9124079473321062,6.514375935721567,-1.0,-1.0,0.8927872057486277,0.470477714228951,0.8226695514217814,0.7618408794161936,0.3985311999206066,0.9280890239144423,0.5472504302967502,0.9044473531654558,-0.1592924501122191,0.901507030993961,-0.6513505587543327,0.8142711862279053,0.8245508100909702,-0.916271765088243,0.3469976989833883,-0.8914663769437938,0.7718638505663066,0.9873084346941166,0.9433092579620155,-0.8669118532288019,0.4636728652589366,0.8465656086495618,0.7998407955471392,0.970001996018647,-0.7359310342489076,0.8939891778325033,-0.9984177604042337,0.24922072241815207,0.9931147491125708,-0.8067385270592744,-0.10139708677043693,0.9125934101432137,0.9949894730380462,-0.7985887873798578,0.8694115931443516,-0.9146586045173899,0.9170826999417856,-0.9749988211222052,-0.39060163173583556,-0.8117251927764668,-0.9962019458877851,-0.7897154642081647,0.9413919702501152,-0.7524220907906889,0.7993262921964419,0.05245155037196744,-0.9657386925188103,-0.8883301487062347,0.9291133630245861,0.38285131570390074,0.9754991619332318,0.9780101547459852,-0.9411548679898202,-0.8575977439509959,0.9346102358397721,-0.9263134125974828,-0.22034131414624472,0.871593422170239,0.8320406571117109,-0.9655563525150042,-0.6863282300097056,-0.9376592006748856,0.9046911177045329,0.9654820112101552,-0.9124079473321062
37,370,-0.982752734842686,6.337832547434602,-1.0,-1.0,0.7573102668304719,0.784836459435042,0.9235754531841716,0.631561771862937,0.5733427185578245,0.6787285518960045,0.5145816612600438,0.8706433739507498,-0.7672572781486676,0.8351578737321761,-0.9534237728919397,0.946607485818947,0.6834792963306582,-0.5910441553392576,0.8067747508336454,-0.8834192026701555,0.8486380269404297,0.897557942295248,0.8329534448615008,-0.8109451202252167,0.5705928850528282,0.8182946486395686,0.9815707078458453,0.93653483990433,-0.7925730392901625,0.9183383335041726,-0.7822399317906802,0.35334061770663777,0.8432920636000287,-0.9504861853877093,-0.8353895473662131,0.7627536110409672,0.5376482801534431,-0.8573437809335465,0.9281018741051231,-0.7862390172482051,0.9398162753142684,-0.8668105351250031,-0.2234002953131497,-0.9105334421110625,-0.9864570318541275,-0.6431313311657827,0.9322188617784593,-0.8145173354289433,0.8346120401820443,0.6785601904536112,-0.86425193722208,-0.7374207064256488,0.905569797497726,0.47833696858376107,0.9028978379751831,0.7472177452934696,-0.7956520265954703,-0.820606018774857,0.6980652156835481,-0.6695015448090622,-0.10362994991269475,0.826871389521916,0.9800170601563583,-0.9687099999164571,0.01447363205289649,-0.7517253252881151,0.9064068766563773,0.8551474224809807,-0.982752734842686
38,380,-0.8187964839944049,6.320812319095087,-1.0,-1.0,0.9233837316751163,0.6812900208886704,0.6857964999751647,0.5667920615173372,0.7619545029398158,0.6633362143738362,0.9904922902340675,0.8802466013733701,-0.7712326808709699,0.6445224851026045,-0.677785962656333,0.7226124917301444,0.5669765340623604,-0.9748555639667001,0.572531648019861,-0.9958060897735272,0.7107373629361712,0.8591196917602586,0.5383284718063093,-0.8660652160149931,0.5177269719159241,0.883065279821781,0.8547777151098295,0.896221204688745,-0.9344356505355922,0.8349310986026798,-0.9929042225984609,0.11611943201929259,0.7318048910598476,-0.767765670456777,-0.9687873107831965,0.5696381538162407,0.8628180228409037,-0.8037328052502399,0.8040485241238997,-0.9676396334211175,0.9012117950700382,-0.9988099963716115,0.14082836024475548,-0.8685535224024131,-0.8326526723935685,-0.9392829956818396,0.8547411538115086,-0.9084503501507504,0.6518963582020154,0.7644243025394716,-0.6710471812945444,-0.6835932864374703,0.9598110146792231,-0.28187549425850456,0.9056771555520648,0.9603899598363856,-0.6894292751225781,-0.8811433041717418,0.9032390000534241,-0.9669430132538304,-0.1892847496588837,0.9370008660961643,0.9963622644218918,-0.7657030580370735,0.09249547219456825,-0.683133963214986,0.9129673964106151,0.7066120419867872,-0.8187964839944049
39,390,-0.9406694651538929,6.194721202745427,-1.0,-1.0,0.8065090353023803,0.993486144920394,0.900247250235388,0.29846417825867066,0.8694926861359367,0.9532214238798691,0.7740104055551733,0.9508673170025413,-0.5152646061455253,0.8170746023926236,-0.3665992738334069,0.9260290400000555,0.9948316107018362,-0.4769852633024882,0.8642099709469564,-0.9487728356198284,0.7190820600078873,0.8358911644569493,0.1383968804859158,-0.7474419864327692,0.6177351124754213,0.599075652071824,0.7995045185339733,0.9169486507160192,-0.8344581727231152,0.7745266478605204,-0.7131392719125444,0.24551537102461055,0.5187249250661673,-0.5886894824582484,-0.8737973778054003,0.7926113933883425,0.8910698961566615,-0.9249604725976956,0.6974482022865356,-0.7981573610969876,0.91112086840314,-0.6105695970784071,-0.15167482718208156,-0.7615046336384832,-0.8995718236305228,-0.8460517327415937,0.9405800395491122,-0.8578458641872615,0.8830378721278551,0.09934307939309056,-0.8522011660891886,-0.9374010874704046,0.4189988779288632,0.2942881254947536,0.8268325465780628,0.8610461163847782,-0.9404069812614864,-0.8344635937494365,0.9873685495769022,-0.9320135527559845,0.4052817575199088,0.7816510542175725,0.8778273976071991,-0.9453674545562097,-0.6492626455421698,-0.6082723549052735,0.8409421206947485,0.9083290826076431,-0.9406694651538929
40,400,-0.6452454422995064,6.466763769792285,-1.0,-1.0,0.8066535984256978,0.8488729294204438,0.8345513634131989,0.0112973137927471,0.9550214138648934,0.9259307935488001,0.8543054095216063,0.7266038888051334,-0.36660169463890185,0.9830121965608506,-0.8671337232055355,0.8334749950501572,0.9945694327385999,-0.6615307250803459,0.9883755164840277,-0.8555739059012906,0.7461822495465363,0.8011473285035242,0.8173405589880582,-0.2968155444406714,0.682499188699229,0.8758461387054925,0.8341298809149738,0.9024926529962659,-0.9057470880972449,0.9683430513768839,-0.6459442928947728,0.18150146310978318,0.5016961417847938,-0.9744688214053863,-0.8950816886579541,0.8135939593954412,0.9765380498914622,-0.997126872675798,0.7823633783674073,-0.8242432979842258,0.7776802311361327,-0.9804694952978963,-0.14621004391403647,-0.6004348284560956,-0.657100350045295,-0.8099117383483231,0.9003250194428066,-0.7695761640647989,0.8999625184376551,0.5705727756926093,-0.9332571840542663,-0.989821881068921,0.8820253122282032,0.6876690539845681,0.9470806231523516,0.8594149149694138,-0.8832757399132923,-0.9094760626937739,0.9982258906362182,-0.9093440074402245,0.8152381466095168,0.8416557682574992,0.920311422568691,-0.6141083581318156,-0.426700231088398,-0.6539442578080179,0.774882008095306,0.825752523136789,-0.6452454422995064
41,410,-0.8702714351408796,6.364682641335414,-1.0,-1.0,0.9927559714140415,0.8524776972277319,0.824837225759739,-0.5156379198000752,0.8778220563777634,0.8525051692346008,0.817124632307108,0.9350449307063522,-0.8736676440523432,0.9924688360666005,-0.377321305428818,0.804529620857775,0.8836755074823461,-0.7944229144747816,0.7873548424170937,-0.7993261491995508,0.3219377258411853,0.9658128158798812,0.7374807388978429,-0.4492595180298121,0.7934453788183236,0.8999380428121784,0.4303677555746343,0.570593689941522,-0.7369934945803347,0.8824693417234427,-0.8100845506842747,0.5169973246529539,0.992445718792621,-0.9676667179784237,-0.39654180799184324,0.8591086231304964,0.8919958952212946,-0.9180383751416974,0.708467571937994,-0.8600429580715598,0.8415723622729727,-0.8611526108972001,0.2018876911131779,-0.3715283803776566,-0.8600512237947865,-0.9709801533804917,0.9766842749190929,-0.9318315527844923,0.9876803347459728,0.5238725507222194,-0.9467865556104345,-0.9874433818378496,0.7405502803970309,0.5582537326440857,0.9354714407484915,0.9235677697117701,-0.6844039290215576,-0.7387982144594353,0.9928676473750029,-0.907757307053175,0.5927428357641589,0.9443077399015606,0.8558939640232973,-0.9293126219618673,-0.33605095622266495,-0.2549291943742679,0.7350772526074163,0.8388222089027426,-0.8702714351408796
