accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.9793101850805206
0.5,1,1.1173605684112144,1.9776826602959943
0.4375,300,0.46294314236038286,2.053148930098214
0.53125,600,0.010434357077198267,1.809622079700567
0.4765625,900,0.08336653710888516,2.0223966916562808
0.5390625,1200,0.3061709553819649,1.8094649888745686
0.4296875,1500,0.04403024944581127,2.2419480968551158
0.46875,1800,0.4477738249696528,2.097612787615809
0.4375,2100,0.30200565788085704,2.2253461723606396
0.4765625,2400,0.3036141544583396,2.05760411063463
0.5,2700,0.29914814326159833,1.9614813646137303
0.5078125,3000,0.15207106607689408,1.9462980733273016
