timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,effective_w_decay,effective_w_input_decay,symmetry_error,grad_symmetry_error,best_accuracy,best_path,final_path
2026-06-09T18:06:37,0,0.0,0.074,74.33655,0.074,74.010315,41-161-84-71-87-47-93-235-90-91,0.48583895,0.0,1.5314544,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.074,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\focus_grid_weight_decay_20260609\b0p2_T0p00005_wd0p0001_adaptivetrue\best_checkpoint.bin,
2026-06-09T18:07:28,1,45.4998773,0.443,29.366636,0.476,28.550774,103-60-77-80-146-137-77-151-0-169,2.0537286,0.1083901,3.8041975,3.8720803,0.7135144,4.798237,0.00020572025,0.0001,0.0,0.0,0.476,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\focus_grid_weight_decay_20260609\b0p2_T0p00005_wd0p0001_adaptivetrue\best_checkpoint.bin,
2026-06-09T18:08:12,2,41.1570655,0.488,26.802399,0.508,26.561821,107-78-71-72-129-109-72-119-120-123,2.4931147,0.13351896,4.679713,1.7063226,0.22497854,2.1942356,0.00038879784,0.0001,0.0,0.0,0.508,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\focus_grid_weight_decay_20260609\b0p2_T0p00005_wd0p0001_adaptivetrue\best_checkpoint.bin,
2026-06-09T18:08:57,3,41.3848151,0.392,33.49616,0.4,33.58588,69-46-62-92-132-134-46-128-145-146,2.785648,0.14285263,5.201118,2.8483093,0.55716044,4.076114,0.0005106867,0.0001301677,0.0,0.0,0.508,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\focus_grid_weight_decay_20260609\b0p2_T0p00005_wd0p0001_adaptivetrue\best_checkpoint.bin,
2026-06-09T18:09:44,4,42.8998411,0.383,32.111256,0.39,31.861876,85-24-53-128-104-167-68-113-165-93,3.0077138,0.15174569,5.478112,1.540111,0.24371512,2.1410449,0.00060321414,0.00017171682,0.0,0.0,0.508,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\focus_grid_weight_decay_20260609\b0p2_T0p00005_wd0p0001_adaptivetrue\best_checkpoint.bin,
