epoch,mse,accuracy,grad_norm,response_norm,param_delta,ff_margin,ff_std,ft_margin,ft_std,tf_margin,tf_std,tt_margin,tt_std
0,1.046421234928933,0.25,0.0,0.0,0.0,0.26027099057034186,0.6107986997283752,0.19335099269493095,0.5757885850957188,-0.032115215757807514,0.5777250870216362,0.08435401388500652,0.5897379159064159
1,1.04651600850337,0.25,3.516469697572779,0.08344799543833432,0.1624806587336907,0.2473197710408831,0.6095693400459508,0.20387718323920911,0.5743326241377918,-0.048276717873022124,0.5707937413050967,0.09040614487857535,0.5916904784670822
100,0.6117175147201697,0.75,5.003208255294705,0.3352022340752048,4.6064106125911914,0.11050527086502526,0.6363159383281121,0.5637645001594507,0.5960137389192391,0.20844765462401404,0.5540676368343691,-0.053773368818468725,0.5786021383893697
200,0.4373508912960891,0.75,5.529666025298986,0.3169683736820979,6.7421078493686775,0.03204258141100402,0.6112987837923877,0.9736281093357462,0.569351981935172,0.44700836565440233,0.5684083685946609,-0.24749257316807632,0.5768097345195433
300,0.30394679929656976,1.0,6.1744009746177895,0.32895588736378933,7.98128276884679,-0.31088318162722145,0.5941829448842103,0.9964464302642169,0.582971987667519,0.8025480800891872,0.5067235374577933,-0.4445591599113094,0.5622187945695872
400,0.2270119921048283,1.0,4.401728280895373,0.26295819413690047,9.06789607570126,-0.22359371953066665,0.5672989088241205,1.2589136850445901,0.4831784475869907,1.0450500625534123,0.4525526334595355,-0.8031763353665172,0.491686358220407
500,0.1849416791469565,1.0,4.177537345194164,0.27726302903389327,9.877104684384202,-0.40005872046773905,0.6038001555816702,1.263300933561312,0.5302842500912464,1.1249117176495993,0.42779698457051196,-1.0676911284907435,0.43102270278702226
600,0.14692829618227332,1.0,4.785212513103148,0.21226225340890398,10.347657231806746,-0.6227137997384493,0.5456368967330197,1.3483518439775606,0.46217267413370616,1.17784706135229,0.39314053321363934,-1.1675588113676807,0.4428017301828566
700,0.13553982573210613,1.0,4.909559057847788,0.17788851517384774,11.394347753630472,-0.5853825593739199,0.5383199968980141,1.4674323963774238,0.4161972423483417,1.3302746915635673,0.41163650103106775,-1.0931847094451,0.46165858065007565
800,0.1173459367534825,1.0,4.32074600500183,0.18543308039887657,11.86785711667946,-0.741641832925907,0.4988802694189399,1.3874135229207238,0.46695227188975164,1.382715144743344,0.37572750732039684,-1.1518865914668641,0.46956439642025416
900,0.10881276676111887,1.0,4.864825147298414,0.14264559335652136,12.171957465694248,-0.7984239677995864,0.5164275566206904,1.5231911718763338,0.3485938790599064,1.4791512103584523,0.32077925844903676,-1.0674018847032154,0.43257586614456084
1000,0.09898560647454957,1.0,5.362223611626459,0.14312354339506708,12.254104791796046,-0.7909808634775713,0.5043258758442991,1.501420961933162,0.417576872131729,1.5059724277379907,0.35167164060633394,-1.2456087324268441,0.41000232449777535
