accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,std_1,std_2,std_3,std_4
0.5,0,0.0,0.1666637755515656,-0.90723634564137,-0.9900935740186458,0.8095149230988641,0.1666637755515656,1.341616614656635,0.40346757001061484,0.006633628712732895,0.49409552839581294,0.997751449831119
0.75,300,0.4086327971764404,0.18866390471293779,-0.4460124085374306,0.5351774577664178,-0.18866390471293779,-0.32783482520051077,0.5969225369609062,0.5228073378315116,0.4933443726824026,0.613778102844261,0.44631957125974564
1.0,600,0.3873126771305296,0.1118606214615692,-0.12828699911606814,0.8496160160656808,0.1805230879094624,-0.1118606214615692,0.560708215923525,0.6179843968011427,0.22912960324448894,0.505122424207233,0.5514896793048978
0.75,900,0.3933658633121592,0.1314070975113996,0.14817102110770095,0.7122135435952776,0.1314070975113996,-0.5996016485694418,0.5789725520708421,0.6344678564815474,0.4243339956685461,0.5392697219953947,0.3973618451421665
0.75,1200,0.3926116765589514,0.12326323880010555,0.12326323880010555,0.667944814170175,0.19810519564101045,-0.5073242258391596,0.5644364114447771,0.6853992064122489,0.4348186306305218,0.6085365273646688,0.46400278831668684
1.0,1500,0.39782376306463707,0.19381659963349265,-0.19381659963349265,0.7699711158564994,0.5956417431957489,-0.9436052070147117,0.2173827337721086,0.6409431935478561,0.35230927460244843,0.4209438814796766,0.13423124576159803
1.0,1800,0.39859073427366043,0.22344217705027525,-0.22344217705027525,0.9513114648592959,0.7389962570983067,-0.6771156735296655,0.1944474669818646,0.639399258987933,0.11084147688535961,0.3653887934553847,0.37503228229527147
0.75,2100,0.3957619140406495,0.03957639875788808,0.03957639875788808,0.9404549155482603,0.24009080125199103,-0.9018402221228756,0.417840509567878,0.7773949466235223,0.12047865714370748,0.7764063217453261,0.18797056686867983
1.0,2400,0.3954634289599037,0.4025313031315904,-0.4025313031315904,0.8132213371949656,0.7744906162634804,-0.8222720922593038,0.11857420098999562,0.5973244978143671,0.30396259866823916,0.3195560885538935,0.3735055657807285
1.0,2700,0.012000347446623294,0.5766843959930373,-0.662252631208354,0.5766843959930373,0.6608396779038489,-0.9911705626197079,0.10209426719256931,0.7514900751712292,0.8218672808867947,0.7553342972694614,0.007539393021394963
1.0,3000,0.009664825344169842,0.5771711513657982,-0.776117325536692,0.5771711513657982,0.8270374521043969,-0.9883176886865456,0.06474005163358289,0.5959513279012971,0.8196536842045414,0.5596471153109214,0.009445238417216175
1.0,3300,0.011497341843945578,0.5821909327556355,-0.8398180267967875,0.5821909327556355,0.8254228206161199,-0.9898656494434679,0.057700644458428686,0.5121413569826715,0.8113388985622154,0.5581927219732628,0.008758385450662265
1.0,3600,0.009084901047130438,0.6611747375053764,-0.6611747375053764,0.9900780782076445,0.9085258928006187,-0.9891271486953234,0.030846683555005434,0.7528559594982033,0.007520970342911857,0.40324452064234406,0.007301570659679625
1.0,3900,0.009125286916841079,0.5798152598919143,-0.7541505957911765,0.9896225553288732,0.6180435076533496,-0.5798152598919143,0.09574889969329803,0.6413524080877009,0.008672398312849957,0.7621346284221789,0.8208137356588638
1.0,4200,0.010825412199732765,0.582817515389916,-0.6607078288124052,0.9087204663153807,0.582817515389916,-0.9883547255257942,0.07440699214547407,0.7548337058748422,0.400692720881524,0.8155276455714784,0.00858523936988716
1.0,4500,0.012490484510381608,0.4941214668973149,-0.6597717360230392,0.907791853223853,0.4941214668973149,-0.663196650752058,0.12340180006485592,0.7562316627633003,0.4063727631201075,0.875243071684758,0.7505480540134122
1.0,4800,0.01072126520308704,0.4967319290711763,-0.7420566301956355,0.9037851092489494,0.7445430933864441,-0.4967319290711763,0.09858226739531359,0.6709005532354457,0.40104713546954546,0.6674825327247774,0.8776903465764405
