timestamp,epoch,seconds,train_accuracy,train_loss,skipped,test_accuracy,test_loss,pred_counts,best_accuracy,best_path,final_path
2026-05-28T11:21:46,0,0.0,missing,missing,missing,0.12,26.73,67-1-57-10-0-0-1-61-3-0,0.12,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\20260528_110043_mnist_single_hidden_local_r3_s100_e2_32w\best_params.bin,
2026-05-28T11:30:04,1,391.1344781,0.103,12.56,15,0.12,12.09,194-6-0-0-0-0-0-0-0-0,0.12,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\20260528_110043_mnist_single_hidden_local_r3_s100_e2_32w\best_params.bin,
2026-05-28T11:38:32,2,400.0723273,0.094,13.186,5,0.16,20.27,149-26-25-0-0-0-0-0-0-0,0.16,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\20260528_110043_mnist_single_hidden_local_r3_s100_e2_32w\best_params.bin,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\20260528_110043_mnist_single_hidden_local_r3_s100_e2_32w\final_params.bin
