timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,symmetry_error,grad_symmetry_error,best_accuracy,best_path,final_path
2026-06-09T15:51:31,0,0.0,missing,missing,0.1,71.500404,4-15-8-9-12-7-4-23-10-8,0.48583895,0.0,1.5314544,0.0,0.0,0.0,0.0,0.0,0.1,ext/IsingLearning/experiments/MNIST/baseline_new_nudge/experiments/current/diagnostic_beta1_lr0015_5fullbatches_20260609\best_checkpoint.bin,
2026-06-09T15:51:41,1,8.5410226,missing,missing,0.24,15.164376,13-12-10-14-10-7-14-9-7-4,0.63197726,0.048508227,1.8953089,3.3432355,0.40420642,3.2738364,0.0,0.0,0.24,ext/IsingLearning/experiments/MNIST/baseline_new_nudge/experiments/current/diagnostic_beta1_lr0015_5fullbatches_20260609\best_checkpoint.bin,ext/IsingLearning/experiments/MNIST/baseline_new_nudge/experiments/current/diagnostic_beta1_lr0015_5fullbatches_20260609\final_checkpoint.bin
