timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,attractor_samples,reward_mean,reward_std,best_accuracy,best_path,final_path
2026-06-09T11:33:04,0,0.0,0.0,57.772316,0.1,56.125805,0-3-0-1-2-2-2-0-0-0,0.48583895,0.0,1.5336232,0.0,0.0,0.0,0,0.0,0.0,0.1,ext/IsingLearning/experiments/MNIST/784-120-40-surrogate-attractor/experiments/current/fixes_smoke\best_checkpoint.bin,
2026-06-09T11:33:17,1,11.9324927,0.1,51.703846,0.0,57.904675,0-2-2-0-1-0-3-1-0-1,0.69796354,0.047005214,1.5336232,0.016272714,0.0064186994,0.05522202,4,-0.28090566,0.10903425,0.1,ext/IsingLearning/experiments/MNIST/784-120-40-surrogate-attractor/experiments/current/fixes_smoke\best_checkpoint.bin,ext/IsingLearning/experiments/MNIST/784-120-40-surrogate-attractor/experiments/current/fixes_smoke\final_checkpoint.bin
