accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,std_1,std_2,std_3,std_4,temperature
0.5,0,0.0,0.0017875597807019972,0.16514436814426733,0.0017875597807019972,-0.16472239552328208,-0.1677328518651089,1.1008090847312366,1.021026710501272,1.0339955888064047,1.021039451879524,1.0173155188685303,0.05589975938200951
0.75,1,0.9722411136467715,0.16234621462747578,-0.16234621462747578,0.16315581915552202,-0.16616666947294878,-0.16608720810862265,0.8643318231579713,1.016667035044863,1.0201859382866991,1.0217410197525068,1.018964826948851,0.05589975938200951
0.5,600,0.6120993345766627,0.16187272566834926,-0.16187272566834926,-0.16237094061241422,-0.3321069776807441,-0.16550580972786402,1.1311132712856165,1.0181833331640366,1.0196085112744364,0.9773865230083459,1.0206826742470945,0.05589975938200951
0.25,1200,0.5455348798467253,0.0009381784662278366,-0.16835627494830238,-0.16434891834112578,-0.3308707500020356,0.0009381784662278366,1.205108469845571,1.0197286816601983,1.0219980615695679,0.9754305392212002,1.03307562721725,0.05589975938200951
0.5,1800,0.5715098689601678,0.0012202837150977475,-0.16749634481411182,0.16240673633162425,-0.16850470786671798,0.0012202837150977475,0.9406175300174324,1.0185694223364634,1.0186283174926567,1.0203113533231225,1.0375286834763267,0.05589975938200951
0.5,2400,1.0193763415413784,0.00196288889366474,-0.32585227529790134,-0.16448562509855777,-0.1598787678236547,-0.00196288889366474,1.0379746892439485,0.9760597335375338,1.0172018223810353,1.0177300608309134,1.0339545317678536,0.05589975938200951
0.5,3000,0.37949633625135454,0.0009164695409367152,-0.1668744226219688,-0.16217911489503442,-0.163706655763828,-0.0009164695409367152,1.0992849010708154,1.0215614673279603,1.015465073900519,1.0199013559831194,1.033541914024429,0.05589975938200951
0.5,3600,0.34833924205692923,0.16597868505128557,-0.16622558758195252,-0.32697427432152043,-0.16758507377963947,-0.16597868505128557,1.1287217384539938,1.020003244898467,0.9754747163997548,1.0205513348551476,1.0210923516145483,0.05589975938200951
0.25,4200,0.7283989901350106,0.1620563197786623,0.16952607630879843,-0.1620563197786623,-0.49529092851943024,-0.3280988991836837,1.3513780459236149,1.016033170254697,1.019595156430572,0.895215235154599,0.9747696593531822,0.05589975938200951
0.5,4800,0.35840873796328554,0.0010129070458935556,-0.0010129070458935556,-0.1658666140711023,-0.49645708820837675,-0.3318354223013346,1.2607619733587105,1.0333781410835485,1.01715858863859,0.8974065000613626,0.9683903211179382,0.05589975938200951
0.25,5400,0.3082600365405055,0.003180982218192435,0.003591092294993677,0.006143776381941597,-0.3304957465103252,0.003180982218192435,1.192884072081133,1.030102148136781,1.0334499648524298,0.9751139971004285,1.0356455311522679,0.05589975938200951
0.25,6000,0.32470610393078275,0.004352396426471524,0.004352396426471524,0.16283612096687525,-0.4941519869280537,0.00479717656494479,1.23791865565983,1.0323102741777823,1.0212795472929483,0.894944725266679,1.0310430989548949,0.05589975938200951
