timestamp,config_id,hidden,output_replicas,epoch,seconds,free_relaxation,nudged_relaxation,sweeps,free_sweeps,nudged_sweeps,minit,digits,target_scale,target_off,target_on,input_low,input_high,skip_scale,pixel_copy_scale,beta,lr,train_accuracy,train_mse,validation_accuracy,validation_mse,initial_graph_path,best_epoch,best_validation_mse,best_graph_path,final_graph_path
2026-05-20T02:14:07,1,120,4,0,0.0,16000,8000,50.0,100.0,50.0,1,0-1-2-3-4-5-6-7-8-9,0.2,-0.2,0.2,-1.0,1.0,0.0,0.0,0.1,0.001,0.09375,15.745801,0.125,16.139843,ext/IsingLearning/experiments/mnist_manager/runs/20260520_train_relax_f100_n50\checkpoints\config_1\initial_graph.jld2,0,16.139842987060547,ext/IsingLearning/experiments/mnist_manager/runs/20260520_train_relax_f100_n50\checkpoints\config_1\best_graph.jld2,
2026-05-20T02:14:14,1,120,4,1,3.362259,16000,8000,50.0,100.0,50.0,1,0-1-2-3-4-5-6-7-8-9,0.2,-0.2,0.2,-1.0,1.0,0.0,0.0,0.1,0.001,0.171875,15.514441,0.265625,15.328729,ext/IsingLearning/experiments/mnist_manager/runs/20260520_train_relax_f100_n50\checkpoints\config_1\initial_graph.jld2,1,15.328728675842285,ext/IsingLearning/experiments/mnist_manager/runs/20260520_train_relax_f100_n50\checkpoints\config_1\best_graph.jld2,
2026-05-20T02:14:18,1,120,4,2,1.4005808,16000,8000,50.0,100.0,50.0,1,0-1-2-3-4-5-6-7-8-9,0.2,-0.2,0.2,-1.0,1.0,0.0,0.0,0.1,0.001,0.2109375,16.50701,0.2734375,16.433855,ext/IsingLearning/experiments/mnist_manager/runs/20260520_train_relax_f100_n50\checkpoints\config_1\initial_graph.jld2,1,15.328728675842285,ext/IsingLearning/experiments/mnist_manager/runs/20260520_train_relax_f100_n50\checkpoints\config_1\best_graph.jld2,
2026-05-20T02:14:22,1,120,4,3,1.3561008,16000,8000,50.0,100.0,50.0,1,0-1-2-3-4-5-6-7-8-9,0.2,-0.2,0.2,-1.0,1.0,0.0,0.0,0.1,0.001,0.1640625,15.724817,0.234375,15.5325165,ext/IsingLearning/experiments/mnist_manager/runs/20260520_train_relax_f100_n50\checkpoints\config_1\initial_graph.jld2,1,15.328728675842285,ext/IsingLearning/experiments/mnist_manager/runs/20260520_train_relax_f100_n50\checkpoints\config_1\best_graph.jld2,
