accuracy,epoch,grad_norm,mse
0.5,0,0.0,0.9995874715071075
0.53125,1,0.07202647969426103,1.0060746700510488
0.5,250,0.010336478275521307,1.4607043296197963
0.5,500,0.07533469544100457,1.4439764932763688
0.5,750,0.08821818883512261,1.4234656757199506
0.5,1000,0.11920703850725142,1.4313220251171666
0.5,1250,0.09650487979456315,1.4214997853019216
0.5,1500,0.03982328121496842,1.4229695620215608
0.5,1750,0.07266500573293637,1.4161206358504665
0.5,2000,0.09351801539551496,1.4574127919505309
0.5,2250,0.05621178727314728,1.4329320761535849
0.5,2500,0.1288959354091188,1.3804166278345622
