timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,best_accuracy,best_path,final_path
2026-06-06T01:51:55,0,0.0,0.1,17.007603,0.107,17.04943,97-115-90-93-95-94-104-114-95-103,0.107,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_013822_lcl_6x6_tangent_best_longrun\lcl6x6_tangent_b3p0_lr0p0005_T0p001_s25_train500_e120\best_checkpoint.bin,
2026-06-06T01:52:05,1,8.1578425,missing,missing,missing,missing,missing,0.107,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_013822_lcl_6x6_tangent_best_longrun\lcl6x6_tangent_b3p0_lr0p0005_T0p001_s25_train500_e120\best_checkpoint.bin,
2026-06-06T01:52:06,2,1.4466073,missing,missing,missing,missing,missing,0.107,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_013822_lcl_6x6_tangent_best_longrun\lcl6x6_tangent_b3p0_lr0p0005_T0p001_s25_train500_e120\best_checkpoint.bin,
2026-06-06T01:52:08,3,1.6247551,missing,missing,missing,missing,missing,0.107,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_013822_lcl_6x6_tangent_best_longrun\lcl6x6_tangent_b3p0_lr0p0005_T0p001_s25_train500_e120\best_checkpoint.bin,
2026-06-06T01:52:10,4,1.7182392,missing,missing,missing,missing,missing,0.107,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_013822_lcl_6x6_tangent_best_longrun\lcl6x6_tangent_b3p0_lr0p0005_T0p001_s25_train500_e120\best_checkpoint.bin,
2026-06-06T01:52:11,5,1.4934681,0.16,5.346897,0.163,5.6584015,106-110-91-103-107-122-88-91-86-96,0.163,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_013822_lcl_6x6_tangent_best_longrun\lcl6x6_tangent_b3p0_lr0p0005_T0p001_s25_train500_e120\best_checkpoint.bin,
2026-06-06T01:52:13,6,1.5908023,missing,missing,missing,missing,missing,0.163,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_013822_lcl_6x6_tangent_best_longrun\lcl6x6_tangent_b3p0_lr0p0005_T0p001_s25_train500_e120\best_checkpoint.bin,
2026-06-06T01:52:15,7,1.640455,missing,missing,missing,missing,missing,0.163,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_013822_lcl_6x6_tangent_best_longrun\lcl6x6_tangent_b3p0_lr0p0005_T0p001_s25_train500_e120\best_checkpoint.bin,
2026-06-06T01:52:16,8,1.661338,missing,missing,missing,missing,missing,0.163,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_013822_lcl_6x6_tangent_best_longrun\lcl6x6_tangent_b3p0_lr0p0005_T0p001_s25_train500_e120\best_checkpoint.bin,
2026-06-06T01:52:18,9,1.5079754,missing,missing,missing,missing,missing,0.163,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_013822_lcl_6x6_tangent_best_longrun\lcl6x6_tangent_b3p0_lr0p0005_T0p001_s25_train500_e120\best_checkpoint.bin,
