timestamp,epoch,seconds,train_accuracy,train_loss,skipped,test_accuracy,test_loss,pred_counts,best_accuracy,best_path,final_path
2026-05-26T11:53:21,0,0.0,missing,missing,missing,0.615,7.27,34-23-37-19-18-3-17-25-9-15,0.615,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:53:26,1,2.8120818,0.71,4.936,693,0.555,8.13,26-28-23-18-28-34-19-11-1-12,0.615,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:53:30,2,2.5685682,0.723,4.806,712,0.615,7.6,19-13-34-13-18-37-9-29-12-16,0.615,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:53:35,3,2.7558289,0.699,5.562,685,0.66,5.79,19-18-17-21-9-19-24-18-22-33,0.66,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:53:39,4,2.5746578,0.711,5.108,695,0.58,7.33,16-16-33-9-45-12-23-16-19-11,0.66,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:53:43,5,2.627051,0.726,4.938,716,0.645,6.51,29-17-17-21-27-20-11-20-14-24,0.66,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:53:48,6,2.5503053,0.723,4.8,707,0.64,5.94,20-15-7-33-15-25-17-19-22-27,0.66,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:53:52,7,2.5298935,0.745,4.616,737,0.545,7.79,20-16-15-17-5-4-19-70-24-10,0.66,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:53:57,8,2.6936046,0.724,4.998,710,0.61,7.8,31-12-21-12-8-9-26-18-28-35,0.66,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:54:01,9,2.5631538,0.744,4.482,728,0.605,6.76,21-17-9-32-18-36-23-17-18-9,0.66,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
