accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,std_1,std_2,std_3,std_4,temperature
0.25,0,0.0,0.0022556289788843165,-0.3327096706699868,-0.16849773556695122,-0.0022556289788843165,0.0031237157414753247,0.9553592191363234,0.976458235836595,1.0173349718052258,1.0335146293778323,1.0336051220469291,0.0684765069745481
0.75,1,1.4774661889813345,0.1631088876345816,-0.32793932444691665,-0.3306245249361334,0.16409696190368636,-0.1631088876345816,0.905336950260313,0.9755264827604956,0.9764043145062646,1.0216388563914238,1.0194742773808043,0.0684765069745481
0.5,600,0.8634156385942842,0.001269214727693757,-0.3299407018799152,-0.32889519480145873,-0.001269214727693757,-0.16768889824801037,0.9775559280561528,0.976953690372741,0.9779909373380121,1.028955654510817,1.019300536041255,0.0684765069745481
0.75,1200,0.5980577460984013,0.0026649526772625034,-0.49739303370006865,-0.33069004081707876,0.0026649526772625034,-0.16823294116943888,0.9274658460192171,0.8930686500985721,0.9765926203517724,1.0325288291797328,1.0164288834872337,0.0684765069745481
0.75,1800,0.39402708435250877,0.16533956682275888,-0.4948457406449953,-0.16533956682275888,0.1657683978433511,-0.3330963190705524,0.6884750043553135,0.8927937605293412,1.019940822515298,1.02380744002115,0.9763847588470144,0.0684765069745481
0.5,2400,0.40883989508493107,0.004770397925370558,-0.4967407384276266,-0.16497407352704194,0.3311591771989166,0.004770397925370558,0.7668365187852245,0.89822546488301,1.0221167840874799,0.9736954440592014,1.0321884432512283,0.0684765069745481
0.75,3000,0.3526932104659097,0.003611996635169451,-0.49687612549431087,-0.1657727848683521,0.16356865397738932,-0.003611996635169451,0.8261415672239698,0.8946495960065617,1.018818884993129,1.0217191415570523,1.0339188688321892,0.0684765069745481
0.5,3600,0.37385525164995237,0.005165943164808636,-0.3319841337956792,-0.33075524806451134,0.3294961978406246,0.005165943164808636,0.9192721624401314,0.9705837697786404,0.9731374643686772,0.9759220380058397,1.0349914793673367,0.0684765069745481
0.5,4200,0.3314121173443664,0.00031776524388212507,-0.3337911816967242,-0.32881847192487823,-0.00031776524388212507,-0.1663628721643736,0.9762948033205906,0.9740939133417481,0.9693464393266233,1.0358514181575194,1.0206971602054808,0.0684765069745481
0.5,4800,0.35410793899785603,0.0005259344183154158,-0.0005259344183154158,-0.33099563078040783,0.32832051077284813,0.16691117953748713,1.1458332035262335,1.0335837192449355,0.9744275724053827,0.9747071964599229,1.0192029956784232,0.0684765069745481
0.75,5400,0.3911425916887832,0.0008815102549323365,-0.3295921829205839,-0.1647558619416035,0.3328817942005456,-0.0008815102549323365,0.8123468290470159,0.9754147565477412,1.022384552121032,0.975816015079678,1.036392143182427,0.0684765069745481
0.75,6000,0.41807809542652896,0.1632824544980698,-0.1653780253345519,0.1664815453960385,0.33129839256966626,0.1632824544980698,0.7979336908706985,1.0215537655287006,1.0203347956583886,0.9691046449597372,1.0212543816302735,0.0684765069745481
