timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,best_accuracy,best_path,final_path
2026-06-06T01:07:00,0,0.0,0.08,17.0494,0.08,16.898684,44-47-32-38-41-51-35-35-35-42,0.08,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_005633_lcl_6x6_tangent_focused_grid\lcl6x6_tangent_b5p0_lr0p00003_T0p001_s25_rep1_e160\best_checkpoint.bin,
2026-06-06T01:07:08,1,6.4187692,missing,missing,missing,missing,missing,0.08,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_005633_lcl_6x6_tangent_focused_grid\lcl6x6_tangent_b5p0_lr0p00003_T0p001_s25_rep1_e160\best_checkpoint.bin,
2026-06-06T01:07:09,2,0.3726617,missing,missing,missing,missing,missing,0.08,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_005633_lcl_6x6_tangent_focused_grid\lcl6x6_tangent_b5p0_lr0p00003_T0p001_s25_rep1_e160\best_checkpoint.bin,
2026-06-06T01:07:09,3,0.3501132,missing,missing,missing,missing,missing,0.08,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_005633_lcl_6x6_tangent_focused_grid\lcl6x6_tangent_b5p0_lr0p00003_T0p001_s25_rep1_e160\best_checkpoint.bin,
2026-06-06T01:07:09,4,0.3585113,missing,missing,missing,missing,missing,0.08,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_005633_lcl_6x6_tangent_focused_grid\lcl6x6_tangent_b5p0_lr0p00003_T0p001_s25_rep1_e160\best_checkpoint.bin,
2026-06-06T01:07:10,5,0.496354,0.1,8.342607,0.125,9.239072,44-28-36-46-25-70-33-33-46-39,0.125,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_005633_lcl_6x6_tangent_focused_grid\lcl6x6_tangent_b5p0_lr0p00003_T0p001_s25_rep1_e160\best_checkpoint.bin,
2026-06-06T01:07:10,6,0.3598767,missing,missing,missing,missing,missing,0.125,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_005633_lcl_6x6_tangent_focused_grid\lcl6x6_tangent_b5p0_lr0p00003_T0p001_s25_rep1_e160\best_checkpoint.bin,
2026-06-06T01:07:11,7,0.384911,missing,missing,missing,missing,missing,0.125,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_005633_lcl_6x6_tangent_focused_grid\lcl6x6_tangent_b5p0_lr0p00003_T0p001_s25_rep1_e160\best_checkpoint.bin,
2026-06-06T01:07:11,8,0.4025887,missing,missing,missing,missing,missing,0.125,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_005633_lcl_6x6_tangent_focused_grid\lcl6x6_tangent_b5p0_lr0p00003_T0p001_s25_rep1_e160\best_checkpoint.bin,
2026-06-06T01:07:11,9,0.3728999,missing,missing,missing,missing,missing,0.125,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_005633_lcl_6x6_tangent_focused_grid\lcl6x6_tangent_b5p0_lr0p00003_T0p001_s25_rep1_e160\best_checkpoint.bin,
2026-06-06T01:07:12,10,0.3614853,0.09,4.8768754,0.1075,4.5731263,35-25-39-45-34-46-36-39-57-44,0.125,C:\Users\fenje\dev\InteractiveIsing.jl\ext\IsingLearning\experiments\MNIST\locally-connected-6x6-window-replication\experiments\current\20260606_005633_lcl_6x6_tangent_focused_grid\lcl6x6_tangent_b5p0_lr0p00003_T0p001_s25_rep1_e160\best_checkpoint.bin,
