accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,std_1,std_2,std_3,std_4
0.5,0,0.0,0.05370721635425133,-0.7811852528327872,-0.9646664094513369,0.05370721635425133,0.28914212586540555,1.6162878617662642,0.5553399905797278,0.0860747069336261,0.8995350477123946,0.8572181362045111
0.5,1,0.20431894525516278,0.132550715211244,-0.7405127446806288,-0.9525559490444355,0.132550715211244,0.39831241198718986,1.6468885582549886,0.6524163153710899,0.14002686232921038,0.9384635881888195,0.8152653440008732
0.5,500,0.023600014536000594,0.1410627017507743,-0.7990657440542385,-0.1410627017507743,0.8329309008476972,0.606683193066099,0.9879354078279727,0.07851175107853277,0.8870183509144651,0.072412884401147,0.6902186376012103
1.0,1000,0.071374491767815,0.1958486832387813,-0.6509412962026683,0.1958486832387813,0.6779722521785225,-0.7465870014204725,0.23410533429037894,0.159168422599079,0.852098860128174,0.1476556623183366,0.46688338432067855
1.0,1500,0.06686254927995795,0.6964379903812645,-0.8447304917948747,0.718270307859281,0.6964379903812645,-0.7868857197680024,0.060261957433633356,0.09548892984900026,0.20563152498892098,0.2372902600686213,0.12995283741171088
1.0,2000,0.052497482719695364,0.39232924006820624,-0.47342779525607426,0.5536000806281893,0.4571177802488329,-0.39232924006820624,0.285134007955519,0.3463836758684575,0.42019029151661363,0.40614070799756735,0.4574807466126342
