accuracy,epoch,grad_norm,mse
0.546875,0,0.0,1.3233930945872245
0.578125,1,0.5595880239893105,1.3321447783431553
0.4375,300,0.16253599061044519,2.2152353634703896
0.515625,600,0.1343718595967534,1.9191065542117334
0.453125,900,0.16187233408975982,2.1299402892599026
0.34375,1200,0.4929607701596503,2.565547756369947
0.4375,1500,0.32840512931669125,2.2370295554901753
0.546875,1800,0.8212264120873354,1.7687440634970126
0.46875,2100,0.8192675402594873,2.115744860795166
0.515625,2400,0.4923182270261313,1.9289610942447333
0.46875,2700,0.492519144978171,2.1147719806565486
0.5,3000,0.1641862980525216,1.9899429300185512
