timestamp,workers,threads,mode,batch,warmup_batches,hidden,output_replicas,batchsize,jobs,sweeps,relaxation,graph_states,graph_edges,run_seconds,run_cpu_threads,active_workers,min_worker_norm,mean_worker_norm,max_worker_norm
2026-05-21T16:18:53,32,32,greedy,1,0,7840,4,32,32,25.0,197000,8664,12920320,11.8548057,NaN,32,186.72058,208.96654,232.38214
