timestamp,workers,batch,warmup_batches,hidden,output_replicas,batchsize,jobs,minit,sweeps,relaxation,graph_states,graph_edges,param_bytes_per_graph,synced_graphs,build_graph_seconds,build_graph_cpu_threads,build_layer_seconds,build_layer_cpu_threads,build_trainer_seconds,build_trainer_cpu_threads,load_seconds,load_cpu_threads,job_build_seconds,job_build_cpu_threads,write_state_seconds,write_state_cpu_threads,reset_worker_seconds,reset_worker_cpu_threads,apply_input_target_seconds,apply_input_target_cpu_threads,reset_buffers_seconds,reset_buffers_cpu_threads,manager_run_seconds,manager_run_cpu_threads,collect_gradient_seconds,collect_gradient_cpu_threads,optimiser_seconds,optimiser_cpu_threads,serial_sync_seconds,serial_sync_cpu_threads,striped_sync_seconds,striped_sync_cpu_threads,graph_threaded_sync_seconds,graph_threaded_sync_cpu_threads,striped_sync_error,active_workers,min_worker_norm,mean_worker_norm,max_worker_norm,gradient_norm
2026-05-20T13:23:17,15,1,0,7840,4,64,64,1,500.0,3940000,8664,12920320,51715936,17,3.5751208,2.294502887846475,0.0155108,NaN,30.4191863,1.5933611610117264,4.4975759,1.6189276538946236,4.03e-5,NaN,1.0049642,1.010608139075999,3.7e-6,NaN,0.2553652,0.9789900894875261,0.0593069,7.1134218783986345,455.889775,15.179244807585343,0.2575832,2.851020563452896,0.5518398,1.4440332139871028,0.0478377,7.839005637812855,0.123594,6.700365713545965,0.0661563,6.61312679215736,0.0,15,642.03546,981.7457,1199.3931,328.53314
