accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,response_norm,std_1,std_2,std_3,std_4
0.5,0,0.0,0.7823151996198657,-0.8973894432541124,-0.8701114587039898,0.8699987804504239,0.7823151996198657,1.6753483955530108,0.0,0.16873765526037038,0.30143206143217205,0.2756495664303259,0.47063018812643115
0.5,1,0.19333680071107542,0.8741588047231421,-0.8741588047231421,-0.9296280655374571,0.8842041659256598,0.9187431203511665,1.85857107870561,0.5836807529427167,0.27995243014864996,0.06534610339218172,0.2095087743442959,0.0831709163369452
0.5,150,0.29346424162427,0.4384396884845935,-0.7522001347395181,-0.4384396884845935,0.8323846399976629,0.9135971328802893,1.4551156016267859,0.5875873224523454,0.5552086722461741,0.7024300498975665,0.4753880488101719,0.070017456843693
0.75,300,0.22567959181444674,0.7101122357786284,-0.7101122357786284,0.7527409354607979,0.9498965518375868,0.9507958282925789,0.9883216700108898,0.4331571528805553,0.6491555930887458,0.5042897250112066,0.005345272811453174,0.003737536367352743
0.75,450,0.1958853627255912,0.5942836096198332,-0.5942836096198332,0.9487028167682947,0.8316865146334299,0.9505241330879927,1.0000277533863817,0.3430626146660418,0.7653931359133715,0.005213618100912084,0.4747294908925307,0.00430460062420088
0.75,600,0.168393789720597,0.5936646536100736,-0.5936646536100736,0.9514985684459553,0.9496353448790502,0.9495748026318078,0.9927098280327294,0.3123394719767825,0.7644732483979313,0.004185588479010759,0.004638913455857462,0.005290242374248194
0.75,750,0.133388181870395,0.7122841140004694,-0.7122841140004694,0.9508743834175005,0.9509871300872356,0.9492608011500858,0.9718034223946164,0.24894265252285097,0.647985946653826,0.004782588097159654,0.004585249906189929,0.005957815244225018
0.75,900,0.06000255068783493,0.7099672086377723,-0.7099672086377723,0.9494083590255077,0.9484242997184659,0.9487497113242596,0.9717410061119433,0.24081138834651802,0.6484658179249989,0.004092008508160608,0.0039059405403070375,0.004355400523776705
0.75,1050,0.06771442786607537,0.7123930815118846,-0.7123930815118846,0.948291333289388,0.9499719706072279,0.9491116549857286,0.9717326432753371,0.19681860684995903,0.6483903740683787,0.005708677466151325,0.003503199857300759,0.00655512775687002
0.75,1200,0.11803562753352843,0.7131590514861181,-0.7131590514861181,0.9503450496103844,0.9497410486437066,0.9487411629316684,0.9712153565345611,0.2732206826396374,0.6501137537636167,0.00517946403324064,0.004795096997213651,0.0052386650237648035
0.75,1350,0.06878183753444746,0.7127518709756302,-0.7127518709756302,0.9495167077146758,0.9494891767334731,0.9500782022662834,0.972604097162282,0.20557769659902858,0.6494529775581345,0.00522623307688844,0.00383982782707425,0.004787796036692751
0.75,1500,0.05217528488997684,0.7124493533183954,-0.7124493533183954,0.9485210901886207,0.9499791114663929,0.9500779445396789,0.9726603829080417,0.2116767756310848,0.6493011294362201,0.006351706474546558,0.004535455609728935,0.004550610494339691
