accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.870211146692003
0.5,1,0.013519908944598215,1.84107240440936
0.5,600,0.007417710137030395,1.7960435308172191
0.5,1200,0.005850194048919041,1.7777114206562519
0.5,1800,0.008166778161419818,1.7998167271285146
0.5,2400,0.005519392002955144,1.7569240582659145
0.5,3000,0.009898851464478345,1.7898682391370706
