accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.8377438179707943
0.5,1,1.2430778057930771,1.8488758576626392
0.5,300,0.2150558291250261,1.9647000722513597
0.5,600,0.1958125919349639,1.9813629565784345
0.5,900,0.11257475097343979,1.9696329540458466
0.5,1200,0.11322983425096186,1.9850776465520055
0.5,1500,0.15387162295237836,1.9829950063846156
0.5,1800,0.07630785570326239,1.968709948923614
0.5,2100,0.088753930880364,1.9389073358402722
0.5,2400,0.41486192753227885,1.974055508162239
0.5,2700,0.08099135579444111,1.986112265071751
0.5,3000,0.11935893081488447,1.9448511290765484
