timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,attractor_samples,reward_mean,reward_std,best_accuracy,best_path,final_path
2026-06-09T00:24:46,0,0.0,missing,missing,0.086,53.59063,106-111-105-103-93-97-101-106-89-89,0.48583895,0.0,1.5314544,0.0,0.0,0.0,0,0.0,0.0,0.086,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p0005_t0p003\best_checkpoint.bin,
2026-06-09T00:24:56,1,9.9119612,missing,missing,0.105,53.585945,145-103-82-102-95-100-95-117-90-71,0.5236376,0.025762323,1.620873,1.163992,0.2709366,5.3730803,2080,-2.3545086,0.41296124,0.105,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p0005_t0p003\best_checkpoint.bin,
2026-06-09T00:24:59,2,2.8200388,missing,missing,0.126,53.519543,157-102-83-96-92-95-105-86-89-95,0.56144077,0.028737113,1.8637521,0.78103703,0.6315553,7.5578647,2080,-2.3521042,0.456374,0.126,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p0005_t0p003\best_checkpoint.bin,
2026-06-09T00:25:02,3,3.0052359,missing,missing,0.125,53.770294,120-90-107-94-93-95-108-103-93-97,0.5717057,0.021074811,2.241899,1.1818472,0.3384164,3.697913,2080,-2.1932955,0.40233842,0.126,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p0005_t0p003\best_checkpoint.bin,
2026-06-09T00:25:06,4,3.0169927,missing,missing,0.126,53.134624,100-80-110-156-81-108-89-80-120-76,0.61788476,0.027807899,2.6346254,1.7658836,1.4904835,8.671359,2080,-2.1344986,0.42240986,0.126,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p0005_t0p003\best_checkpoint.bin,
2026-06-09T00:25:09,5,3.1451752,missing,missing,0.165,53.145096,153-76-91-139-108-99-84-75-111-64,0.67368174,0.05196099,3.0781667,1.4891459,0.28891003,5.2193265,2080,-2.210822,0.4406597,0.165,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p0005_t0p003\best_checkpoint.bin,
2026-06-09T00:25:12,6,2.8928756,missing,missing,0.142,53.516277,112-57-95-182-81-151-85-68-116-53,0.72079796,0.07257553,3.5599215,0.6660009,0.3422865,4.6591773,2080,-2.160452,0.44529375,0.165,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p0005_t0p003\best_checkpoint.bin,
2026-06-09T00:25:15,7,3.1677282,missing,missing,0.187,53.26562,87-49-82-211-78-165-84-60-129-55,0.76466084,0.09467355,4.0677443,1.1179267,0.45947132,5.1652865,2080,-2.1955435,0.4255841,0.187,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p0005_t0p003\best_checkpoint.bin,
2026-06-09T00:25:18,8,3.090874,missing,missing,0.168,53.035927,86-47-41-219-90-207-80-71-126-33,0.80898964,0.121700086,4.5728455,0.64462584,0.3227587,3.4546177,2080,-2.1430733,0.33829612,0.187,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p0005_t0p003\best_checkpoint.bin,
2026-06-09T00:25:22,9,3.4795883,missing,missing,0.151,53.313168,39-30-35-313-66-237-77-44-112-47,0.8993316,0.13867998,4.920907,2.3527663,0.56582206,6.243108,2080,-2.2199512,0.46940362,0.187,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p0005_t0p003\best_checkpoint.bin,
2026-06-09T00:25:25,10,3.1771096,missing,missing,0.18,54.216713,9-32-15-330-120-245-46-55-81-67,1.1160212,0.14769128,5.1033764,2.664303,0.3685129,6.398871,2080,-2.2105846,0.53002924,0.187,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p0005_t0p003\best_checkpoint.bin,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s50_cs50_lr0p0005_t0p003\final_checkpoint.bin
