accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,response_norm,std_1,std_2,std_3,std_4
0.5,0,0.0,0.45150540437065406,-0.7424607478987704,-0.8601557253870312,0.45150540437065406,0.464487874807282,1.4930192114887906,0.0,0.5387655641445703,0.2976161420440556,0.8365910676510556,0.8421627418442813
0.5,1,0.25547161922219996,0.44619047947868795,-0.7447707390199789,-0.8456606115067211,0.44619047947868795,0.4630413756350109,1.4797000300919505,0.5076989490024453,0.5213398921017152,0.2794660233996966,0.8211710102933092,0.8475953552170346
0.5,100,0.14781130660448574,0.05632728154814075,-0.19781610475872746,-0.05632728154814075,0.40689776391179744,0.8094556874786215,1.3463066187322257,0.6876496101520395,0.8223529179680946,0.9023771808083887,0.7284513494121353,0.012950980406368877
0.75,200,0.12929749006851834,0.26332484065667117,-0.29060272379549257,0.26332484065667117,0.35913121253217645,0.7450914835025382,1.1254979686058653,0.659016371447891,0.723273586736151,0.8192352853144201,0.6537123462880535,0.010139411850330344
0.75,300,0.08116448251845028,0.16509025736216154,-0.4308959435652137,0.16509025736216154,0.3413454640668034,0.720581675042372,1.1037952008997747,0.4816721817554544,0.6568893922287662,0.8145882025222848,0.6361113572188541,0.010845273181611112
0.75,400,0.08155211025067068,0.25940586090820433,-0.73676685531275,0.25940586090820433,0.33749876873456697,0.727389362868432,1.0101383149245697,0.6165289377053785,0.008486967050055175,0.8082864232984257,0.6431452186852291,0.014678976137261886
0.75,500,0.03362630914336188,0.36082760953610027,-0.737259846539566,0.36082760953610027,0.4078254002691368,0.7322229034805009,0.9572101692201432,0.41614475398086037,0.013869137487513864,0.7687832878268495,0.621783763336553,0.016892064158582763
0.75,600,0.06793140658302602,0.08159966883615066,-0.74280763333302,0.08159966883615066,0.3990864199513196,0.7381019328916981,1.0729256353906023,0.4397635474859228,0.013873370847471762,0.814453348114783,0.647654428844853,0.01734838995436277
0.75,700,0.027871861902723304,0.18163403008834095,-0.7303584893283093,0.18163403008834095,0.6839958881050796,0.7546011929807406,0.9802283375326744,0.3734244433127483,0.014085234850243307,0.8166521204664433,0.07787074551003549,0.01297500923930103
0.75,800,0.10828774409378782,0.07250172068992886,-0.7148852328533047,0.07250172068992886,0.7082344668036795,0.7642843203716095,1.0348424445096756,0.43621603936897285,0.015436872665523361,0.8273598400553739,0.014314876570279151,0.016787474876809923
0.75,900,0.04228395608483536,0.18554826500334234,-0.6995541462773195,0.18554826500334234,0.715730981887068,0.5258572387013755,0.7906621318036231,0.4683386718760296,0.017405200271467473,0.8160039710107972,0.012144130226949927,0.349724254526796
0.75,1000,0.10495233160372032,0.19370972748764695,-0.6796568368828203,0.2065483115790115,0.7092332638141174,0.19370972748764695,0.5604183830962151,0.4416735905222034,0.013433403716959407,0.787635406221886,0.011906549479350461,0.6216158741703136
0.75,1100,0.06617948829949302,0.06096371485666373,-0.6483915895947788,0.20994245973793488,0.7012543548634331,0.06096371485666373,0.4906780889807867,0.42211003272411496,0.0177772707969844,0.7756036241528927,0.01463868198515643,0.754691418918501
0.5,1200,0.08364338571817395,0.025090621356445048,-0.6142842884746519,-0.12931866868564593,0.682010817767349,0.025090621356445048,0.6440162918923396,0.5179981002216001,0.020061636963812933,0.6905081732264351,0.01738011058703553,0.7843703092802445
0.75,1300,0.07508613184848152,0.15957249454990766,-0.5931345744467296,-0.15957249454990766,0.6781804522012349,-0.4923225316035683,0.4678630194725378,0.42866985403921193,0.019959746030295718,0.7062790192344315,0.013535173944539913,0.6389780534501344
1.0,1400,0.0650512166975874,0.1076169461201828,-0.5671800252758564,0.1076169461201828,0.656510485123181,-0.5235827000926578,0.332159783963348,0.38857154093830926,0.02726665719447888,0.7617611988294128,0.02314481840420369,0.6476195576861105
1.0,1500,0.07301390103722677,0.4616803990831933,-0.5602637553391666,0.4616803990831933,0.672834240009059,-0.7845820288208603,0.15914957360425727,0.3193675582467485,0.02203748090085304,0.6371594387360884,0.023672743699959753,0.1055300755036855
1.0,1600,0.09379338085924897,0.3713413839320784,-0.5629628633596319,0.3713413839320784,0.6638968394613939,-0.745694668247083,0.19096241266031186,0.33234127793360363,0.02935904464894293,0.675440272893001,0.024272157796704615,0.17487504669081302
1.0,1700,0.0707966408230527,0.35870497165022636,-0.5708917915744434,0.35870497165022636,0.6614269365700494,-0.7743082744542261,0.19024041054612456,0.35065803849166977,0.027984474693584484,0.6760731471516981,0.0164867897861317,0.024069428172898033
1.0,1800,0.06364264585990345,0.4851424134287127,-0.5975885240670692,0.4851424134287127,0.6538767344472507,-0.736565635240495,0.1540530774764183,0.371665968460907,0.02103994687142239,0.5526189655220896,0.014799699806512235,0.021693947208399185
