timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,symmetry_error,grad_symmetry_error,best_accuracy,best_path,final_path
2026-06-09T16:49:04,0,0.0,0.065,74.62208,0.069,73.78815,41-183-88-76-73-63-75-228-74-99,0.48583895,0.0,1.5314544,0.0,0.0,0.0,0.0,0.0,0.069,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\scout_grid_lowbeta_lowtemp_20260609\b0p05_T0p0001_lr0p0015_e12_pc1280\best_checkpoint.bin,
2026-06-09T16:49:53,1,43.6429497,0.402,20.325605,0.405,20.353777,95-341-150-0-342-0-72-0-0-0,1.2333184,0.11813391,3.9049773,7.778585,1.2926646,9.37583,0.0,0.0,0.405,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\scout_grid_lowbeta_lowtemp_20260609\b0p05_T0p0001_lr0p0015_e12_pc1280\best_checkpoint.bin,
2026-06-09T16:50:36,2,40.5611277,0.396,19.711912,0.401,19.662157,112-347-98-0-362-0-76-0-0-5,1.449093,0.13070786,4.97973,6.17697,0.92329556,4.997907,0.0,0.0,0.405,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\scout_grid_lowbeta_lowtemp_20260609\b0p05_T0p0001_lr0p0015_e12_pc1280\best_checkpoint.bin,
2026-06-09T16:51:19,3,39.3477078,0.396,19.402016,0.402,19.489645,108-355-184-0-283-0-70-0-0-0,1.7262053,0.1563993,5.8896856,8.048815,1.1066233,3.420832,0.0,0.0,0.405,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\scout_grid_lowbeta_lowtemp_20260609\b0p05_T0p0001_lr0p0015_e12_pc1280\best_checkpoint.bin,
2026-06-09T16:52:03,4,40.8200446,0.392,19.386238,0.407,19.020674,110-392-84-0-354-0-59-0-0-1,1.9046221,0.17633332,6.63255,3.267766,0.44844598,1.672133,0.0,0.0,0.407,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\scout_grid_lowbeta_lowtemp_20260609\b0p05_T0p0001_lr0p0015_e12_pc1280\best_checkpoint.bin,
2026-06-09T16:52:45,5,38.4611233,0.402,19.192072,0.409,18.933546,157-363-122-0-291-0-66-0-0-1,2.049183,0.1973428,7.2881823,4.510479,0.67035115,3.7550292,0.0,0.0,0.409,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\scout_grid_lowbeta_lowtemp_20260609\b0p05_T0p0001_lr0p0015_e12_pc1280\best_checkpoint.bin,
2026-06-09T16:53:30,6,40.9001388,0.396,18.047579,0.409,17.966108,129-467-85-0-240-0-79-0-0-0,2.2489655,0.21687083,7.9609833,4.235989,0.67630816,5.501393,0.0,0.0,0.409,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\scout_grid_lowbeta_lowtemp_20260609\b0p05_T0p0001_lr0p0015_e12_pc1280\best_checkpoint.bin,
2026-06-09T16:54:15,7,41.4565904,0.387,19.867914,0.404,19.511873,108-322-117-0-411-0-42-0-0-0,2.417951,0.24007043,8.563604,4.250692,0.58858883,2.1288571,0.0,0.0,0.409,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\scout_grid_lowbeta_lowtemp_20260609\b0p05_T0p0001_lr0p0015_e12_pc1280\best_checkpoint.bin,
2026-06-09T16:54:57,8,39.0622857,0.389,19.746141,0.394,19.416866,98-357-80-0-392-0-73-0-0-0,2.596897,0.2619964,9.0911,1.1721566,0.22035514,1.8894043,0.0,0.0,0.409,ext\IsingLearning\experiments\MNIST\baseline_new_nudge\experiments\current\scout_grid_lowbeta_lowtemp_20260609\b0p05_T0p0001_lr0p0015_e12_pc1280\best_checkpoint.bin,
