timestamp,hidden,contexts,threads,order,schedule,sweeps,nsteps,graph_states,graph_edges,single_seconds,parallel_seconds,min_task_seconds,mean_task_seconds,max_task_seconds,speedup_vs_serial_all
2026-05-21T18:28:01,784,31,32,cyclic,static,100000.0,82400000,1608,1292032,0.7594312,1.7203979,1.5908758,1.639105506451613,1.7056014,13.684257112845811
2026-05-21T18:28:05,784,32,32,cyclic,static,100000.0,82400000,1608,1292032,0.7293678,1.7034309,1.593633,1.631335365625,1.7032823,13.701623940249059
