epoch,mse,accuracy,grad_norm,response_norm,param_delta,ff_out1,ff_out2,ff_std,ft_out1,ft_out2,ft_std,tf_out1,tf_out2,tf_std,tt_out1,tt_out2,tt_std
0,1.6314734356925233,0.75,0.0,0.0,0.0,-0.3498073692436402,0.9266962639159564,0.539750988349404,-0.9549000696222825,-0.9546199137461463,0.030296968236023725,0.9194876385269436,0.9625138235734783,0.03622192346164829,0.9400673163773425,-0.924859380439461,0.04161104951210001
1,1.7001780133582303,0.5,2.694016997903409,0.5177927425754921,0.012083042779908933,-0.509483977967976,0.9351395709594186,0.4698310559734385,-0.947483128232796,-0.9636643909779161,0.026107149548090774,0.9258895462419532,0.962818059524368,0.03373328268029129,0.9482798742517974,-0.9207965064725627,0.044614389829045656
100,1.008559302335556,0.5,1.3160398662285546,0.5692535375674437,0.801266036087423,-0.10871187689801429,0.3366938125198432,0.7931908784864431,-0.192479463554192,-0.01880123369573375,0.8347248111172364,-0.19147605813275892,0.3214968477465084,0.7800491946670529,-0.07554456042202028,0.044778962305117256,0.7879805570331397
200,1.079429505134927,0.25,1.1970046302437627,0.544452580227207,1.2493819549360412,0.07902913546755065,0.13885066773682853,0.8073865832657564,0.11407902911422882,-0.05929834595769873,0.7856811110279589,-0.0790235733064229,0.01378729937553894,0.786225919262941,-0.20683696330160675,-0.07820052608660001,0.7051262861674034
300,0.7260092822484212,0.75,0.6892475927519129,0.5407808031537276,1.52311530891728,0.20643567566532967,-0.11926215866872399,0.8031382268655793,-0.2578515051679414,0.18432609741354983,0.6739548000159838,-0.24576012120585883,0.27957262601759725,0.7523195288488036,-0.0030486555357418232,0.045237997260438007,0.782913538555196
400,1.2061679919388353,0.0,0.570979267835205,0.5164424905834377,1.6271885763680165,-0.10527907444586429,0.10121382266756093,0.8092542824791897,0.08047727528698617,-0.1255302343413099,0.7090894917844051,0.1082837641490833,-0.11977386978051091,0.7205964128052851,-0.024109117362322043,0.11794224513449866,0.7523761387243312
500,0.7660838304621812,0.75,0.5292474618108207,0.5399986734392521,1.6801481461951258,0.34953146300414384,-0.33521093061119567,0.7431985855365276,-0.17603906604083674,0.1492308437995904,0.7625630384933059,-0.0945157462199636,0.11438292540758048,0.789184144329977,-0.01715692285013979,0.10547252300049706,0.7494159436825796
600,1.0745107657502566,0.5,0.7067803951127595,0.5159155075917681,1.774786098102531,-0.1248133406296514,0.09439106539452326,0.8625373377619001,-0.06294392892030339,0.14298752329535644,0.7862727603116386,-0.028615475511457336,0.06810338512266868,0.8032874612952647,-0.17430866834678296,0.15309356140924485,0.7888988751181129
700,0.7465228599041598,1.0,0.40242883699878435,0.5690389636256801,1.955492928811466,0.04187962621604083,-0.07355531036171734,0.8974226525783544,-0.007204512703138086,0.057179652787064564,0.8935920348958444,-0.46713315727702404,0.4596712850927393,0.7757636361834874,0.050613837217235884,-0.08125133981681856,0.8425077259714552
800,1.3436533826300465,0.0,0.24432481643987217,0.5123247909844891,2.1164439508263135,-0.2032114451648187,0.22712594293018415,0.9245765173692914,0.13674102880018296,-0.12520270017992127,0.9238370326002169,0.1560216744454398,-0.1374053748404135,0.9051012746121058,-0.12998949898501286,0.1534541820474195,0.888750913554832
900,1.1375046172614893,0.25,0.3311938034829558,0.5874949526896782,2.206895711831095,-0.007213226699714099,0.045823739456288475,0.9314535933234215,-0.13517274672477836,0.1192560557268198,0.939979898940548,0.2600235903686618,-0.24788244345013363,0.9082042785079625,-0.07634191033138742,0.07925582591379095,0.9470251701056193
1000,0.7955425681680143,0.75,0.5124765517621894,0.5390369574537505,2.2684182996249143,0.16230501697965014,-0.12670002181436607,0.9069674407512646,0.08785428325831464,-0.06379521619436672,0.940671854014666,-0.06798036633727716,0.0879208108712555,0.9459225788402393,0.33184843943894715,-0.3382658746812084,0.9014697370308433
