timestamp,architecture,dynamics,repeat,repeats,threads,batchsize,sweeps,beta,temp,stepsize,relaxation_steps,direct_bespoke_seconds,direct_bespoke_seconds_per_example,serial_process_seconds,serial_process_seconds_per_example,manager_seconds,manager_seconds_per_example,process_over_bespoke,manager_over_bespoke,manager_over_process
2026-05-30T15:12:02,120-40_field_input_from_784,reduced_local_langevin_full_learning_minibatch,1,5,1,128,500.0,5.0,0.001,0.5,80000,2.3139789,0.01807796015625,3.0399739,0.02374979609375,3.166991,0.0247421171875,1.3137431374158166,1.368634346665823,1.0417822995125057
2026-05-30T15:13:00,120-40_field_input_from_784,reduced_local_langevin_full_learning_minibatch,2,5,1,128,500.0,5.0,0.001,0.5,80000,2.3039106,0.0179993015625,2.9697441,0.02320112578125,3.2154734,0.0251208859375,1.289001448233278,1.395658928779615,1.0827442674269476
2026-05-30T15:13:57,120-40_field_input_from_784,reduced_local_langevin_full_learning_minibatch,3,5,1,128,500.0,5.0,0.001,0.5,80000,2.3514065,0.01837036328125,3.1355396,0.024496403125,3.1736878,0.0247944359375,1.3334740717949023,1.3496976384134347,1.012166390754561
2026-05-30T15:14:52,120-40_field_input_from_784,reduced_local_langevin_full_learning_minibatch,4,5,1,128,500.0,5.0,0.001,0.5,80000,2.2965592,0.01794186875,3.0785031,0.02405080546875,3.0839922,0.0240936890625,1.3404849742170808,1.342875115085211,1.0017830418946143
2026-05-30T15:15:49,120-40_field_input_from_784,reduced_local_langevin_full_learning_minibatch,5,5,1,128,500.0,5.0,0.001,0.5,80000,2.3341847,0.01823581796875,3.0204579,0.02359732734375,3.0986064,0.0242078625,1.2940098099349209,1.3274898083257938,1.0258730638159201
