timestamp,epoch,seconds,train_accuracy,train_loss,test_accuracy,test_loss,pred_counts,w_norm,b_norm,w_input_norm,grad_w_norm,grad_b_norm,grad_w_input_norm,attractor_samples,reward_mean,reward_std,best_accuracy,best_path,final_path
2026-06-09T00:18:54,0,0.0,missing,missing,0.105,53.913204,115-108-120-103-83-85-99-93-101-93,0.48583895,0.0,1.5314544,0.0,0.0,0.0,0,0.0,0.0,0.105,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p001\best_checkpoint.bin,
2026-06-09T00:19:08,1,12.6969918,missing,missing,0.091,52.437576,125-95-102-138-82-83-89-81-114-91,0.615064,0.052953135,1.9153725,0.55169076,0.13306767,6.286656,2080,-2.3425982,0.4234032,0.105,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p001\best_checkpoint.bin,
2026-06-09T00:19:09,2,1.4589457,missing,missing,0.119,50.988853,145-103-102-216-35-83-77-81-107-51,0.82624555,0.062232506,2.9207683,0.6044898,0.87556845,6.3428297,2080,-2.2372503,0.44741273,0.119,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p001\best_checkpoint.bin,
2026-06-09T00:19:11,3,1.4620513,missing,missing,0.18,52.45004,144-79-56-193-101-64-76-96-88-103,1.2045639,0.053746715,4.023301,0.7237147,1.4184446,7.475636,2080,-2.078462,0.3665708,0.18,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p001\best_checkpoint.bin,
2026-06-09T00:19:12,4,1.4718242,missing,missing,0.221,58.9747,141-37-36-177-256-40-46-43-45-179,1.6502085,0.13079084,4.9259443,1.6707841,0.32613617,4.99993,2080,-2.0759003,0.43172237,0.221,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p001\best_checkpoint.bin,
2026-06-09T00:19:14,5,1.5064693,missing,missing,0.219,62.302,183-26-24-246-260-27-28-35-18-153,2.0434499,0.14780964,5.796153,0.6064644,0.48359737,4.9303784,2080,-2.108322,0.39653188,0.221,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p001\best_checkpoint.bin,
2026-06-09T00:19:16,6,1.4969445,missing,missing,0.203,64.186295,231-16-20-251-242-11-17-15-22-175,2.3558204,0.15609632,6.6481333,0.33702812,0.8038237,4.368705,2080,-2.0423677,0.3730801,0.221,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p001\best_checkpoint.bin,
2026-06-09T00:19:17,7,1.4626582,missing,missing,0.21,66.66567,222-12-15-249-246-13-15-12-19-197,2.573748,0.20141263,7.452492,0.103197746,0.8658105,4.8764577,2080,-2.0901418,0.3877728,0.221,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p001\best_checkpoint.bin,
2026-06-09T00:19:19,8,1.5590375,missing,missing,0.232,68.04107,225-18-9-235-266-5-11-13-15-203,2.7166624,0.24516469,8.27705,0.12919271,0.3230103,3.8007948,2080,-2.1190808,0.39354378,0.232,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p001\best_checkpoint.bin,
2026-06-09T00:19:20,9,1.6160028,missing,missing,0.209,68.10686,254-9-9-247-242-6-13-5-13-202,2.8157125,0.26683804,9.128485,0.10440897,0.1498461,4.1509523,2080,-2.056756,0.36890867,0.232,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p001\best_checkpoint.bin,
2026-06-09T00:19:22,10,1.596594,missing,missing,0.199,68.34819,252-8-9-257-261-5-6-5-10-187,2.8920014,0.28997838,10.010616,0.30992007,0.45838293,4.146329,2080,-2.013683,0.36772797,0.232,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p001\best_checkpoint.bin,ext\IsingLearning\experiments\MNIST\784-120-40-surrogate-attractor\experiments\current\ruleA_grid10_s25_cs25_lr0p001_t0p001\final_checkpoint.bin
