accuracy,epoch,grad_norm,margin,mean_1_1,mean_1_2,mean_2_1,mean_2_2,mean_3_1,mean_3_2,mean_4_1,mean_4_2,mse,response_norm,route,std_1,std_2,std_3,std_4
0.5,0,0.0,0.09819338244331433,-0.49325900228661385,-0.7078024343343223,0.30184323646129635,-0.35903468902858643,0.01652659507300931,0.21990357695230509,0.5913040396780803,0.6894974221213946,1.3150354548343548,0.0,normal,0.5290827235153222,0.6800120628271193,0.7669899776046517,0.5025122510035726
0.5,1,0.8609729446103905,0.005093871096361502,-0.5319072957087526,-0.5046314825308108,0.05607827236770146,-0.4545088734999503,0.011536989599215952,0.464780963733896,0.6544820437672197,0.6493881726708582,1.2465697264421776,0.3919241171602215,normal,0.6172969023042552,0.7478971088312182,0.7285474872855776,0.5068939358506531
0.5,120,0.5011958012345219,0.06843451557823266,-0.7495306012688038,-0.6810960856905711,-0.20793586302446887,-0.4346435695723006,-0.1011834658309823,0.4513329359352049,0.7442924100712284,0.6751841403315958,1.2285824731233221,0.36402855180538074,normal,0.4276110674065019,0.6919955996852344,0.7128218096846777,0.26795874312202594
0.25,240,0.5543637530123606,0.044483706939991485,-0.6872350660021821,-0.6427513590621906,-0.3846439003673621,-0.6072978000566924,-0.3875377598063779,0.6972401458044993,0.5563475339330783,0.7137635805705714,1.1921305940667841,0.3748007535973943,normal,0.4072221503689734,0.634382100903616,0.5974217238095318,0.48023455443479535
0.25,360,0.6738636296091587,0.10743955451675657,-0.8070248041512688,-0.6664419630260042,-0.05416946849426101,-0.2652029230756813,-0.5588240873658271,0.7483177775286555,0.6643622616995263,0.7718018162162829,1.1727309915063802,0.3843799656621849,normal,0.30081231029848204,0.7136632865714999,0.47668951415809746,0.3306226529463947
0.5,480,0.433771109757981,0.007827063661182798,-0.7701541808419187,-0.7779812445031015,-0.24056302219922343,-0.4456743726223058,-0.6335288383578584,0.7162162185376929,0.7299065558703242,0.7706015577993975,1.1590339698290575,0.30580578263610386,normal,0.20116774845853305,0.7163534288579443,0.4253362248858445,0.23892049149920971
0.5,600,0.552301533203992,0.0533998053036987,-0.7757778572229221,-0.8291776625266208,-0.28045191375409195,-0.3962713433354848,-0.5969493520148961,0.8015313766533447,0.522896722139805,0.613386129476906,1.085296542706359,0.3093309210023427,normal,0.14982890815436647,0.7778592954513492,0.4275425723769118,0.597780159850347
0.25,720,0.46590535530159893,0.0508406279225202,-0.7824713348356953,-0.7316307069131751,-0.16143965330733287,-0.34412029081752626,-0.629548515138028,0.8012032671641375,0.5577320878327999,0.6399217708538006,1.1025959640614047,0.2892051324715091,normal,0.258222598238623,0.7352499876591845,0.33698840689529314,0.5311395171401382
0.25,840,0.5723944722779836,0.03346770695990359,-0.7598857236665494,-0.7179371063603727,-0.27162211412259385,-0.30508982108249744,-0.7291175268556561,0.7503063078929882,0.46583315774249995,0.6226703507145761,1.0580835698315527,0.3087363965127687,normal,0.3031703222674539,0.7611218522023341,0.2679516199265344,0.6223718223228094
0.25,960,0.46597286315848363,0.020485709271560792,-0.7987144530320469,-0.7513616074008808,-0.21721693443221232,-0.3862216114679051,-0.8041415280878015,0.6051925230470313,0.6120436315711095,0.6325293408426703,1.1051812618819394,0.287825592802707,normal,0.17752977480577875,0.7576043498619855,0.3579581994655421,0.5211588127567126
0.5,1080,0.6964734095066507,0.0008688153480882477,-0.8346166519017393,-0.6622716255284429,-0.06929764837928322,-0.25197664290964095,-0.6937439873940029,0.6327327534986535,0.664822146655723,0.6639533313076348,1.1279117442267792,0.31290816848740066,normal,0.24971527188747497,0.8122862262252926,0.35673485149484324,0.500668550349099
0.5,1200,0.5262672938834783,0.04682506872712555,-0.7081144320956905,-0.754939500822816,-0.1490428253794477,-0.250564679086754,-0.6477744665528576,0.7076180964679456,0.5657052739216077,0.6506060608335342,1.0485514965116447,0.3152903680716907,normal,0.15355836870675016,0.7726613740418821,0.39717862473050625,0.5251529089918607
