accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.8562158735413152
0.5,1,1.858730631218527,1.8710209030693148
0.5,300,1.3571648148242554,1.9317131654102893
0.5,600,0.2277614493154521,1.9831658575746571
0.5,900,0.19788555564267635,1.9846535487232826
0.5078125,1200,0.2150660927381775,1.8713185070914726
0.4609375,1500,0.1822110723614502,1.8899834473048738
0.4765625,1800,0.17714656275379456,1.8519045836094035
0.53125,2100,0.16973169536055083,1.9325017116433312
0.546875,2400,0.1858783835966511,1.9689929882026107
0.4921875,2700,0.19312411342638047,1.9821132448804866
0.4921875,3000,0.19778107724062752,1.9840444582513816
