timestamp,epoch,seconds,train_accuracy,train_loss,skipped,test_accuracy,test_loss,pred_counts,best_accuracy,best_path,final_path
2026-05-26T12:00:18,0,0.0,missing,missing,missing,0.58,8.2,30-23-41-17-16-1-14-31-11-16,0.58,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:00:23,1,3.0159232,0.703,5.164,691,0.6,7.38,21-50-24-12-11-20-13-23-10-16,0.6,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:00:28,2,2.8922899,0.704,5.188,695,0.64,6.31,20-15-16-24-25-31-16-24-14-15,0.64,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:00:33,3,2.8753876,0.737,4.508,724,0.58,6.94,14-13-10-26-12-25-51-13-2-34,0.64,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:00:38,4,2.7911294,0.747,4.692,736,0.635,6.67,15-10-35-22-20-26-14-20-23-15,0.64,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:00:42,5,2.7268295,0.79,3.808,779,0.67,5.62,27-14-19-26-16-13-13-17-21-34,0.67,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:00:47,6,2.7244024,0.77,3.946,762,0.64,5.94,20-15-12-22-21-1-47-16-25-21,0.67,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:00:52,7,2.9086462,0.75,4.47,745,0.55,7.65,17-12-13-40-1-11-8-73-19-6,0.67,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:00:57,8,2.6882286,0.771,3.92,763,0.735,4.53,16-14-24-22-23-22-16-18-28-17,0.735,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:01:02,9,2.5919469,0.795,3.646,787,0.605,6.65,12-24-34-32-29-18-22-18-10-1,0.735,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:01:07,10,2.8738889,0.787,3.746,780,0.575,6.98,17-36-15-9-6-9-26-6-49-27,0.735,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:01:11,11,2.6681813,0.806,3.232,797,0.61,6.94,20-5-10-10-18-11-21-58-37-10,0.735,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:01:16,12,2.6470582,0.802,3.428,796,0.73,4.63,22-22-26-24-15-12-15-23-20-21,0.735,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:01:21,13,2.7141087,0.798,3.498,790,0.645,5.83,18-31-25-20-26-18-9-16-15-22,0.735,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:01:25,14,2.5531129,0.794,3.384,789,0.615,6.64,24-19-27-5-10-38-9-17-6-45,0.735,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:01:32,15,3.5648064,0.814,3.252,803,0.665,5.55,20-12-18-27-10-6-19-27-24-37,0.735,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:01:38,16,3.816749,0.824,2.89,813,0.685,5.04,22-10-12-18-12-11-22-21-41-31,0.735,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:01:43,17,2.5549319,0.826,2.944,816,0.695,4.86,19-18-9-34-23-13-41-21-13-9,0.735,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:01:48,18,2.6590524,0.814,3.332,807,0.68,5.81,24-46-18-9-20-19-19-20-13-12,0.735,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:01:52,19,2.5957575,0.854,2.404,842,0.705,5.18,20-23-18-17-23-23-19-22-17-18,0.735,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:01:57,20,2.6384958,0.838,2.712,829,0.62,6.27,21-3-42-41-22-10-15-22-14-10,0.735,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:02:02,21,2.4973876,0.835,2.936,824,0.735,4.56,24-15-19-22-14-27-21-28-12-18,0.735,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:02:06,22,2.5901356,0.865,2.282,859,0.64,6.15,21-31-7-8-32-25-19-35-12-10,0.735,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:02:11,23,2.5896601,0.84,2.754,833,0.695,5.08,20-24-21-14-12-19-32-18-13-27,0.735,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:02:15,24,2.5467865,0.843,2.636,837,0.705,4.97,26-24-17-14-15-20-42-17-14-11,0.735,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:02:20,25,2.6379952,0.85,2.484,843,0.67,5.83,47-19-14-24-25-3-16-13-21-18,0.735,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:02:25,26,2.4936714,0.826,3.088,818,0.7,4.78,23-9-12-23-23-13-20-22-14-41,0.735,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
2026-05-26T12:02:29,27,2.6057826,0.839,2.714,834,0.605,6.57,24-8-17-6-20-68-17-17-9-14,0.735,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r10\best_model.bin,
