timestamp,epoch,seconds,train_accuracy,train_loss,skipped,test_accuracy,test_loss,pred_counts,best_accuracy,best_path,final_path
2026-05-20T03:22:30,0,0.0,missing,missing,missing,0.07,42.26,9-18-2-22-8-3-15-6-16-1,0.07,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_100pc_r10_s100_e20\best_model.bin,
2026-05-20T03:22:47,1,15.639088,0.399,9.352,268,0.56,6.5,24-14-3-3-4-18-3-14-0-17,0.56,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_100pc_r10_s100_e20\best_model.bin,
2026-05-20T03:23:00,2,11.960156,0.653,5.654,548,0.68,4.82,12-9-27-12-14-0-4-6-10-6,0.68,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_100pc_r10_s100_e20\best_model.bin,
2026-05-20T03:23:12,3,10.7853231,0.737,4.21,685,0.68,4.7,15-9-7-19-1-9-7-4-7-22,0.68,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_100pc_r10_s100_e20\best_model.bin,
2026-05-20T03:23:23,4,10.2526871,0.794,3.318,749,0.81,2.8,16-9-16-6-10-7-6-13-8-9,0.81,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_100pc_r10_s100_e20\best_model.bin,
2026-05-20T03:23:34,5,9.9758658,0.819,2.902,786,0.81,2.8,13-9-18-9-11-8-7-10-5-10,0.81,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_100pc_r10_s100_e20\best_model.bin,
2026-05-20T03:23:44,6,9.7652694,0.835,2.624,811,0.8,3.12,10-9-17-5-13-6-10-11-8-11,0.81,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_100pc_r10_s100_e20\best_model.bin,
2026-05-20T03:23:55,7,9.5040881,0.854,2.3,842,0.85,2.32,10-9-6-5-7-16-13-10-11-13,0.85,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_100pc_r10_s100_e20\best_model.bin,
2026-05-20T03:24:05,8,9.4214842,0.868,2.166,850,0.83,2.56,12-9-12-14-13-4-7-9-10-10,0.85,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_100pc_r10_s100_e20\best_model.bin,
2026-05-20T03:24:15,9,9.2814614,0.891,1.722,867,0.77,3.4,14-9-9-9-11-10-5-17-13-3,0.85,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_100pc_r10_s100_e20\best_model.bin,
2026-05-20T03:24:25,10,9.1496262,0.897,1.612,884,0.79,3.12,14-9-1-4-11-18-14-11-9-9,0.85,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_100pc_r10_s100_e20\best_model.bin,
2026-05-20T03:24:35,11,9.2314181,0.891,1.756,873,0.74,4.44,11-9-20-10-10-5-4-5-4-22,0.85,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_100pc_r10_s100_e20\best_model.bin,
2026-05-20T03:24:45,12,9.0300532,0.91,1.45,894,0.87,2.06,10-9-10-10-9-10-8-12-10-12,0.87,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_100pc_r10_s100_e20\best_model.bin,
2026-05-20T03:24:54,13,8.713322,0.939,0.976,933,0.79,3.48,11-9-13-2-9-9-8-13-18-8,0.87,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_100pc_r10_s100_e20\best_model.bin,
2026-05-20T03:25:04,14,8.8256483,0.931,1.104,921,0.82,3.06,10-10-16-7-8-16-6-12-7-8,0.87,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_100pc_r10_s100_e20\best_model.bin,
2026-05-20T03:25:13,15,8.7280297,0.942,0.932,930,0.88,1.96,10-10-7-11-9-9-12-10-11-11,0.88,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_100pc_r10_s100_e20\best_model.bin,
2026-05-20T03:25:23,16,8.5812603,0.958,0.668,951,0.9,1.6,10-9-13-9-11-10-7-9-10-12,0.9,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_100pc_r10_s100_e20\best_model.bin,
2026-05-20T03:25:32,17,8.6189138,0.956,0.748,943,0.9,1.68,9-11-14-7-10-12-8-10-10-9,0.9,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_100pc_r10_s100_e20\best_model.bin,
2026-05-20T03:25:42,18,8.5090064,0.963,0.56,958,0.78,3.46,9-6-25-9-12-9-6-7-8-9,0.9,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_100pc_r10_s100_e20\best_model.bin,
2026-05-20T03:25:51,19,8.492134,0.967,0.54,960,0.86,2.28,11-12-14-10-10-4-8-10-10-11,0.9,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_100pc_r10_s100_e20\best_model.bin,
2026-05-20T03:26:00,20,8.5073874,0.969,0.496,958,0.89,1.78,10-10-13-9-10-10-9-8-10-11,0.9,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_100pc_r10_s100_e20\best_model.bin,ext/IsingLearning/experiments/mnist_manager/runs/20260520_paper_like_100pc_r10_s100_e20\final_model.bin
