epoch,mse,accuracy,grad_norm,response_norm,param_delta,ff_out1,ff_out2,ff_std,ft_out1,ft_out2,ft_std,tf_out1,tf_out2,tf_std,tt_out1,tt_out2,tt_std
0,1.6583510668167,0.5,0.0,0.0,0.0,-0.40589126606806075,0.9280535430645228,0.5152769340225181,-0.9454942107607726,-0.9488187885648248,0.02527943347174829,0.9399486189687684,0.9651183691029922,0.03439384034257386,0.9380887209259813,-0.9402347342499304,0.051902140760422114
1,1.7542291724295056,0.5,1.4105700920006543,0.5511348988410584,0.12165521009367489,-0.6588043138511623,0.903409123971654,0.40048192807403266,-0.9582013055143235,-0.9553134380123295,0.026463922582501926,0.9216360766482043,0.6397001194067706,0.2867846772346869,0.9162919860393339,-0.9312299759972295,0.12747385908218284
250,1.3381063318888307,0.5,1.14186367177844,0.7797053768802299,4.009278273464926,-0.3646158626568404,0.36615310778420856,0.8821123767650829,-0.12180102949189646,0.12447963475333523,0.9517784318547791,0.6465013732453601,-0.6437074000236723,0.6870668005438886,0.8778052281188873,-0.8957973342094323,0.3297320527272742
500,0.23719228316139013,1.0,0.7195394297405052,0.6773726754921732,6.045942104422208,0.5458559340600001,-0.4261190677483757,0.350629780493577,-0.31399216364085253,0.40217740914072253,0.15154141501409155,-0.4934155170614657,0.5133262791342801,0.7487661257876738,0.8610634022627155,-0.8544974933323971,0.1901316107812337
750,0.2607121385716272,1.0,0.9973041463101168,0.6644417706376411,7.57329904079351,0.7654432754957392,-0.8100669211263876,0.2839022006222601,-0.5001699257433068,0.39443354353847,0.48003614300320346,-0.8274214808737668,0.8613077377407115,0.35938535356045176,0.16458339522869134,-0.2055662089339409,0.47347936726468787
1000,1.0419651217140111,0.75,0.9198311853464017,0.6972522461228892,8.379523016943299,0.7585169034609185,-0.7567982146873927,0.5528792603759939,0.9627947844621267,-0.9491752398550148,0.033432322617030254,-0.9127338089374424,0.9319006081225262,0.04442310246849635,0.4946224162414745,-0.4534170873500422,0.8275401732708751
1250,0.9742246579558387,0.75,0.6833452651014753,0.6944773531779792,9.82128647567918,0.7848162236096221,-0.78188909140738,0.18441424910473472,0.4671451077620438,-0.9839064387297312,0.10729826047283772,-0.7823961729995682,0.5287484613654676,0.4424103987263127,0.17938186083077262,-0.1822728179946626,0.4376822082303456
1500,0.026812854130985782,1.0,0.6893431997436019,0.6303736874910403,10.363571466204915,0.956861892812215,-0.9541773066824538,0.027481518635396808,-0.8643760193013911,0.9692222825790675,0.10014058205526037,-0.8440319994051725,0.6479597123475163,0.47747093781724625,0.8957501218108787,-0.8209059826218367,0.36940323209420717
1750,1.0871770947273214,0.75,0.6884157048246096,0.7146641633178749,14.035359056141107,0.6445007622725156,-0.7268486535590633,0.1765687341519747,-0.48589472465773803,0.3744868424493377,0.12127506651613462,0.8975076468913014,-0.9362033681669901,0.043998463939564136,0.4378273309462763,-0.5811950518626103,0.22625415992854336
2000,0.5941084896027975,0.75,0.7333412150479358,0.6506853348439445,17.852969746176814,0.6850381398666234,-0.4316684549612158,0.22662177429261118,0.6088350252517973,-0.10594407489656188,0.15556476261344532,-0.9383764449575615,0.955868908642783,0.032745285643656655,0.6398003049415494,-0.3805527245671999,0.2518194666205366
