epoch,mse,accuracy,grad_norm,response_norm,param_delta,ff_out1,ff_out2,ff_std,ft_out1,ft_out2,ft_std,tf_out1,tf_out2,tf_std,tt_out1,tt_out2,tt_std
0,1.0146009953211637,0.25,0.0,0.0,0.0,0.05547581277538654,-0.026168830338151178,0.550799856772136,0.022447304952373223,-0.0025070953551301818,0.5928802751407085,-0.05692930346654448,-0.11354348631597863,0.6095442555865977,-0.03914197806051963,0.008334479488778506,0.621751233325884
1,1.0107599289008338,0.25,0.24470814351569492,0.13891609664962296,0.006041510170551411,0.049798652532937915,-0.03607465752163302,0.544447625817794,0.016215008862064915,-0.002132302765252353,0.5967755532577095,-0.05160578417337042,-0.11235664193566439,0.603851326064519,-0.027329637193565154,0.01236732325586329,0.6207503082907269
100,1.014637886961764,0.25,0.23800196510264768,0.13885717913632117,0.17777458748736194,0.06089618826950748,-0.025559797334574183,0.5503436579773991,0.02405458747193291,0.004360506046122453,0.5864654143868377,-0.050951042578692984,-0.11435947615145567,0.6068583453081631,-0.031080972268045674,0.01982777017958074,0.6186961471651604
200,1.0117902225194055,0.25,0.2315693421066599,0.13664258707689592,0.3229009415572541,0.06392513573077138,-0.03025333257936829,0.5494821807458089,0.02187318377886604,0.007746026302168642,0.5842162090567051,-0.04405802479458661,-0.11668507205675438,0.6082211015245113,-0.023591681009751137,0.01996751814618249,0.6075339510587693
300,1.0145929925731136,0.25,0.2074315537507339,0.13405082253366898,0.44660717882277595,0.06984932509510774,-0.018273002001760862,0.5465633859417314,0.0171071662544536,0.007245087564242435,0.5834257456032402,-0.046691348943537436,-0.11378094138868565,0.6069908550817907,-0.03813358765838284,0.02013712056003998,0.6061844388586597
400,1.0152792384312939,0.25,0.26065217914171157,0.13256364255066055,0.5500880409575419,0.06703338918886445,-0.029919554929826255,0.5411983429649291,0.027324260298164448,0.005448730774355139,0.5782682485560089,-0.04206964415612963,-0.12223210898023273,0.6102728837942998,-0.026254105500856446,0.01783634028665354,0.6032083736071151
500,1.0147424392309723,0.25,0.21351343462619718,0.132986909345231,0.6265898121344516,0.07391011693554192,-0.021189462707841375,0.5454545041936516,0.027138109713787384,0.00990357454013877,0.5765139545836709,-0.03933528721896707,-0.12036947831732951,0.6110576702765944,-0.02578897801864262,0.018123696086200142,0.6008623225605192
600,1.013878708570457,0.25,0.21985740531021622,0.13048216552667638,0.7033321591828475,0.07841749019618359,-0.02331400653688342,0.5489294044138265,0.023507947069237915,0.009422282305465811,0.5742054023924217,-0.041923489293029664,-0.12236504315373924,0.6094405618437352,-0.03175265388728687,0.01826305765657881,0.599010578048719
700,1.0134662550067075,0.25,0.24475006828811777,0.12985278921956084,0.7746081669852163,0.07791760379772991,-0.021867942136747677,0.5498766529469892,0.030311129417656506,0.0204286589634595,0.5750862269912437,-0.033667666574551336,-0.11435502530194139,0.6057361265401224,-0.023798585703252568,0.027570869253592294,0.6009480523460238
800,1.0161634454214261,0.25,0.19691308046143163,0.1276120864852844,0.8195914599043216,0.08000672039742526,-0.0176868968425804,0.5498290584778728,0.03423554077294652,0.014675272751565101,0.5734014303261743,-0.03280656172070466,-0.1118116776974671,0.6114264857024956,-0.031174307059652996,0.021060291580619186,0.5996085665273926
900,1.010487434147024,0.25,0.21587443065975948,0.1255059626732281,0.8646060910444288,0.09221094308196132,-0.011741506244780296,0.5448850259391698,0.029369240686405985,0.017612260512024823,0.5750565215728387,-0.033592027817800595,-0.11126237215675325,0.609796618578643,-0.023822157124114937,0.020498264859902908,0.597592516814676
1000,1.0117914831463466,0.25,0.24930395851388387,0.12823733367243242,0.8870589886986008,0.09574765763957195,-0.010243883426377512,0.5500162876739103,0.03663547378649021,0.013867547306679131,0.5726811990414211,-0.02660530026481344,-0.10257041926531556,0.6056109019668009,-0.023876719945272174,0.01906318149893468,0.5962034042606594
1100,1.010613088756366,0.25,0.21314224121182374,0.1282524886866718,0.9142544225198715,0.09745950114461796,-0.013151050830693048,0.5437059646829852,0.032874662763504946,0.018396663565887202,0.5725617101645148,-0.03019743939648685,-0.11788502202118244,0.6115672894141753,-0.01795951730243661,0.01963416113025342,0.5970274965604128
1200,1.0123781458845535,0.25,0.26912253299418953,0.1301156814562388,0.9454048626525189,0.09995903624716193,-0.014871912168765877,0.5513534032996612,0.03528288274278427,0.01581686140048006,0.5672642160395795,-0.025615467188116095,-0.10385513103081005,0.6139304204141198,-0.0293481817707558,0.024972163624269024,0.594191818877503
