accuracy,epoch,grad_norm,mse
0.5,0,0.0,1.854676656287587
0.5,1,0.21278603478832342,1.8353316310601633
0.5,300,0.060543681330614475,1.5724254989768722
0.4140625,600,0.05003956590818022,1.747757281806063
0.5,900,0.1831111332477807,1.5608281919977536
0.5,1200,0.034804589992426395,1.5511161789750874
0.5,1500,0.04038935813837788,1.540335028258791
0.5078125,1800,0.03218614366325765,1.9839287188204109
0.4921875,2100,0.03568108032776685,1.8461175905709275
0.5,2400,0.03687032702325693,1.4883535509087655
0.5,2700,0.02678727796323665,1.5101238753818873
0.5,3000,0.0397315541142111,1.4907644336424093
