config,epoch,score_10,response_norm,score_11,std_11,mse,grad_norm,score_00,std_01,std_00,min_margin,score_01,accuracy,std_10,param_delta
inlaid8_T0p005_eta0p05_r500,0,0.001494526174607539,0.0,-0.02063224399312346,0.009792469349896454,0.9931447432120922,0.0,0.0005900715890566203,0.004419824416782824,0.0048494252700509695,0.0005900715890566203,-0.007583296169879699,0.5,0.00918118553647866,0.0
inlaid8_T0p005_eta0p05_r500,1,0.002180695990770246,0.1066895840695847,-0.004155131573538591,0.013042899279300003,1.0002174745168346,1.118077680597914,-0.003425260954859938,0.008746602273582878,0.002881595180525644,0.002180695990770246,-0.010127874152411193,0.75,0.010252667659422184,0.6195792912279092
inlaid8_T0p005_eta0p05_r500,50,-0.007496921650423585,0.09849335829871005,-0.003961908111841446,0.01619249685786759,1.0086526004257923,0.8368863747822514,0.0053766896648881415,0.010651547759950307,0.007976830543560704,0.003961908111841446,-0.008308576753345192,0.25,0.010056110030720248,4.304107697680014
inlaid8_T0p005_eta0p05_r500,100,-0.0003889885134369561,0.09332359730059155,-0.004263606345816449,0.006197372049679424,0.9994394298325492,0.8234318774912591,0.003672953604047745,0.012660177524093456,0.006990282050316558,0.0003889885134369561,0.0009358241096085514,0.5,0.006864393546311276,5.470906590301891
inlaid8_T0p005_eta0p05_r500,150,0.005045210622003389,0.09839102787169135,-0.007876453431492056,0.00954638282338141,1.0019401229939908,0.9124427104517145,0.0021751350544634168,0.013259471090404231,0.006129150783787091,0.0021751350544634168,-0.014475887388479887,0.5,0.009381852183943258,6.563621848147875
inlaid8_T0p005_eta0p05_r500,200,0.006852625381659231,0.10145625638183728,-0.005969312975212901,0.010705577888271561,0.9982691866183341,1.0446612038236591,-0.0011020928481390024,0.011391881907596114,0.008594167347357152,0.0011020928481390024,-0.010366766626206546,0.75,0.011478346122331264,7.523559837384919
inlaid8_T0p005_eta0p05_r500,250,-0.00201107131939694,0.10979634777064662,-0.0005979167985778241,0.012757730639749934,1.0099429026866331,0.9885323787700242,0.00665963448180857,0.009525564068312982,0.011579043837419261,0.0005979167985778241,-0.011719961302284454,0.25,0.0057211209020738086,8.38584849642004
inlaid8_T0p005_eta0p05_r2000,0,0.018794795483813583,0.0,-0.1478963480870213,0.024623024790132595,0.982188603379655,0.0,-0.038355494726175915,0.04616305624110442,0.02595852751988037,0.018794795483813583,-0.14679988316279316,0.75,0.02692116833564133,0.0
inlaid8_T0p005_eta0p05_r2000,1,0.03183795291155121,0.47162612016785416,-0.1811998141999265,0.047601589984531366,1.0144145541940244,3.488951369265146,0.032363573761364124,0.06756088579002346,0.014828813688015438,0.03183795291155121,-0.17648296828217275,0.5,0.05958032821807298,0.6195946945616326
inlaid8_T0p005_eta0p05_r2000,50,0.017016803650970153,0.450043188675003,-0.11660919077377858,0.01968861641926392,1.0347174642522445,2.6524711453226795,0.04191587853585626,0.033189901203533205,0.00679943415962644,0.017016803650970153,-0.14308611789922449,0.5,0.023140772341644494,4.803326172204668
